student,exams
0fdfe169b25614f116c83f0ff1b3c16a8f9d26ada9239e3214e5d826b7795ae4,"['1-1070', '1-3037', '1-8057', '1-18507']"
0fdfe71d565e889c880420c85489869c54c782fdc1bba5846ecf9d70326ef019,['1-12345']
0fe19bd41b141fd414c320c6b27bc8bb5fd98941715bbd35cf7999d150531485,"['1-1152', '1-11026']"
0fe339c8d6718614519a49fffccec70c7835199abaeba1b91b08c06909b94cdc,"['1-3026', 'MLG02', '1-7733']"
0fe619aa4f448cde2f1cce20c09c562de0beb6c1d069fac02451b6339f66174f,"['1-2272', '1-4766']"
0fe6cdce3af24c2cb6e18f319758569350cbdbb9377e1a2c4e0b615e4bccc075,"['1-0983', '1-7547', 'MLG65']"
0fe859e7476ef0bf2b3fa0cd270f098af70e7f38ab3ba1385fdeb5577b632180,"['1-7081', '1-8368', '1-9063', '1-8666', '1-8681']"
0feb1ee3d87fbe28a8dfdcc29c35176afa8672d8f65b562c3782632beaefa53f,"['1-0429', '1-7753', '1-8718']"
0fed8fed79d18731c04e1846bc219312815aa0697565a6960e591f76007a67a2,['1-3693']
0ff2b95ef3246a27065e90c91ce22d8fa105ac9a8fe05a550934b980b536682e,['1-9458']
0ff393a2cccbbb882bc8c08f72d5a74d7a0d9aadd51cf5ebc84f34b8c69ae3d5,"['1-0691', '1-1530', '1-4766', '1-8019', '1-19121', '1-8754']"
0ff57ac7c8835e93cde4a51fca6712b1cde4e338fb124c45a468fe88ea62a2d4,['1-8973']
0fffa13544deb021d568815c2dcd635fbfe11d2d5ba61cbe20638ec0e6dd0f99,"['1-4874', '1-4394', '1-4874']"
1009f8939fcc3e69046c1780cbe46baccb9969c06dfde993595b45dece23610b,"['MLG73', 'MLG74']"
100ad6f61ed253eee6d36e6c34d48c272773a12682fb6e89d20102cc513910ca,"['1-7946', 'MLG02']"
100b1d660827e70933fdeff6e1fc99fda281d32e00b0665e57f277ea389cd484,"['1-3523', 'MLG45', 'MLG11']"
100ebc86306c0516d1a5cf6b1ca795372c5fddf65f3ac47c1d0a62424d10960c,"['1-8019', '1-3037', '1-18507']"
10135bbe5d17cb2a6f535533937cd8738f5d49dddc9fe0f7511e7f340f59535f,"['1-7306', '1-9285', '1-10043']"
1016dbc3f8d1c42537c901d0f58d72bcd5cbd8fdc0eef0a03309c1de9f959e7b,"['1-8567', '1-3186']"
101e973e77be168dcece725cbbe14e109b79cd58d5a8494effa2060c3339507f,"['MLG67', 'MLG02', '1-3186']"
10216fe24e1dc1b42beeb1ef330061417c731f51f1765f28f0045e88318f81f5,"['MLG06', 'MLG11']"
10221299e252682be40904d4d7ff9ce4d42fa906f9a0e88c41a230ccff6c8485,['1-9341']
1022cc75f7bafa9952c165f9b74872cdf8c7f47e624e6e5d9dce5e5e5f9a2ecf,"['1-1131', '1-8087', '1-3152', '1-4776', 'MLG15', '1-3469']"
1025c7be8306120c24e3f9d3890a376944bb7b183d6e20f9cfd5cb5daa975394,"['1-8611', 'MLG63']"
102d32108bb8e5ae87e115d5548f063201dc51ccd22aa69ade35774191a1a7b2,"['MLG12', '1-3405', '1-1712']"
102da23c2e100cf4151b9d06bd48502fd6e27e74e3cec1662292ed0298b0ddcd,"['MLG45', 'MLG12', 'MLG61']"
103a40c3d8b2e3eeef0de5492e80dfc618fd7d83e3e5fa583f490c95fd7dcf49,"['1-7636', '1-6835', '1-3186', '1-11388']"
103f7a2f26968ce218f0d9f8631c2511393c9a0196ca45d581c5fb62feba32e1,['1-8567']
104a5b1ef09846396bc0b7177e61d9ad021158ec50abe3cc1d7e521819a4a3d3,['MLG05']
10507cd6c98a220149254c92bce5685a96c0724f61c046747ab15b5e4704b327,"['1-9260', '1-3186', 'MLG12']"
105633bc41a14b2458ca53bc32369b286b1dc47f6a456de2bb55d2a4420df722,"['1-9515', '1-19133']"
105d553c8c649db8b9fc690e9e99bfc63ca3c78ac1d7a791be67905765ae49ef,['MLG40']
105dcdf7935b91b9968aeccc8e6721edc2f054bcd280c57294a71ef1177ca09a,"['1-0983', '1-7425', '1-1035']"
105e055e30834ecd08a3145c156192866fbec9ef25b91558034fad00b2b1ba2f,"['1-2742', '1-7589']"
106935cdccaab233e3b173f7f5995b1421916339d79255c5c63b60b2010aba2a,"['MLG06', 'MLG13', 'MLG33']"
106ec73711e29a6b1c0647035d862a727cb215e8af91d2782571aa1d23cd86e4,"['1-8162', 'MLG62', '1-3186', '1-1687']"
10711978adf1eb403dfbd48e04e34c03c3fdd80e87fb7451f49a82d341700fa9,"['1-5696', '1-8718', '1-9499', 'MLG53']"
107535088a90c16c77ba8088a3357b64265097993dbe72d9fdc90a5488903158,"['1-8284', '1-3509']"
10756234e29f7a7b4276980b47b2de5d29c46bcc88c0885d1a8fccbc179b692d,"['1-3523', 'MLG45', 'MLG12']"
1076a585738ee980b31eeb2493a132779fa1c53a5328bc9fbcf6f8a07a468ac2,"['1-7721', '1-3152', '1-1035']"
1076c081dc0e03cec833433e873bb58e5e9042d2f177cf86ce450043e3230ce7,"['MLG06', '1-8053']"
107833a7d5bae75b1477f619af98885c56b49b19ec0294a9481613033ea45a19,"['1-8165', 'MLG26', 'MLG08']"
10787c0ad982007a7ddbe1a5d7f1a23acebf650ed4ad3bec61b7b5f85177e684,"['1-8165', 'MLG02', '1-3037']"
10794526f80456ce758ed9536af9e1184463e9d87b24ca1f35bf92657158a968,"['1-7081', '1-7083', '1-8019', '1-9040', '1-9399', '1-8754']"
107b0bd51fc7fe2817678283b54a3e8701bac3c6d9169bc1e240694c5c4e6b51,['1-7464']
107bdddbeafdaf56071a023b87f0c82a2eb4fc98a362eb0175eeb89e2a599303,"['1-3174', '1-7172', 'MLG82', '1-19068', '1-19093']"
10804edf11ddfb1f08e65cdf7311d993a490aa243fc0e595fe1d9b9acfb9edd6,['1-5899']
1081c2aa40d39d4e2774e6d2a23ed5cb8ef4d619aa77dd52fba319cd3ed50697,['MLG76']
1081e2c9de4e2205255f80691f2afb6080490ad96f31d70dfdabb6919a1ff05b,"['1-7625', '1-8766', '1-6558']"
10834c789619e1ed643e7314c13248a8ee569011bc93660247e05cb27c725396,"['1-3523', 'MLG06', 'MLG11']"
1083d453f86bc8cd37ba0ff8a8ba490649d7e3954eb362280ed8754372f08c67,"['1-1530', '1-3037', 'MLG09']"
108afcc6ac9a7ede64e4efddeabe0e4312f1b0f380ed23f163ecb66066bd5580,"['1-3135', 'MLG06', 'MLG12']"
108bf4648733c2f8b72713a0a9c26ee3644fcc1a2ad51b6b5b9f6b53d64905a4,"['1-7901', 'MLG73', '1-8480']"
10903d0bafca81f843aebb50edf41f5f51c3918f8ea7e5e62b6826040ab7aad1,"['1-1514', '1-8242']"
10916d8ad283cf110fcc8fbd627f4f91042100a392466ea17ecd3a1b324b3558,"['1-4654', '1-8165', '1-8567', 'MLG02']"
10986a83827c64c20fe8140e26f83bf83c2bc5d1c79e417be3b111640d4e48ca,['1-1099']
1099a90faf927303797ff45f0d063a820a35be0261dae65076f08d62c844eb7a,['1-8228']
109ab16387c2645b3947c5eb7fd430e7b62c76fa515b749893631e24fc4be0a0,"['1-7081', '1-8567', '1-18620']"
109b734a47602420dac5d1869a1d00c05e278cea1cb912bb8f4ee07d7f8842e5,['1-7081']
109c347bbedd8a80121add9e739b57f15683b6bed9abfa64bc17707832dd7835,"['1-7172', '1-7462', '1-7038', '1-6684']"
109f71426522757f12a6b57bcbb78fc9c18c1bffe8a74c6311dfe69182e0cd47,"['1-7936', 'MLG14', 'MLG06']"
10a610ebaf5f641c517433b28d0a2e780b27e6976defdfaf09d25242fe1e2e6f,"['1-2272', '1-5635', '1-6569']"
10aa5d1c2b90f9ba6fe0abe1648a530cd275c1c527e4e1299239a452f31b4160,"['1-7656', '1-20100']"
10aa5e335756cc9e40d8cd035baa0a2f4b7ba517c3de6aa40533440ca3aacfcb,"['1-3523', 'MLG06', 'MLG12']"
10ade98fc9dffe2997826f1ce9fed8e58f31a3e226fc217ad54a3727686cec08,"['1-0708', '1-3026', '1-6727', 'MLG63', 'MLG15']"
10b3c9a4c36ba1ba9b935fee8776ed8b7420a7bd99f3f5739dd2f6320a89ac7b,"['1-6559', '1-5655']"
10b86cd636ab1cb35f1b1bdb2ac72ebb5e4e9f38fc946487b0b07cb49806a8d2,"['1-7425', '1-3693', '1-3152']"
10beb527b01b50f88a5971388bffdb7bffd8fabeb45808403c8a168262028815,"['1-0677', '1-2272']"
10c5b05e9505b7125a5b80d745d2d7c7cee945187ad7bcc11f9175d56febf02c,['1-7943']
10c658917e9f0473d04c2a224d974f7a0d24331faccd9a7adf9f6b983ab3eeec,"['1-1530', '1-7901', '1-8681', '1-7057']"
10ca2801350da86385cc42f0b7adbb0ceaec732cb98932524a6fd4e5f8c92178,['MLG02']
10cfd0b0a394bea6bacb1abd8904acf0c6e6fd51aa99176495e5837d830a06c1,['1-8537']
10d2b488c8facec859440d053b81fa67ece6f4cc908e6c62fe2cd82469526c79,"['1-7518', '1-8567', '1-1035', 'MLG06', 'MLG65']"
10d36e36c4793cbbd77862b7fc108d97cbc5b66d0cc025fa729c9940103cfb5e,"['1-1005', '1-1655', 'MLG03']"
10d48cc4142a0ca90fa743509ebd20a4c5992217f9b1e388115f4ba53b73f52e,"['MLG02', '1-6678', 'MLG11']"
10d76bee06b37e9470473f42896a9af56141b58e3322a8969ee82088450663b9,"['1-8973', '1-8611']"
10dbf93af31e51ae88bd7cd82ae6f51ea89d6643ad830812b29a84816949766b,"['1-8986', '1-18927']"
10dd4483de49c90fdd137e577ef361f4ce83b71a1024525e64d3170893bc10c1,"['1-3405', 'MLG12', 'MLG33']"
10dda7c9dcdc237192c22b3e2afaa6886cb2a4cff3f9f717b2a01b3d68368da3,['1-19133']
10e10e68542b573f8f19f97554395cafdbea135a86cb10685a4a772ad4cc00b4,['1-8126']
10e23268eb7d85a58e8cff536e1d708e2a58106f19bfd8b749be77badbe6b976,"['1-0363', '1-7781', '1-3477']"
10e3362940bf270d30fe6c92a6918252cf4811d0807c6cf6df335e6c86982ad0,"['1-2272', '1-5635']"
10e48465c5e62f6f53b76746f153f072dc58a371fd43cc98262c62a6e290b5c5,['1-19891']
10f28a81961e03037415b9b5f319265268d48f2120c4d31a3a328f40ca674ca1,"['1-0708', '1-2364', 'MLG13', '1-6568']"
10f58fd7f1148f5ea719b4181f042a47a5c977cb99ce91f6ae3eb9fa57a62a94,"['1-0691', '1-1633', '1-7302', '1-3496', '1-8681']"
10f76d9b70029ffe64920fbfbbe41807f0975afb5a8c2166d47679ceab235ba2,"['1-9294', '1-8611']"
10f94c1ebddb8326bb9fcfca6741a51336edbfacdc897df012e4420cb9367a4d,"['1-5899', '1-8753', '7W2-0103', '1-8753']"
10f97073e062698ae6e7a77fda2d4e40eaaca6d968515537709e752cad4fbafa,"['1-5899', '1-19891']"
10fe7889b52e3c06a37f3842eae4e45001e1e0ceb3a91e915d6c3a3015533006,"['1-1687', 'MLG02', 'MLG08']"
11072a05614da72a925aedf5955f7bfc28953467e24cdc6c64ae70afe5825c3b,"['1-1530', 'MLG67', '1-5531', '1-1136', '1-1166']"
11089d192ef62daf73014a28cd75696be5bc342b1d9e0aca59df100c2e9a9615,"['1-8718', '1-1712']"
110c4e575cf7cced29c8ad642e816abc6feb531338203ffd1c9c7452ee65b1dd,"['1-5899', '1-7488', '1-8058']"
11100c1e6fa82dd9bbaa9f153c96560f0a57c9139eb01b4c1a7afbb238a27932,"['1-0529', '1-6166', 'MLG63', 'MLG14']"
111fc8502a76f0d44454af440c20588a8c766561f3de7b862bf28f4ad13b34c0,"['1-7625', '1-8853', '1-8859', 'MLG14']"
112020e7e1533052060db034a4739e601f32241a93e5bb7974c3679be38a39df,"['1-8121', '1-8371', '1-1887']"
1120746af3d5cc0ff91f472a74be249b26bd17eed53bd19ee8bedf5ddc1abb69,"['1-3026', '1-18507', '1-8371']"
11217d566a6926494a8810ff7eaaf665cc1321eca8b09dfe39f3a160fd51eca7,"['1-7425', '1-1035', 'MLG15']"
112323ef4f73ef78f8f4b1ac9e39b95116f96246d50cb41fae4d7491c153aa2a,"['MLG55', '1-8611', 'MLG56', 'MLG52', 'MLG50']"
1128198f28d43031ce21a652f3be7e7134313f8b38e52d92853f2a669685b314,['1-3693']
1129334d5c97f5eabbd03280bc21128ba8777ee4c9e13cb5b312fe9b7e3865e6,"['1-8681', '1-3056', '1-7302', '1-4394']"
11365e1547dd3aece8e150acdbc6b4852ee939a984647f24ea7a76067b4445ac,"['1-4011', 'MLG36', '1-18045']"
113fe9274eb04a21734a053a35286fe4fcb5e6fa059396775e0b75be30f61d3a,"['1-3693', '1-8986']"
11401dea7ae4e90bf0a4268e3aea81858b6665a61d11e9c2e16c74fba4149652,"['1-0983', '1-3186', 'MLG03', '1-8484']"
114d42495d7dff100fefd2b1c8d2c791ae6b3a7fbf91ccd67b04d900f8ef8f13,"['MLG13', 'MLG04', 'MLG06']"
114ebc9d28ccf47bb5f4bf3f4af398db9b4d8d08484761226fb94c8a00e0e64e,"['1-8753', '1-8753']"
1152e7b1532b81c4b3ba5ed9e144cd6df8899375dc5544d458ad5cb207bd9b35,"['1-1636', '1-1119', '1-3037']"
115a3bf9ad4d21651cb6b4b390c9f1652e82a7fb95bc7e50f2fd885309ec1635,"['1-1633', '1-8055', '1-18469', '1-8681', '1-8666']"
115a5a079720ca6e997bda95f9861b2b9af778e4db9957ca867795a975760acc,"['MLG08', '1-18635', '1-2083']"
115d6d21d300880f9c6ae06d895b086be4e0967380edacac90ee9d03b576ee7b,"['1-0691', '1-1136', '1-3026']"
116422546908c36d498cd1b14303b9b2d61395d240dfd832d86f9fb1d8ad2b97,"['1-7636', '1-6684', 'MLG71', '1-7038']"
1166c7fd3e96e0ecb27e1c1c39ba1f7ca8a031f76d8c96795008ecd800860bbf,['1-8711']
116c57d641ee5c876d3753336c31716733b835c760235566c109c140b432a652,"['1-1514', '1-2272', '1-6569', 'MLG32']"
116cd4255f2c92f7db963707a6aa04bcec40462a03d3c278b4827a51218600d9,"['1-0708', '1-9040', 'MLG09']"
116e04f6679f7cd12107382a5656198aef9ddcd1ffaaf00707f748181a870207,"['1-9114', '1-8537']"
116f257e91be92f9b56819cca0453cd7ecd891dfb3334ad2ce11b09004b4f480,"['MLG59', '1-7622']"
1170c68f1182ecd83d53b527ac72d5e1471e1844deae4908329e0e706107e13a,"['1-9341', '1-2829', '1-2699']"
117434e09620f79894175118f8205969989080ab44dbcda7830a938eee63ea1a,"['1-6249', '1-1687', 'MLG02', 'MLG35']"
117798d5e6640d6506c1b6e3485af2ebb2e076d293a42a544f46e47b193c02eb,['1-5686']
11787d9a10471b149092f55980ca4dcd375e1855d88764f7f756bd1801641f6b,"['1-3037', '1-1119', '1-3186']"
118580f57c98fa480618c8e1a41e35da97b791aad8ae6c66dc9a61c34722d7f6,['MLG65']
1186b3804fac10d94f796ad8671bf9da0098ee52eb803721e8c74a89f69360e7,"['1-3523', 'MLG11', 'MLG06']"
118a8ef65cba9fd85abcfc4933592dd85814c9654a9a33005c44b726d62d7e41,"['MLG02', 'MLG08']"
118b48a67b7f43b0ceebeb988fdaaa485da2785a913f9b8ba89e0b22bb545d6a,['1-5635']
1194fc39e085290c6f31858781fcfde66996580c1854f816913fa264c400a001,"['1-4011', '1-1136', '1-3037', '1-3186']"
119818f7e81b8cf5689fc5de78863c25cba2155ea704a861e0520ae3a9909b3c,"['1-1530', '1-8368']"
1199f0e4322203dba50ae15333eab01665b1addff5937ec39dd4e9f2707970f0,"['MLG11', '1-3693', 'MLG06']"
119be1a00c96905f6d1763f3588258de0a77d628305df3d9cb071f94626f98d1,"['1-9040', 'MLG13', 'MLG06', 'MLG33']"
119fb0b672dd9f9e7454ce3fd933af0b9cd709b6146ed21c7c798e9fc25ec88c,['1-0708']
11a1dd027852232069a88d5377dccf9bae82a93dd9954d2942ec70a1f7e3f84a,"['1-2292', 'MLG70', 'MLG63', 'MLG14']"
11a5de6c13bae44e6d6c491974ac6757ef3cfb1f4b1ee2ae104fb7fab58a9ee9,"['MLG67', '1-4011', 'MLG08']"
11a6c1aa76bc9d3bedef1647430d8fae1c6be2f531b431643517e92b467cf61d,"['1-3026', '1-18507']"
11a7a5ef0268e0eb06a51384b3d5fa31b7c357065746bd1f7a5126760cc2846f,['1-5899']
11ade618ad9f4507c09708b1b1f347cec17e376a6b11747750b61c8c61be8c0b,"['1-5635', '1-5899', '1-6957']"
11af54c02abae4e3f7efcd25ecf4c48d3fd2d7b9300d7fe025a91c8a92c4d51b,"['1-3174', '1-7720', '1-19121', 'MLG65']"
11b24bca50aca8225ca8b96181575a97ee1fec9adcbb77201416596afe663cb3,"['1-7946', '1-19755']"
11b60eaff52bc7f83189350ae73989963a0f3d874990a8ef4dea868d02d9c5a0,"['1-6568', '1-3056', '1-6727', 'MLG63']"
11c5bd70836bb8cde47df38c38a9a5ec042efce9ecf3427f3f9a01d0c1072831,"['1-0708', '1-7172', '1-3186', 'MLG13', 'MLG27']"
11c5eb8ac83b1b253c1bc91a21d6cb142844e2a6004887fc0b3f95242cb4c945,"['1-1070', '1-1136']"
11c766b834606e2894b650efcf9ef74fe865d28e7958270b339636d5cc4d11b0,"['1-1070', '1-3026', '1-18507']"
11cbcd33ca6ec450b0f3e3bd6625992eead544df688a9b15b1b32e9411dc9f6a,"['1-8718', '1-8618', 'MLG50']"
11ccfd71d28ca194d29d636e1ecd3af4351f36594c78dd204a596a330400ce36,['MLG02']
11ce150f08561a19fa8fde4fb9d1640f2ca4fa21f1140da9faaaaca2cf542754,"['MLG66', '1-6568', '1-3026', 'MLG13']"
11d5daa1be8b07b15b4e2627c64b43c0ab3dbd3fb57af056db1ab5538c3f5b3a,"['1-1005', '1-1655', '1-18266']"
11d5fdf8a1277b518bf2da734782bc76a05e97a627c577685d81cf05b74c13b9,"['MLG47', 'MLG48', '1-8629', '1-3186']"
11dc287abb0974ef18c926d19c183e6fadd2eabfffb6ad2f8c383872c431b9a7,"['1-18507', '1-11205', '1-8061']"
11dd39c5765df43767264ae52943c75d03b047952d3e83120209806ed737d9b7,"['1-0691', '1-8753', '1-8753', '1-8611']"
11de00d3437c5f3422e92fd8ae8fbca22d8dd2e455dfd0ebac432bfe56fe52db,"['1-0916', '1-0918', '1-19755']"
11df678e5516f6583232cce6aa8bc32d5c9db0873a7637a203e8fe84d0e3c860,"['1-0691', '1-1633', '1-9365', '1-1712']"
11e40f6d50a27c9ae9d1aea26e4b06bc4173c7ed4a110f7887cf0419bb822d20,"['1-1176', '1-1712', '1-1025']"
11e4a3a95ac4816892ee60945643e339dc9dd252ea2e9b5f67a85f0d50bdddd6,"['1-3523', 'MLG11']"
11e5246a68776df2844b2b05cd3829f222c163e7d06f2ef7f218d555438ce77b,"['1-3135', 'MLG12']"
11e99c40a049f4568b2b8ede6273e0b5f76fcc21578d9ac8540e5394237cf3ee,"['1-2272', '1-5635', '1-7462']"
11eaf354eab6542f201ec9871a2d415f0c133e5d914adee51928e0628051a444,"['1-1530', 'MLG40', '1-3051', '1-3693']"
11eb0870e51ae1677245a06632e0f2313fd75ab18290265da1cd073aba56e402,['1-9071']
11f178540ce1b61c86ed5dcc28c34efa73ac384878f7c1f83ac2d250899d4ca9,"['1-3186', 'MLG74', 'MLG06']"
11f312b6a363a6ea8f34906ceb94e682eae45e379ad1f7a3692ed24b6113bef2,['1-4397']
11f7221bf0498654c0b04c2f54b18fb12b4ec26372df1f1b08f4ca9ae2414549,"['1-2292', 'MLG70', '1-6166']"
11f99b1facae8760f2860be3c25770640aa59196add978e1bb974879621dfa0c,"['1-5899', '1-3047', '1-18507']"
11fb6b3c2eec3bcaf22a135c7d903df0997f3147c367de5de096a5187d9f321e,"['1-9157', '1-8044', '1-1887', '1-8061']"
11fb802b64a303704ef6ef13186699803d6a79945a618312118c9dfe1681c135,"['1-7707', '1-9473']"
120489875efa7dcd29319c11f1acd3130cf036593f6c95103d8f2fbc4e8aea35,"['1-8497', 'MLG65']"
12065790e293aec37421e3220189233bcab2d853111340647c74732384628dbf,"['1-0598', '1-8951', '1-19755']"
1206a31e8a9903a2c102984cb14bf4eee7861f8dabeaeaa977eaee22fe136232,"['1-1655', '1-18045', 'MLG02']"
120ca19af7b7d38befff8ac957d58e684e4e7d872bd23937e3024a59c3e298a2,"['1-0529', '1-0541', 'MLG14', 'MLG63', '1-3186']"
120d00d5cb14f846bae659b2e112c3db72a1115a13d8851670f862cbb8970c01,"['1-3257', '1-3405']"
120ed62794d9ef3abccc959e965e1cdadab2c8b3762474f66e8e61d095633f45,"['MLG71', '1-8611', '1-7038', '1-6684']"
12134b1473612840ea39ecf90ce6d82ba98337d49d6c92accc6ad773b25ec1c2,"['1-8165', 'MLG02', 'MLG32']"
1216ace30fd958c0702d43822caa1ed4881e6dd62f1d6f0428087f4f1e5befd7,"['MLG26', '1-3186']"
121704acf2c0eb34c9243347f651148c736077339b31cc78fb9bfef70aad4a9d,"['1-9454', '1-3477']"
1228fcc8d48157c2bfbcceaa858a2930891e6b731d5e90400a2ac0297274ed91,"['1-1633', '1-7146', 'MLG32']"
12323de00c601225996b11c59748340e2913af65beaeef761c64145de09262ba,['MLG68']
1236471657f8b7b318ce32978ecea4a67439705c77bf5890dd0fbe49b916808d,"['1-8986', '1-18045']"
1237ff36c82513ce358f20eb469a9c0750e9911b4515e62cccd46c9a25007268,['1-8186']
123de78f3aca93affdc8dfdbd8a6a320c577feb2827f9bba933fc629e235fb95,"['1-5687', '1-8611']"
1242c96451b14cf34d051aa4d883a32a35062ec23566ac121313c4f4c976a956,"['1-9584', '1-20081']"
124c59e6d051d7f2294cc8d120d73f6cff15a4ce85e5a24c6228be97427c5929,"['1-8228', '1-1067']"
124dfd349f1bf2553fd42ca466db86c991350e4cc4a5453887c2201d8f2326eb,"['1-1466', '1-6637']"
1252075d7b315c82bd2129bfbcbe29eeb74dff59784573ba8b78d08ad2aea66a,"['1-0983', 'MLG66', 'MLG03', '1-3047']"
1253cd084bd0ecce636b918b403a2252a4beda6706b76bd1ffe41d89e2a40fdb,"['1-7993', '1-9100', '1-1152']"
1254c524fdd41028b61c48af8a6a10c7da994413127304f5caaf6c1cb1ce3403,['1-7943']
1257b435e07c3892422bf0e724a611ccda75d450e2a3b257620082fceaed7a0c,['1-0916']
125f4f715698440937e52bdcd7b66bf8af0d2f3a48e546e974a0c146826f36b2,"['1-1687', '1-3693', 'MLG02']"
1261026ae2ae6d12ccc7fbe1423c38bb9d6d5c2be12cc244126dbb8d971c05f8,"['1-9157', '1-3026', '1-18507']"
1262e06d82b6d78570d731a55e50774a9cead07e1654199450f36d5a93e74fae,"['MLG67', 'MLG08', 'MLG31']"
12648de93d62b89cf5919a349670507cb0601bfc3206cfb77b87982a4d7a5ea9,"['1-3174', '1-8567']"
12663f2e9da7c165c5973c0830ca82a7c63a546645db171cc91aefe5f3969c25,"['1-5109', '1-7464', '1-7625']"
1267346fc867e5244e6adcf5bc69d1d73702247abdce38496761e0a4afa6604e,"['1-9260', '1-6568', 'MLG13']"
126945690057289bc4bd86536cd21df1af9fada112e3624228d30d0aff462c38,"['1-4766', '1-7306']"
126b210e693eafd1aa6b52ffec4958660af84842077aa530d57c9161cb68fd81,"['1-3037', '1-1655']"
126b44ed44f3e92fc5e9ab7edad011a3119cec508432920a07191a5287d26fd0,"['1-4654', '1-10725', '1-19755', '1-7107']"
126b73f13bc121a61cee9028d7a9e3bd0783d620287722f75ddef6cae8f24264,"['1-3047', '1-18507']"
1272c575e269ad676ec37cc43fbaa8617d01f0d41042e2b8078218ff6300b978,"['1-0691', 'MLG67', '1-7625', '1-6501']"
1287754634dcbd2fb7251bd5b4c9f8d0b64e9a64c73bcf808f59ca7fba4c1031,"['1-7720', 'MLG52', 'MLG50', 'MLG56', 'MLG51']"
1293dc2a7b40282f996b83cff0fcdf5bfc2a5db3bbee0779b003a278464cf7bf,"['1-0691', '1-1633', '1-4766', 'MLG53']"
1296957bd020ddde8f96b9bddd6669e89f25a81a7c73eb3d1577ea9ca20157e3,"['1-8753', 'MLG53', '1-8753', '1-8611']"
12a7a446a8d176e53f570debae62d31fb323255fc67b779bf27acb7f9f8ddaab,"['1-5642', '1-9340']"
12a89d462c5d5099a9b29c895184653d4fea3ce93c80c462045ac3042bca569a,"['1-7721', '1-8702']"
12acefd4151c5407a6fece58198a2f922a05da7b779a9f72d4a3a56dc2f93d50,"['MLG67', '1-9340', '1-6569', '1-19257']"
12ae528e51601862020e62216cf021fc15b44dfb07ed68bf017be01d7c41b581,['1-7971']
12b069113a0de8952d6a051d394cd6e57fea01dd6d14669de100ba7893108888,"['1-6568', '1-6569', '1-3047', '1-3056', '1-1712']"
12b3357b9953cd595fb45a40d2c21f8ac3f3a7282d581fdfbf29f9ffd55f2463,"['1-0708', '1-6661', '1-6721', '1-6533']"
12b748dcfe0568124f6ebb66eb540013a197d6340de321f289b4ed4bdabdcded,"['1-4011', 'MLG37', '1-10042', '1-18045']"
12b9b03a74682fabce0b97a89891cb1461d2e0a5226fdf5b56fa510dcbbdf324,"['1-10725', '1-3186']"
12bc5ad57f4b2f88483c48388454fa34c4ed95ee2d53c92da74e700508d28423,"['1-7518', '1-18635', 'MLG62']"
12bd115697670196af0bcef96a74a12b933525932db588d56ce3fca4762aba1f,"['1-0429', '1-6727']"
12c0fb99631ee8a07e05b6630897d78bfba03598c32e571c87c38c369aa1de05,"['1-7901', '1-9365', '1-8986']"
12c1343c6e7182aa2e9a109d6f41a568144c0e42eb326f25b995cdb2b97712f9,['1-3047']
12c3ac24d3591da369c9367ffd8cfba4a312e8d5b04099a61ec58e9595f297a5,"['1-2292', '1-7453', '1-7467', '1-6501']"
12c5975cabb683abe405f637753962021907d6dd2fbbed5de265232918f8f0c2,"['1-8228', '1-3186']"
12c6e43919822c827623db670012b95f591de819e9ac0af744977a5dbca4a04b,"['MLG74', '1-8371']"
12cb7d4bdaebaf85e9c36e2364febcf4eb0f44fbad900d1c444c7ab2c49c60dd,"['MLG29', '1-7302']"
12cbf3f7b0184a2116332c9df615747a037d2d6b9eddd577d700078911fc3afe,"['1-7390', '1-8121', '1-8678', '1-1152']"
12ce20af8552a2380806a6261f69cd7dbc5aa7e3c04c25cdfc151a0f3f718b8d,"['1-9515', '1-19133']"
12cee2487094ecd2d54682828ad89124a613cece61895322f582f585a6450d29,"['1-3186', '1-18794']"
12d23434439104f9006932e1ee06c71c17611a53e80b209d1d5d7c05f7a4fbd8,"['1-0917', 'MLG67', 'MLG27']"
12d247fe88eab897e159de9109521e3ee0a9191f37c70023696dc17316522ced,"['1-5635', '1-7462', '1-19884']"
12d2b8053420a97e4845e1da5ce9072c9fbf27749bc8d876e8d1d9ac36b1c3ba,"['1-7725', '1-6591', 'MLG14', 'MLG63']"
12d422c550719dee0bbaea04bd93f493c82ac8df3cbee76a3f18d5b73be64d06,"['7W2-0103', '1-8287', '1-8055']"
12d438e27fbc6498f3fc3f3ebce990aec8b6bc7407aaddf9fcf60094b467bd46,['1-8300']
12dc6192b66624e9f01614c8ba4540e2770ca9c01b88db1fda19e0dfadff1728,"['MLG06', 'MLG11', '1-3523']"
12e395416f701890c1130d9679e5879a7be164daf5ca58e28525a2c905cb163a,"['1-1530', '1-3026', '1-18507']"
12e43975010bce1d26fd5492755777ed99a1cb4c58a57289e28715192927d01a,"['1-0708', '1-0916', '1-6727', '1-6511']"
12e8603c22c99dc4f83a62110d4754c0cf10832fdcb74f23c5390c29784a336e,"['1-3026', 'MLG08']"
12ec33102dd7c1e6a56f463362d0fb3bcc16ebbe2c5e36f17599bc943448ec79,"['1-3523', 'MLG06', 'MLG11']"
12f13e1286266d1e40b514410340ba944f8f25832dc3637e29b13ae8cc163ad9,"['MLG76', '1-8371']"
