,crseId,subject,section,classNbr,timeStart,timeEnd,startDt,endDt,pattern,location,ssrComponentLong,catalog
8775,372219,INFO,001,7479,11:40AM,12:55PM,01/21/2025,05/06/2025,TR,"Ithaca, NY (Main Campus)",Lecture,5400
8776,371177,INFO,030,19572,10:10AM,12:55PM,01/21/2025,05/06/2025,W,Cornell Tech,Lecture,5420
8777,371796,INFO,001,8950,10:10AM,11:25AM,01/21/2025,05/06/2025,TR,"Ithaca, NY (Main Campus)",Lecture,5440
8778,367913,INFO,101,7188,02:55PM,04:10PM,01/21/2025,05/06/2025,TR,"Ithaca, NY (Main Campus)",Seminar,5450
8779,372274,INFO,030,19573,11:40AM,12:55PM,01/21/2025,05/06/2025,TR,Cornell Tech,Lecture,5455
8780,364058,INFO,701,13508,05:00PM,06:00PM,01/21/2025,05/06/2025,T,"Ithaca, NY (Main Campus)",Research,5900
8781,369751,INFO,001,12025,03:35PM,04:25PM,01/21/2025,03/11/2025,R,"Ithaca, NY (Main Campus)",Lecture,5905
8782,369135,INFO,130,19574,04:20PM,05:35PM,01/21/2025,05/06/2025,MW,Cornell Tech,Seminar,5915
8783,371714,INFO,030,19636,10:00AM,12:00PM,03/07/2025,03/14/2025,F,Cornell Tech,Lecture,5920
8784,371714,INFO,030,19636,10:00AM,12:00PM,04/11/2025,04/18/2025,F,Cornell Tech,Lecture,5920
8785,371714,INFO,630,19637,,,03/07/2025,04/18/2025,,Cornell Tech,Project,5920
8786,372199,INFO,001,7481,01:25PM,02:40PM,01/21/2025,05/06/2025,MW,"Ithaca, NY (Main Campus)",Lecture,5940
8787,372199,INFO,002,7505,01:25PM,02:40PM,01/21/2025,05/06/2025,MW,"Ithaca, NY (Main Campus)",Lecture,5940
8788,372199,INFO,003,19695,11:40AM,12:55PM,01/21/2025,05/06/2025,TR,"Ithaca, NY (Main Campus)",Lecture,5940
8789,372199,INFO,004,19696,02:00PM,04:30PM,01/21/2025,05/06/2025,T,"Ithaca, NY (Main Campus)",Lecture,5940
8790,372199,INFO,005,19697,11:40AM,12:55PM,01/21/2025,05/06/2025,TR,"Ithaca, NY (Main Campus)",Lecture,5940
8791,372199,INFO,006,20404,02:00PM,04:30PM,01/21/2025,05/06/2025,F,"Ithaca, NY (Main Campus)",Lecture,5940
8792,365658,INFO,001,19607,01:25PM,02:40PM,01/21/2025,05/06/2025,TR,"Ithaca, NY (Main Campus)",Lecture,6120
8793,374460,INFO,101,20466,08:40AM,09:55AM,01/21/2025,05/06/2025,TR,"Ithaca, NY (Main Campus)",Seminar,6135
8794,374460,INFO,130,19891,08:40AM,09:55AM,01/21/2025,05/06/2025,TR,Cornell Tech,Seminar,6135
8795,365609,INFO,001,7225,10:10AM,11:25AM,01/21/2025,05/06/2025,TR,"Ithaca, NY (Main Campus)",Lecture,6220
8796,373205,INFO,001,7749,11:40AM,12:55PM,01/21/2025,05/06/2025,TR,"Ithaca, NY (Main Campus)",Lecture,6400
8797,367731,INFO,001,20982,01:25PM,04:25PM,01/21/2025,05/06/2025,M,"Ithaca, NY (Main Campus)",Lecture,6420
8798,353592,INFO,101,6849,02:55PM,04:10PM,01/21/2025,05/06/2025,TR,"Ithaca, NY (Main Campus)",Seminar,6450
8799,366969,INFO,101,18275,08:30AM,11:00AM,01/21/2025,05/06/2025,W,"Ithaca, NY (Main Campus)",Seminar,6561
8800,364530,INFO,001,19782,02:00PM,04:30PM,01/21/2025,05/06/2025,M,"Ithaca, NY (Main Campus)",Lecture,6940
8801,364530,INFO,030,20351,02:00PM,04:30PM,01/21/2025,05/06/2025,M,Cornell Tech,Lecture,6940
8802,364530,INFO,003,20322,11:15AM,01:45PM,01/21/2025,05/06/2025,F,"Ithaca, NY (Main Campus)",Lecture,6940
8803,364530,INFO,130,19783,01:25PM,02:40PM,01/21/2025,05/06/2025,TR,Cornell Tech,Seminar,6940
8804,364530,INFO,131,19784,08:40AM,09:55AM,01/21/2025,05/06/2025,TR,Cornell Tech,Seminar,6940
8805,358828,INFO,001,6938,,,01/21/2025,05/06/2025,W,"Ithaca, NY (Main Campus)",Lecture,7090
8806,358828,INFO,001,6938,,,01/21/2025,05/06/2025,F,"Ithaca, NY (Main Campus)",Lecture,7090
8807,358833,INFO,601,13273,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8808,358833,INFO,680T,20604,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8809,358833,INFO,602,17046,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8810,358833,INFO,603,13470,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8811,358833,INFO,604,13471,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8812,358833,INFO,605,13472,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8813,358833,INFO,606,13804,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8814,358833,INFO,608,13473,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8815,358833,INFO,609,13478,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8816,358833,INFO,610,13480,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8817,358833,INFO,611,13490,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8818,358833,INFO,612,17047,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8819,358833,INFO,613,13560,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8820,358833,INFO,614,17048,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8821,358833,INFO,615,13565,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8822,358833,INFO,616,17049,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8823,358833,INFO,617,13574,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8824,358833,INFO,618,13575,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8825,358833,INFO,619,13576,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8826,358833,INFO,620,13577,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8827,358833,INFO,621,13578,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8828,358833,INFO,622,13579,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8829,358833,INFO,623,13580,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8830,358833,INFO,624,13581,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8831,358833,INFO,625,13582,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8832,358833,INFO,626,13609,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8833,358833,INFO,627,13614,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8834,358833,INFO,628,13623,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8835,358833,INFO,629,13624,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8836,358833,INFO,630,13625,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8837,358833,INFO,631,13805,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8838,358833,INFO,632,13626,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8839,358833,INFO,633,17050,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8840,358833,INFO,634,13628,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8841,358833,INFO,635,13629,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8842,358833,INFO,636,13735,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8843,358833,INFO,637,13746,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8844,358833,INFO,638,13747,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8845,358833,INFO,639,13806,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8846,358833,INFO,640,13807,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8847,358833,INFO,641,13808,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8848,358833,INFO,642,13809,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8849,358833,INFO,643,17051,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8850,358833,INFO,645,13832,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8851,358833,INFO,646,13833,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8852,358833,INFO,647,16108,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8853,358833,INFO,648,16118,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8854,358833,INFO,649,16134,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8855,358833,INFO,650,17052,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8856,358833,INFO,651,17053,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8857,358833,INFO,652,17054,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8858,358833,INFO,653,17055,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8859,358833,INFO,601D,16188,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8860,358833,INFO,601E,16189,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8861,358833,INFO,655,17057,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8862,358833,INFO,601F,16190,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8863,358833,INFO,601G,16191,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8864,358833,INFO,601H,16192,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8865,358833,INFO,601I,16414,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8866,358833,INFO,601J,16415,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8867,358833,INFO,601K,16416,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8868,358833,INFO,601L,16417,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8869,358833,INFO,601M,16474,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8870,358833,INFO,601N,16508,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8871,358833,INFO,601O,21055,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8872,358833,INFO,601P,21056,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8873,358833,INFO,601Q,21057,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8874,358833,INFO,601R,21058,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8875,358833,INFO,601S,21059,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8876,358833,INFO,601U,21060,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8877,358833,INFO,601V,21061,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8878,358833,INFO,601W,21062,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8879,358833,INFO,601X,21063,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8880,358833,INFO,601Y,21064,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8881,358833,INFO,601Z,21065,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8882,358833,INFO,602A,21051,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8883,358833,INFO,602B,21052,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8884,358833,INFO,602C,21053,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8885,358833,INFO,602D,21054,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8886,358833,INFO,601A,16185,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8887,358833,INFO,601B,16186,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8888,358833,INFO,601C,16187,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8889,358833,INFO,602T,16021,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8890,358833,INFO,605T,16165,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8891,358833,INFO,606T,16794,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8892,358833,INFO,607T,16895,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8893,358833,INFO,608T,16894,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8894,358833,INFO,609T,17035,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8895,358833,INFO,624T,13849,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8896,358833,INFO,625T,16482,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8897,358833,INFO,630T,13848,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8898,358833,INFO,633T,13627,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8899,358833,INFO,643T,13815,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8900,358833,INFO,644T,16176,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8901,358833,INFO,645T,16495,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8902,358833,INFO,646T,17036,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8903,358833,INFO,650T,16472,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8904,358833,INFO,651T,16880,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8905,358833,INFO,652T,16901,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8906,358833,INFO,655T,16201,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8907,358833,INFO,656T,17026,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8908,358833,INFO,660T,17030,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8909,358833,INFO,661T,17028,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8910,358833,INFO,662T,17029,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8911,358833,INFO,663T,17027,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8912,358833,INFO,664T,17033,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8913,358833,INFO,665T,17034,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8914,358833,INFO,667T,17278,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8915,358833,INFO,668T,17279,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8916,358833,INFO,669T,17297,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8917,358833,INFO,670T,17298,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8918,358833,INFO,671T,17299,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8919,358833,INFO,672T,17323,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8920,358833,INFO,673T,17325,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8921,358833,INFO,674T,17326,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8922,358833,INFO,675T,17327,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8923,358833,INFO,676T,17328,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8924,358833,INFO,654,17056,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8925,358833,INFO,656,17058,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,7900
8926,358833,INFO,677T,20448,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8927,358833,INFO,678T,20590,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8928,358833,INFO,679T,20591,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8929,358833,INFO,681T,20639,,,01/21/2025,05/17/2025,,Cornell Tech,Independent Study,7900
8930,358833,INFO,682T,21309,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8931,358833,INFO,683T,21328,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,7900
8932,370574,INFO,101,18933,10:10AM,11:25AM,01/21/2025,05/06/2025,W,"Ithaca, NY (Main Campus)",Seminar,7905
8933,358834,INFO,601,13274,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8934,358834,INFO,602,13474,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8935,358834,INFO,603,13491,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8936,358834,INFO,604,13583,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8937,358834,INFO,605,13492,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8938,358834,INFO,606,13493,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8939,358834,INFO,607,13494,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8940,358834,INFO,608,13495,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8941,358834,INFO,609,17059,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8942,358834,INFO,610,13496,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8943,358834,INFO,611,13497,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8944,358834,INFO,612,13498,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8945,358834,INFO,613,13499,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8946,358834,INFO,614,13500,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8947,358834,INFO,615,13501,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8948,358834,INFO,616,13502,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8949,358834,INFO,617,13503,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8950,358834,INFO,618,13504,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8951,358834,INFO,619,13505,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8952,358834,INFO,620,13506,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8953,358834,INFO,621,13507,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8954,358834,INFO,622,17060,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8955,358834,INFO,623,13566,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8956,358834,INFO,624,13584,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8957,358834,INFO,625,13585,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8958,358834,INFO,626,13630,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8959,358834,INFO,627,13631,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8960,358834,INFO,628,13632,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8961,358834,INFO,629,13633,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8962,358834,INFO,630,13634,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8963,358834,INFO,631,13635,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8964,358834,INFO,632,13736,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8965,358834,INFO,633,13743,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8966,358834,INFO,634,13744,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8967,358834,INFO,635,13745,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8968,358834,INFO,636,13752,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8969,358834,INFO,637,13834,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8970,358834,INFO,638,13835,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8971,358834,INFO,639,16419,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8972,358834,INFO,640,16420,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8973,358834,INFO,641,16421,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8974,358834,INFO,642,16422,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8975,358834,INFO,643,16423,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8976,358834,INFO,644,16424,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8977,358834,INFO,645,16425,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8978,358834,INFO,646,16426,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8979,358834,INFO,647,16418,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8980,358834,INFO,648,16436,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8981,358834,INFO,649,16437,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8982,358834,INFO,650,16455,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8983,358834,INFO,651,16475,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8984,358834,INFO,652,16476,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8985,358834,INFO,653,17061,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8986,358834,INFO,654,17062,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8987,358834,INFO,655,17063,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8988,358834,INFO,656,17064,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8989,358834,INFO,657,17065,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8990,358834,INFO,658,17066,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8991,358834,INFO,659,17067,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8992,358834,INFO,660,17068,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8993,358834,INFO,661,17069,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8994,358834,INFO,662,17070,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8995,358834,INFO,663,17071,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8996,358834,INFO,664,17072,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8997,358834,INFO,665,17073,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8998,358834,INFO,666,17074,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
8999,358834,INFO,667,17075,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9000,358834,INFO,668,17076,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9001,358834,INFO,669,17077,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9002,358834,INFO,670,17078,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9003,358834,INFO,671,17079,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9004,358834,INFO,672,17080,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9005,358834,INFO,673,17081,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9006,358834,INFO,674,17082,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9007,358834,INFO,675,17083,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9008,358834,INFO,676,17084,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9009,358834,INFO,677,21113,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9010,358834,INFO,678,21114,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9011,358834,INFO,679,21115,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9012,358834,INFO,680,21116,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9013,358834,INFO,681,21117,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9014,358834,INFO,682,21118,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9015,358834,INFO,683,21119,,,01/21/2025,05/06/2025,,"Ithaca, NY (Main Campus)",Independent Study,9900
9016,358834,INFO,643T,13816,,,01/21/2025,05/06/2025,,Cornell Tech,Independent Study,9900
