name,basename,max_slot,conflicts,quints,quads,four in five slots,three in four slots,two in three slots,singular late exam,"two exams, large gap",avg_max,reschedules,back_to_back,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,slot_1,slot_2,slot_3,slot_4,slot_5,slot_6,slot_7,slot_8,slot_9,slot_10,slot_11,slot_12,slot_13,slot_14,slot_15,slot_16,slot_17,slot_18,slot_19,slot_20,slot_21,slot_22,slot_23,slot_24
Schedule 296,20250619_085106i296fl_test-22cbe2c980b9e93516d32ff35a021f08,23,0.0,0.0,1.0,2.0,295.0,3602.0,1225.0,766.0,16.325810397553518,59.0,1471.0,1120.6081584095955,29.02899384498596,46.19907736778259,290.1204288005829,1.8961151838302608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 297,20250619_085106i297fl_test-6112e695d9bd09c0bb624ed27f3eb460,23,0.0,0.0,2.0,2.0,266.0,3552.0,1101.0,714.0,16.586727828746177,63.0,1326.0,1179.3318390846252,86.40215396881104,1.9848942756652832,244.23817992210388,3.7640538215637207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 298,20250619_085106i298fl_test-05bec5371297d7247b912ca2a2589bd2,23,1.0,0.0,1.0,8.0,274.0,2317.0,759.0,686.0,15.975045871559631,37.0,1538.0,1437.250405550003,76.11929774284363,12.41924688220024,226.24215483665463,0.8324883580207825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
Schedule 299,20250619_085106i299fl_test-b9f751bae33889ba56e7768dd632bdb2,23,1.0,1.0,2.0,6.0,334.0,3422.0,913.0,556.0,15.93565749235474,71.0,1592.0,1757.4032545089722,23.39856177568436,98.01077246665956,373.19252490997314,2.1901512145996094,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0
Schedule 300,20250619_085106i300fl_test-eac36b3021fea8fb062cbb1e490df32c,23,2.0,0.0,2.0,8.0,344.0,2879.0,505.0,458.0,14.883914373088684,94.0,1643.0,1691.0805106163025,70.08591294288635,57.57791996002197,312.0180606842041,3.003295660018921,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
Schedule 301,20250619_085106i301fl_test-0825ea8d10ae40d0467111ab313833c0,23,0.0,0.0,3.0,8.0,351.0,3553.0,1014.0,715.0,16.007645259938837,79.0,1536.0,1191.8879747390747,11.588145792484283,83.80920886993408,377.96831130981445,3.72100043296814,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Schedule 302,20250619_085106i302fl_test-59569d5d00cdf776fa85738627a98d81,23,0.0,0.0,2.0,12.0,297.0,3951.0,971.0,577.0,15.743730886850154,105.0,1455.0,1621.415615081787,89.28465843200684,20.18805295228958,224.9636933207512,1.3638200759887695,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Schedule 303,20250619_085106i303fl_test-7a8b15f151050e720dc4bd584357fe72,23,0.0,0.0,1.0,3.0,335.0,3685.0,1154.0,722.0,16.125015290519876,83.0,1564.0,1930.0928711891172,42.23081171512604,35.205674171447754,260.3323519229889,0.4271461963653564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 304,20250619_085106i304fl_test-343d983c9303944e9472ad0cbb6cde63,23,0.0,0.0,1.0,8.0,452.0,3615.0,1066.0,571.0,15.660733944954128,86.0,1641.0,1567.735493183136,94.02772784233092,31.811541318893436,303.9875149726868,0.2228720188140869,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
Schedule 305,20250619_085106i305fl_test-8faf1c40f1251494dc8c4c3115a691bc,23,1.0,0.0,3.0,3.0,376.0,3359.0,813.0,673.0,15.700428134556574,92.0,1707.0,1247.5217878818512,3.7322234362363815,70.43957710266113,294.6353495121002,2.8622751235961914,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
Schedule 306,20250619_085106i306fl_test-953f60f8d9a145c77e1e6769f3a9c04c,23,2.0,0.0,0.0,5.0,276.0,3030.0,987.0,649.0,16.274434250764525,56.0,1322.0,1305.9406280517578,50.3906786441803,86.66583895683289,234.325248003006,3.92486834526062,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
Schedule 307,20250619_085106i307fl_test-ffeb567342549d994451cf7a31c7357a,23,2.0,0.0,1.0,8.0,308.0,2839.0,1047.0,620.0,16.462874617737004,51.0,1505.0,1250.245779752731,58.26350450515747,74.61414933204651,338.28442096710205,2.534809112548828,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
Schedule 308,20250619_085106i308fl_test-7f17ccc204a81d484f7f0ade2bb2028c,23,0.0,0.0,2.0,12.0,266.0,2744.0,950.0,690.0,16.183730886850153,75.0,1824.0,1064.9744048714638,36.90172731876373,8.049710094928741,382.58079290390015,0.5050452351570129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 309,20250619_085106i309fl_test-663332704d275fc62d188fe00155f937,23,2.0,0.0,2.0,7.0,346.0,2846.0,872.0,553.0,16.20281345565749,53.0,1369.0,1876.3517141342163,46.96651101112366,22.26271480321884,368.6250567436218,1.0369281768798828,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
Schedule 310,20250619_085106i310fl_test-f19a044953c94074c1419b8c607cffdb,23,0.0,1.0,2.0,3.0,337.0,3410.0,1065.0,672.0,16.107278287461774,74.0,1465.0,1381.555616855621,83.97531509399414,48.86074066162109,346.465265750885,1.6921480894088743,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
Schedule 311,20250619_085106i311fl_test-d3fafe6de8d69c93a4ddd6586a6e954c,23,1.0,0.0,2.0,3.0,227.0,2924.0,1051.0,776.0,17.037859327217124,44.0,1219.0,1744.7607517242432,65.35049676895142,94.42167282104492,216.8355882167816,2.3944482803344727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
Schedule 312,20250619_085106i312fl_test-75170ddadd2f13d9efb2c2e676ed3dd2,23,0.0,0.0,0.0,3.0,289.0,3441.0,1041.0,812.0,16.540428134556574,64.0,1520.0,1987.0561957359316,72.12079167366028,91.95548295974731,209.77897197008133,1.4472410678863523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 313,20250619_085106i313fl_test-cd7804ab6a81a24c1d446f94791de3e9,23,0.0,0.0,4.0,7.0,346.0,3920.0,1153.0,764.0,16.119204892966362,94.0,1428.0,1139.323502779007,78.55090498924255,40.54356813430786,326.9082546234131,2.6550967693328857,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Schedule 314,20250619_085106i314fl_test-870cdcb315507332de2a0f1648b8193c,23,0.0,0.0,0.0,6.0,349.0,3833.0,667.0,506.0,15.361406727828744,68.0,1545.0,1811.1445307731628,18.655206263065335,59.45761799812317,255.66713213920596,3.3300883769989014,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
Schedule 315,20250619_085106i315fl_test-848f82548d8328aee26899f0c24a30cf,23,1.0,0.0,4.0,28.0,400.0,2884.0,822.0,606.0,15.148134556574924,108.0,2121.0,1553.226351737976,18.81856471300125,51.13815665245056,273.66315722465515,0.2578788101673126,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0
Schedule 316,20250619_085106i316fl_test-9bc45e1f7504886e922b9a77c66d27a6,23,1.0,0.0,3.0,6.0,354.0,3434.0,971.0,637.0,16.296819571865445,85.0,1515.0,1322.8338360786438,25.62697827816009,5.573601275682449,388.07642459869385,3.5929923057556152,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
Schedule 318,20250619_085106i318fl_test-565aaa0500f72095ff699954076e2585,23,2.0,0.0,2.0,5.0,360.0,3639.0,827.0,592.0,15.61474006116208,88.0,1335.0,1784.0033769607544,32.62257277965546,23.31930547952652,333.6555600166321,0.8510792851448059,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
Schedule 319,20250619_085106i319fl_test-21757561d5cd4ae9104ddb59a36a5b1e,23,0.0,0.0,3.0,5.0,263.0,3734.0,957.0,632.0,15.778715596330276,60.0,1565.0,1634.2697739601135,40.562379360198975,13.332879543304443,361.62109375,2.124769926071167,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
Schedule 320,20250619_085106i320fl_test-87e319e8b67ea8b2fde261d4d4205eb0,23,0.0,0.0,2.0,9.0,398.0,2934.0,965.0,732.0,15.802874617737004,88.0,1847.0,1489.6622896194458,8.74173790216446,68.18317174911499,275.1309931278229,1.7899609804153442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 321,20250619_085106i321fl_test-a76eced4e74516a655024154ca8a35be,23,0.0,0.0,1.0,4.0,284.0,3551.0,1294.0,728.0,16.378470948012232,86.0,1606.0,1048.1726750731468,62.08041906356812,77.73829102516174,239.768248796463,0.9775519967079164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 322,20250619_085106i322fl_test-b6e26b2a5d9f15a0fb2a4bc06056c411,23,2.0,0.0,6.0,6.0,364.0,3753.0,881.0,613.0,15.575168195718655,76.0,1353.0,1401.3514518737793,66.68772101402283,86.9412362575531,268.1060373783112,2.2356014251708984,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 323,20250619_085106i323fl_test-2681e1a456d3322b58543b66e36036db,23,1.0,0.0,3.0,9.0,314.0,3522.0,958.0,631.0,16.212354740061162,77.0,1553.0,1092.551313340664,13.362964987754822,71.53297662734985,204.5938789844513,3.0475213527679443,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 324,20250619_085106i324fl_test-f0441afecfd4fbacd8fc9913bbca5828,23,0.0,0.0,2.0,10.0,389.0,3437.0,851.0,653.0,15.3885626911315,62.0,1622.0,1725.524604320526,85.56898236274719,32.12375342845917,395.1963305473328,1.91251277923584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
Schedule 325,20250619_085106i325fl_test-84217f00ad26a83bdce5320c8430a2ab,23,1.0,0.0,3.0,0.0,252.0,3252.0,984.0,732.0,16.16954128440367,62.0,1316.0,1903.5003781318665,1.748073473572731,60.734134912490845,246.49142622947693,2.51594352722168,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Schedule 326,20250619_085106i326fl_test-630197aad5acf20a9615915fa1c4242f,23,0.0,0.0,2.0,4.0,380.0,3423.0,1111.0,661.0,16.268073394495413,93.0,1669.0,1219.95247900486,46.019864082336426,9.313826262950895,316.7705178260803,1.3198078870773315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 327,20250619_085106i327fl_test-67b215a15050ac97cb01532bc995b2d8,23,1.0,0.0,13.0,8.0,410.0,3404.0,799.0,564.0,15.531070336391435,88.0,1869.0,1286.1523032188416,98.92948865890504,49.356064200401306,356.0392737388611,0.3814214468002319,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 328,20250619_085106i328fl_test-8060d1bd5592e172d276c5a8be249828,23,1.0,1.0,4.0,5.0,343.0,3792.0,794.0,617.0,15.437003058103976,108.0,1503.0,1044.041845947504,88.54885697364807,39.267346262931824,373.9807367324829,3.465334415435791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
Schedule 329,20250619_085106i329fl_test-7b18fccba089d407936a29d0b02d374a,23,1.0,0.0,3.0,5.0,341.0,3515.0,1288.0,677.0,16.124097859327218,94.0,1713.0,1477.6894450187683,41.45905375480652,5.090586096048355,309.7646236419678,2.2787187099456787,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 330,20250619_085106i330fl_test-cb84a5e4a1a46c6663099813b5a45afc,23,0.0,0.0,2.0,6.0,274.0,2984.0,1028.0,712.0,16.626605504587157,81.0,1794.0,1645.703911781311,10.773569345474243,50.64312815666199,226.9859254360199,1.5725109577178955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 331,20250619_085106i331fl_test-dd4ab07330bb100361e476c6b6520e65,23,1.0,0.0,3.0,2.0,307.0,3389.0,948.0,731.0,16.044709480122325,74.0,1764.0,1586.9791507720947,55.060410499572754,94.90460157394408,282.27502703666687,3.7048165798187256,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
Schedule 332,20250619_085106i332fl_test-a690ef656d3dafb6dc91811a4ab3da58,23,14.0,1.0,8.0,23.0,451.0,2958.0,1002.0,573.0,15.342874617737005,100.0,2106.0,1829.1521668434143,57.46065974235535,90.69128036499023,287.7168834209442,0.6363855004310608,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
Schedule 333,20250619_085106i333fl_test-64c83cb45562e7183bf52f38b42cfd50,23,1.0,0.0,5.0,11.0,469.0,3635.0,984.0,634.0,15.553700305810398,114.0,1718.0,1143.461987376213,70.83353996276855,76.68159604072571,261.04751229286194,1.1673060655593872,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
Schedule 334,20250619_085106i334fl_test-2c69f3779e8550da1edf28512b6fb792,23,1.0,0.0,2.0,4.0,274.0,3385.0,768.0,664.0,15.827339449541284,52.0,1265.0,1541.7999625205994,29.856160283088684,13.057377934455872,339.150071144104,3.810129642486572,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
Schedule 335,20250619_085106i335fl_test-75a4059b4f78b7f31c3e87068f929614,23,2.0,0.0,1.0,5.0,291.0,2847.0,943.0,648.0,16.20146788990826,64.0,1370.0,1334.814429283142,24.15849268436432,67.87123680114746,222.5879952311516,0.104227639734745,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
Schedule 336,20250619_085106i336fl_test-1b477fd6dc372e9e11d70cdff73b5da0,23,1.0,0.0,3.0,4.0,303.0,4449.0,1072.0,826.0,15.795229357798164,71.0,1097.0,1167.9062843322754,63.0659282207489,65.06423354148865,366.2436366081238,0.3085018098354339,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Schedule 337,20250619_085106i337fl_test-e127b22d1d5040b75e231db5018b9281,23,1.0,1.0,3.0,9.0,411.0,3010.0,724.0,594.0,15.683914373088683,54.0,1788.0,1983.351707458496,76.90955400466919,28.4719318151474,375.6381988525391,2.99656081199646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
Schedule 338,20250619_085106i338fl_test-059564088075a9489c6cc9a08bddda8b,23,1.0,1.0,5.0,12.0,365.0,3299.0,829.0,668.0,15.509541284403667,83.0,1776.0,1359.1977059841156,16.40487313270569,80.90579509735107,304.7091603279114,1.494197964668274,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0
Schedule 339,20250619_085106i339fl_test-82d6caaeaf3fb5e8a66b6e7c4a5a5b0f,23,0.0,0.0,4.0,7.0,280.0,2920.0,1078.0,678.0,16.630703363914375,64.0,1838.0,1519.3082094192505,34.48650240898132,26.445361971855164,231.98865056037903,2.6690948009490967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 340,20250619_085106i340fl_test-f685028579098be385dbfdb437fd95e5,23,1.0,0.0,3.0,3.0,299.0,3412.0,946.0,732.0,16.071620795107034,77.0,1735.0,1019.597478210926,96.30275964736938,2.478483133018017,253.4079730510712,2.0744216442108154,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
Schedule 341,20250619_085106i341fl_test-cf096030f119a349931907d7bc49918c,23,0.0,0.0,1.0,7.0,277.0,3105.0,1024.0,716.0,16.370642201834862,73.0,1690.0,1960.9209895133968,81.55046105384827,16.499605774879456,295.5067217350006,3.606261730194092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 342,20250619_085106i342fl_test-b662c0dea3c8f7475caa17502bf1f6ac,23,1.0,0.0,3.0,3.0,332.0,4654.0,854.0,671.0,15.416024464831803,93.0,1161.0,1668.1955456733704,6.132569909095764,88.85961174964905,344.0552353858948,0.9638286232948304,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
Schedule 343,20250619_085106i343fl_test-4d184f34d7309214af08331f72c833db,23,2.0,0.0,1.0,8.0,327.0,3805.0,1150.0,742.0,16.11070336391437,71.0,1186.0,1851.582765579224,52.83041000366211,54.28025722503662,383.3302855491638,1.7764780521392822,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 344,20250619_085106i344fl_test-f543e1ddf7a53b2d38f70cf8db1724ff,23,0.0,0.0,0.0,6.0,306.0,2720.0,941.0,718.0,16.442813455657493,74.0,1850.0,1453.30610871315,49.22638237476349,43.68644654750824,217.63028502464292,3.1385416984558105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 345,20250619_085106i345fl_test-2a5d7df4caada6750cbb5e4632b0f326,23,2.0,0.0,5.0,6.0,315.0,3637.0,1043.0,720.0,16.00360856269113,70.0,1376.0,1277.3935496807098,91.17119908332825,11.14434152841568,272.9134738445282,1.0216330289840698,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 346,20250619_085106i346fl_test-7392241fea4715f2c987e39fe244e5e4,23,0.0,0.0,0.0,9.0,320.0,3631.0,873.0,597.0,15.662324159021408,105.0,1582.0,1910.3056192398071,6.393465399742127,97.51707911491394,326.11374855041504,3.875878095626831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 348,20250619_085106i348fl_test-cb8ffe9178e44cd544851c0e9f17b29f,23,0.0,0.0,9.0,16.0,392.0,3470.0,641.0,531.0,15.174250764525992,150.0,1738.0,1718.658447265625,80.92330694198608,19.09625977277756,277.5126039981842,0.5535739064216614,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
Schedule 349,20250619_085106i349fl_test-19fbe83aac8c3b5cdc832994d44f11e9,23,0.0,0.0,2.0,5.0,332.0,2995.0,872.0,702.0,16.1131498470948,65.0,1780.0,1777.1982550621033,27.98478603363037,34.931907057762146,239.04717564582825,1.741413116455078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 350,20250619_085106i350fl_test-46afdc01d09e25a589d081bdaaa9d710,23,0.0,0.0,3.0,4.0,403.0,3062.0,1163.0,554.0,16.09321100917431,61.0,1825.0,1211.1326903104782,38.2447212934494,45.71778476238251,212.1884293854237,0.2107471227645874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
Schedule 351,20250619_085106i351fl_test-b153d8fc59b4d337607e6eb0859ca433,23,0.0,0.0,3.0,5.0,256.0,3500.0,1270.0,743.0,16.58067278287462,77.0,1474.0,1410.1102650165558,74.46277141571045,73.55917096138,360.74914932250977,3.34565806388855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 352,20250619_085106i352fl_test-d34a4dd1e9103427966e6dcd3a1b0b5e,23,0.0,0.0,2.0,11.0,376.0,3631.0,1035.0,556.0,15.87743119266055,62.0,1484.0,1101.3711616396904,21.12134695053101,83.49863290786743,324.267315864563,2.4063596725463867,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
Schedule 353,20250619_085106i353fl_test-ffe545ef8d783ae616be73842d1d48ad,23,0.0,0.0,0.0,7.0,345.0,3201.0,1001.0,689.0,16.32617737003058,69.0,1586.0,1196.2664276361463,83.40864181518555,98.70991110801695,234.67473089694977,0.891014814376831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 354,20250619_085106i354fl_test-b8e53eac6613f057e2bcf95c91bf8acc,23,0.0,0.0,3.0,4.0,308.0,3843.0,1012.0,560.0,15.521467889908257,81.0,1620.0,1610.1692914962769,17.476274073123932,9.988033771514893,362.77631521224976,2.006495952606201,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0
Schedule 355,20250619_085106i355fl_test-1f0e157b41025a057ba85a32781145db,23,1.0,0.0,3.0,8.0,405.0,3289.0,863.0,585.0,15.75302752293578,85.0,1759.0,1262.4672055244446,36.34535372257233,58.29554796218872,298.9733815193176,1.8296465873718264,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Schedule 356,20250619_085106i356fl_test-b1b86a1eb0b822454539d61b17373674,23,0.0,0.0,2.0,9.0,317.0,3101.0,1162.0,677.0,16.348562691131498,84.0,1870.0,1116.229735314846,50.9714663028717,36.12474203109741,347.62030839920044,2.72627592086792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 357,20250619_085106i357fl_test-c6e34f01eba05f4578b0ce9df084558f,23,0.0,0.0,1.0,10.0,320.0,3034.0,931.0,641.0,16.23045871559633,86.0,1642.0,1926.689565181732,64.13685083389282,43.79858374595642,302.02375650405884,3.194633722305298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 358,20250619_085106i358fl_test-04984b06d9f16e807260b1270a0a1c33,22,2.0,0.0,5.0,5.0,294.0,3898.0,941.0,777.0,15.778532110091744,69.0,1356.0,1702.3268342018127,48.15574288368225,72.40286469459534,250.62414407730105,0.3607948422431946,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
Schedule 359,20250619_085106i359fl_test-6adcc3d0cb00b940ae2beb30db9be293,23,1.0,0.0,3.0,4.0,263.0,3742.0,1298.0,851.0,16.896146788990826,56.0,1144.0,1760.8065605163574,95.23107409477234,81.57943487167358,214.06606137752533,1.4224733114242554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 360,20250619_085106i360fl_test-4a08ab70296b5ea84a32fadaaf66c838,23,1.0,0.0,4.0,7.0,361.0,3347.0,901.0,608.0,15.76862385321101,103.0,1646.0,1374.1178512573242,61.55036687850952,27.596235275268555,329.6777009963989,1.685208082199097,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
Schedule 361,20250619_085106i361fl_test-1243218749321ff99d2f2c77b8785b56,23,1.0,0.0,1.0,3.0,241.0,3670.0,1040.0,713.0,16.733516819571864,67.0,1157.0,1944.5289373397827,39.32241201400757,63.876646757125854,270.1307773590088,3.292388916015625,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 362,20250619_085106i362fl_test-968ae836ca29769de0c491183577f890,23,14.0,0.0,3.0,7.0,346.0,3897.0,1052.0,685.0,15.931498470948013,102.0,1536.0,1502.9781460762024,92.24803447723389,78.9186954498291,208.62381756305692,2.4790613651275635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
Schedule 363,20250619_085106i363fl_test-6d0bcfd4fdf27406ea491baff1849bff,23,14.0,0.0,3.0,6.0,409.0,3147.0,957.0,518.0,15.588379204892966,87.0,1960.0,1425.028920173645,4.274482652544975,21.076399087905884,386.1132502555847,3.5374605655670166,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
Schedule 364,20250619_085106i364fl_test-96801b6eea0199c329bbcf38e726f419,23,1.0,1.0,2.0,10.0,356.0,3843.0,1081.0,681.0,15.949785932721712,79.0,1486.0,1182.7644556760788,8.246399462223053,18.425576388835907,393.1195259094238,0.6213979721069336,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
Schedule 365,20250619_085106i365fl_test-e2ac08e95514b52273f847c5dc5456a9,23,0.0,0.0,2.0,6.0,266.0,3211.0,1180.0,664.0,16.234067278287462,70.0,1675.0,1684.5180988311768,73.38517308235168,41.69934391975403,321.581506729126,0.1536779999732971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 366,20250619_085106i366fl_test-2d711261bd3a7e36dfef417559bcaf9d,23,7.0,0.0,2.0,4.0,259.0,3029.0,1095.0,870.0,16.592538226299695,65.0,1405.0,1438.378393650055,79.07065749168396,90.0104820728302,241.73211753368375,3.947715759277344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 367,20250619_085106i367fl_test-8b50ebb327f1500287fcfa80c88c2c9b,23,1.0,0.0,5.0,14.0,431.0,3073.0,737.0,603.0,15.3565749235474,86.0,1946.0,1867.9673075675964,20.044417679309845,1.2908948585391045,357.2829484939575,1.090534806251526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
Schedule 368,20250619_085106i368fl_test-62ee8b28a5da0a90a7cdb51d5845a266,23,1.0,0.0,5.0,7.0,449.0,3350.0,702.0,615.0,15.323853211009174,91.0,1859.0,1004.7317482531072,26.13261640071869,56.20622634887695,280.97965717315674,2.7613413333892822,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
Schedule 369,20250619_085106i369fl_test-4e559c319f426a4e479f81a32f35fac7,23,0.0,0.0,1.0,5.0,379.0,3268.0,1282.0,646.0,16.18948012232416,88.0,1786.0,1814.2260313034055,15.417219698429108,38.1110429763794,265.4197812080384,0.4492207169532776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 370,20250619_085106i370fl_test-f75811c2138029ecf052b9c5dc9e7bc4,23,2.0,0.0,1.0,0.0,318.0,2796.0,938.0,648.0,16.177125382262997,63.0,1311.0,1060.365505516529,33.889567852020264,92.67141819000244,397.881543636322,3.651522636413574,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
Schedule 371,20250619_085106i371fl_test-1093eca5db27dc9d09af4be5e2311bc4,23,0.0,0.0,0.0,9.0,333.0,3013.0,1063.0,659.0,16.066605504587155,79.0,1859.0,1998.270094394684,43.96637380123138,75.52528977394104,352.4743914604187,2.1834194660186768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 372,20250619_085106i372fl_test-262b08aa1258ecadee883a607f91c696,23,1.0,1.0,3.0,3.0,339.0,3465.0,905.0,604.0,15.896269113149849,73.0,1633.0,1494.0731823444366,86.83493137359619,51.835960149765015,337.1230721473694,2.5886242389678955,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0
