triplets,co
"('1-4855', '1-1258', 'MLG84')",1
"('MLG84', '1-18994', '1-4855')",1
"('MLG84', '1-18994', '1-1258')",1
"('MLG84', '1-4855', '1-18994')",1
"('MLG84', '1-4855', '1-1258')",1
"('MLG84', '1-1258', '1-18994')",1
"('MLG84', '1-1258', '1-4855')",1
"('1-1258', '1-18994', '1-4855')",1
"('1-1258', '1-18994', 'MLG84')",1
"('1-1258', '1-4855', '1-18994')",1
"('1-1131', '1-18028', '1-8529')",1
"('1-8529', '1-18028', '1-1131')",1
"('1-1258', 'MLG84', '1-18994')",1
"('1-5043', '1-4319', '1-9227')",1
"('1-1317', '1-2335', '1-9518')",1
"('1-1317', '1-9518', '1-10038')",1
"('1-1317', '1-9518', '1-2335')",1
"('1-3362', '1-8427', '1-7866')",1
"('1-3362', '1-7866', '1-8427')",1
"('1-8427', '1-3362', '1-7866')",1
"('1-8427', '1-7866', '1-3362')",1
"('1-7866', '1-3362', '1-8427')",1
"('1-7866', '1-8427', '1-3362')",1
"('1-5043', '1-9227', '1-4319')",1
"('1-9227', '1-5043', '1-4319')",1
"('1-18028', '1-1131', '1-8529')",1
"('1-9227', '1-4319', '1-5043')",1
"('1-4319', '1-5043', '1-9227')",1
"('1-4319', '1-9227', '1-5043')",1
"('MLG63', '1-6240', '1-2400')",1
"('MLG63', '1-2400', '1-6240')",1
"('1-6240', 'MLG63', '1-2400')",1
"('1-6240', '1-2400', 'MLG63')",1
"('1-2400', 'MLG63', '1-6240')",1
"('1-2400', '1-6240', 'MLG63')",1
"('1-18028', '1-8529', '1-1131')",1
"('1-1258', '1-4855', 'MLG84')",1
"('1-1258', 'MLG84', '1-4855')",1
"('MLG64', '1-3535', '1-7863')",1
"('1-5043', '1-18371', 'MLG52')",1
"('1-9185', '1-7866', '1-10785')",1
"('1-7866', '1-10785', '1-9185')",1
"('1-7866', '1-9185', '1-10785')",1
"('1-1390', '1-7874', '1-8067')",1
"('1-1390', '1-8067', '1-7874')",1
"('1-7874', '1-1390', '1-8067')",1
"('1-7874', '1-8067', '1-1390')",1
"('1-8067', '1-1390', '1-7874')",1
"('1-8067', '1-7874', '1-1390')",1
"('1-5043', 'MLG52', '1-18371')",1
"('MLG52', '1-5043', '1-18371')",1
"('1-10785', '1-7866', '1-9185')",1
"('MLG52', '1-18371', '1-5043')",1
"('1-18371', '1-5043', 'MLG52')",1
"('1-18371', 'MLG52', '1-5043')",1
"('MLG60', '1-3141', '1-3551')",1
"('MLG60', '1-3551', '1-3141')",1
"('1-3141', 'MLG60', '1-3551')",1
"('1-3141', '1-3551', 'MLG60')",1
"('1-3551', 'MLG60', '1-3141')",1
"('1-3551', '1-3141', 'MLG60')",1
"('MLG64', '1-3535', '1-7866')",1
"('1-9185', '1-10785', '1-7866')",1
"('1-10785', '1-9185', '1-7866')",1
"('1-6611', '1-8578', '1-8400')",1
"('1-8578', '1-0008', '1-8400')",1
"('1-6611', '1-8578', '1-0008')",1
"('1-6611', '1-8400', '1-8578')",1
"('1-6611', '1-8400', '1-0008')",1
"('1-6611', '1-0008', '1-8578')",1
"('1-6611', '1-0008', '1-8400')",1
"('1-8578', '1-6611', '1-8400')",1
"('1-8578', '1-6611', '1-0008')",1
"('1-8578', '1-8400', '1-6611')",1
"('1-8578', '1-8400', '1-0008')",1
"('1-8578', '1-0008', '1-6611')",1
"('1-8400', '1-6611', '1-8578')",1
"('1-0008', '1-8400', '1-8578')",1
"('1-8400', '1-6611', '1-0008')",1
"('1-8400', '1-8578', '1-6611')",1
"('1-8400', '1-8578', '1-0008')",1
"('1-8400', '1-0008', '1-6611')",1
"('1-8400', '1-0008', '1-8578')",1
"('1-0008', '1-6611', '1-8578')",1
"('1-0008', '1-6611', '1-8400')",1
"('1-0008', '1-8578', '1-6611')",1
"('1-0008', '1-8578', '1-8400')",1
"('1-0008', '1-8400', '1-6611')",1
"('1-2294', '1-6980', '1-6692')",1
"('1-6098', '1-2294', '1-6692')",1
"('1-6098', '1-7058', '1-6692')",1
"('MLG57', '1-6181', '1-1769')",1
"('MLG56', '1-8421', '1-2545')",1
"('MLG56', '1-2545', '1-8421')",1
"('1-8421', 'MLG64', '1-2545')",1
"('1-8421', 'MLG56', '1-2545')",1
"('1-8421', '1-2545', 'MLG64')",1
"('1-8421', '1-2545', 'MLG56')",1
"('1-2545', 'MLG64', '1-8421')",1
"('1-2545', 'MLG56', '1-8421')",1
"('1-2545', '1-8421', 'MLG64')",1
"('1-2545', '1-8421', 'MLG56')",1
"('MLG57', '1-1769', '1-6181')",1
"('MLG64', '1-8421', '1-2545')",1
"('1-6181', 'MLG57', '1-1769')",1
"('1-6181', '1-1769', 'MLG57')",1
"('1-1769', 'MLG57', '1-6181')",1
"('1-1769', '1-6181', 'MLG57')",1
"('1-1390', '1-3139', '1-8067')",1
"('1-1390', '1-3139', '1-6098')",1
"('1-1390', '1-8067', '1-3139')",1
"('1-1390', '1-6098', '1-3139')",1
"('1-3139', '1-1390', '1-8067')",1
"('1-3139', '1-1390', '1-6098')",1
"('MLG64', '1-2545', '1-8421')",1
"('1-4319', '1-6098', '1-9055')",1
"('1-3139', '1-8067', '1-6098')",1
"('1-6098', '1-6927', '1-7863')",1
"('1-7863', '1-6927', '1-17907')",1
"('1-7863', '1-6927', '1-6098')",1
"('1-7863', '1-17907', '1-6927')",1
"('1-7863', '1-17907', '1-9283')",1
"('1-7863', '1-17907', '1-6098')",1
"('1-7863', '1-9283', '1-17907')",1
"('1-7863', '1-6098', '1-6927')",1
"('1-7863', '1-6098', '1-17907')",1
"('1-6098', '1-6927', '1-17907')",1
"('1-6098', '1-6927', '1-9283')",1
"('1-6098', '1-17907', '1-6927')",1
"('1-4319', '1-9055', '1-6098')",1
"('1-6098', '1-17907', '1-9283')",1
"('1-6098', '1-17907', '1-7863')",1
"('1-6098', '1-9283', '1-6927')",1
"('1-6098', '1-9283', '1-17907')",1
"('1-6098', '1-7863', '1-6927')",1
"('1-6098', '1-7863', '1-17907')",1
"('1-9055', '1-6098', '1-4319')",1
"('1-9055', '1-4319', '1-6098')",1
"('1-6098', '1-9055', '1-4319')",1
"('1-6098', '1-4319', '1-9055')",1
"('1-3139', '1-8067', '1-1390')",1
"('1-3139', '1-6098', '1-1390')",1
"('1-9283', '1-6098', '1-6927')",1
"('1-6692', '1-3362', 'MLG14')",1
"('1-3362', 'MLG14', '1-18558')",1
"('1-3362', 'MLG14', '1-9227')",1
"('1-3362', '1-5980', '1-6692')",1
"('1-3362', '1-5980', 'MLG14')",1
"('1-3362', '1-5980', '1-9227')",1
"('1-3362', '1-18558', '1-6692')",1
"('1-3362', '1-18558', 'MLG14')",1
"('1-3362', '1-9227', '1-6692')",1
"('1-3362', '1-9227', 'MLG14')",1
"('1-3362', '1-9227', '1-5980')",1
"('1-6692', '1-3362', '1-5980')",1
"('1-3362', 'MLG14', '1-6692')",1
"('1-6692', '1-3362', '1-18558')",1
"('1-6692', '1-3362', '1-9227')",1
"('1-6692', 'MLG14', '1-3362')",1
"('1-6692', 'MLG14', '1-5980')",1
"('1-6692', 'MLG14', '1-18558')",1
"('1-6692', 'MLG14', '1-9227')",1
"('1-6692', '1-5980', '1-3362')",1
"('1-6692', '1-5980', 'MLG14')",1
"('1-6692', '1-5980', '1-18558')",1
"('1-6692', '1-5980', '1-9227')",1
"('1-3362', 'MLG14', '1-5980')",1
"('1-3362', '1-6692', '1-9227')",1
"('1-3139', '1-6098', '1-8067')",1
"('1-17907', '1-3523', '1-6181')",1
"('1-8067', '1-1390', '1-3139')",1
"('1-8067', '1-3139', '1-1390')",1
"('1-8067', '1-3139', '1-6098')",1
"('1-8067', '1-6098', '1-3139')",1
"('1-6098', '1-1390', '1-3139')",1
"('1-6098', '1-3139', '1-1390')",1
"('1-6098', '1-3139', '1-8067')",1
"('1-6098', '1-8067', '1-3139')",1
"('1-3523', '1-17907', '1-6181')",1
"('1-3523', '1-6181', '1-17907')",1
"('1-17907', '1-6181', '1-3523')",1
"('1-3362', '1-6692', '1-18558')",1
"('1-6181', '1-3523', '1-17907')",1
"('1-6181', '1-17907', '1-3523')",1
"('1-1608', '1-11350', '1-1015')",1
"('1-1608', '1-1015', '1-11350')",1
"('1-11350', '1-1608', '1-1015')",1
"('1-11350', '1-1015', '1-1608')",1
"('1-1015', '1-1608', '1-11350')",1
"('1-1015', '1-11350', '1-1608')",1
"('1-3362', '1-6692', 'MLG14')",1
"('1-3362', '1-6692', '1-5980')",1
"('1-9283', '1-6098', '1-17907')",1
"('1-9283', '1-7863', '1-17907')",1
"('1-6098', '1-8910', '1-6692')",1
"('1-9227', '1-7004', '1-9417')",1
"('1-6227', '1-9645', '1-6098')",1
"('1-6227', '1-6098', '1-9645')",1
"('1-6098', 'MLG11', '1-9645')",1
"('1-6098', '1-9645', 'MLG11')",1
"('1-6098', '1-9645', '1-6227')",1
"('1-6098', '1-6227', '1-9645')",1
"('1-7004', '1-9417', '1-9227')",1
"('1-7004', '1-9227', '1-9417')",1
"('1-9417', '1-7004', '1-9227')",1
"('1-9417', '1-9227', '1-7004')",1
"('1-9227', '1-9417', '1-7004')",1
"('1-9645', '1-6098', 'MLG11')",1
"('1-10785', '1-9674', '1-8427')",1
"('1-10785', '1-9674', '1-1833')",1
"('1-10785', '1-8427', '1-9674')",1
"('1-10785', '1-1833', '1-9674')",1
"('1-9674', '1-10785', '1-8427')",1
"('1-9674', '1-10785', '1-1833')",1
"('1-9674', '1-8427', '1-10785')",1
"('1-9674', '1-8427', '1-1833')",1
"('1-9674', '1-1833', '1-10785')",1
"('1-9674', '1-1833', '1-8427')",1
"('1-9645', '1-6098', '1-6227')",1
"('1-9645', '1-6227', '1-6098')",1
"('1-8427', '1-9674', '1-10785')",1
"('1-9518', '1-7042', '1-9925')",1
"('MLG30', '1-4319', '1-7897')",1
"('MLG30', '1-4319', '1-3068')",1
"('1-7042', '1-9925', '1-9518')",1
"('1-7042', '1-9518', '1-9925')",1
"('1-7042', '1-9518', '1-8659')",1
"('1-7042', '1-8659', '1-9518')",1
"('1-9925', '1-7042', '1-9518')",1
"('1-9925', '1-9518', '1-7042')",1
"('1-9925', '1-9518', '1-8659')",1
"('1-9925', '1-8659', '1-9518')",1
"('1-9518', '1-7042', '1-8659')",1
"('1-9645', 'MLG11', '1-6098')",1
"('1-9518', '1-9925', '1-7042')",1
"('1-9518', '1-9925', '1-8659')",1
"('1-9518', '1-8659', '1-7042')",1
"('1-9518', '1-8659', '1-9925')",1
"('1-8659', '1-7042', '1-9518')",1
"('1-8659', '1-9925', '1-9518')",1
"('1-8659', '1-9518', '1-7042')",1
"('1-8659', '1-9518', '1-9925')",1
"('MLG11', '1-9645', '1-6098')",1
"('MLG11', '1-6098', '1-9645')",1
"('1-8427', '1-10785', '1-9674')",1
"('1-8427', '1-9674', '1-1833')",1
"('1-9283', '1-17907', '1-6098')",1
"('1-17907', '1-9283', '1-7863')",1
"('1-6927', '1-9283', '1-6098')",1
"('1-6927', '1-7863', '1-17907')",1
"('1-6927', '1-7863', '1-6098')",1
"('1-6927', '1-6098', '1-17907')",1
"('1-6927', '1-6098', '1-9283')",1
"('1-6927', '1-6098', '1-7863')",1
"('1-17907', '1-6927', '1-9283')",1
"('1-17907', '1-6927', '1-7863')",1
"('1-17907', '1-6927', '1-6098')",1
"('1-17907', '1-9283', '1-6927')",1
"('1-17907', '1-9283', '1-6098')",1
"('1-6927', '1-17907', '1-6098')",1
"('1-17907', '1-7863', '1-6927')",1
"('1-17907', '1-7863', '1-9283')",1
"('1-17907', '1-7863', '1-6098')",1
"('1-17907', '1-6098', '1-6927')",1
"('1-17907', '1-6098', '1-9283')",1
"('1-17907', '1-6098', '1-7863')",1
"('1-9283', '1-6927', '1-17907')",1
"('1-9283', '1-6927', '1-6098')",1
"('1-9283', '1-17907', '1-6927')",1
"('1-9283', '1-17907', '1-7863')",1
"('1-6927', '1-9283', '1-17907')",1
"('1-6927', '1-17907', '1-7863')",1
"('1-8427', '1-1833', '1-9674')",1
"('MLG51', '1-6098', '1-0303')",1
"('1-1833', '1-10785', '1-9674')",1
"('1-1833', '1-9674', '1-10785')",1
"('1-1833', '1-9674', '1-8427')",1
"('1-1833', '1-8427', '1-9674')",1
"('1-3312', '1-5775', '1-4649')",1
"('1-3312', '1-4649', '1-5775')",1
"('1-5775', '1-3312', '1-4649')",1
"('1-5775', '1-4649', '1-3312')",1
"('1-4649', '1-3312', '1-5775')",1
"('1-4649', '1-5775', '1-3312')",1
"('MLG51', '1-0303', '1-6098')",1
"('1-6927', '1-17907', '1-9283')",1
"('1-3523', '1-6098', '1-0303')",1
"('1-3523', '1-0303', '1-6098')",1
"('1-6098', 'MLG51', '1-0303')",1
"('1-6098', '1-3523', '1-0303')",1
"('1-6098', '1-0303', 'MLG51')",1
"('1-6098', '1-0303', '1-3523')",1
"('1-0303', 'MLG51', '1-6098')",1
"('1-0303', '1-3523', '1-6098')",1
"('1-0303', '1-6098', 'MLG51')",1
"('1-0303', '1-6098', '1-3523')",1
"('1-6692', '1-18558', '1-3362')",1
"('1-6692', '1-18558', 'MLG14')",1
"('1-6692', '1-18558', '1-5980')",1
"('1-8328', '1-1942', '1-9417')",1
"('1-1942', '1-8328', '1-9417')",1
"('1-9417', '1-10762', '1-1942')",1
"('1-9417', '1-10762', '1-8328')",1
"('1-9417', '1-1942', '1-10762')",1
"('1-9417', '1-1942', '1-8328')",1
"('1-9417', '1-8328', '1-10762')",1
"('1-9417', '1-8328', '1-1942')",1
"('1-8328', '1-10762', '1-1942')",1
"('1-8328', '1-10762', '1-9417')",1
"('1-8328', '1-1942', '1-10762')",1
"('1-8328', '1-9417', '1-10762')",1
"('1-1942', '1-9417', '1-8328')",1
"('1-8328', '1-9417', '1-1942')",1
"('1-1580', '1-10468', 'MLG67')",1
"('1-1580', 'MLG68', 'MLG67')",1
"('1-1580', 'MLG67', '1-10468')",1
"('1-1580', 'MLG67', 'MLG68')",1
"('1-10468', '1-1580', 'MLG67')",1
"('1-10468', 'MLG67', '1-1580')",1
"('MLG68', '1-1580', 'MLG67')",1
"('MLG68', 'MLG67', '1-1580')",1
"('MLG67', '1-1580', '1-10468')",1
"('1-1942', '1-8328', '1-10762')",1
"('1-1942', '1-9417', '1-10762')",1
"('MLG67', '1-10468', '1-1580')",1
"('MLG62', '1-1258', '1-7005')",1
"('1-1191', 'MLG44', 'MLG56')",1
"('1-1191', 'MLG44', '1-10468')",1
"('1-1191', '1-10468', 'MLG44')",1
"('1-7004', '1-7005', '1-1258')",1
"('1-7004', '1-1258', '1-7005')",1
"('1-7005', '1-7004', '1-1258')",1
"('1-7005', 'MLG62', '1-1258')",1
"('1-7005', '1-1258', '1-7004')",1
"('1-7005', '1-1258', 'MLG62')",1
"('MLG62', '1-7005', '1-1258')",1
"('1-1258', '1-7004', '1-7005')",1
"('1-1942', '1-10762', '1-8328')",1
"('1-1258', '1-7005', '1-7004')",1
"('1-1258', '1-7005', 'MLG62')",1
"('1-1258', 'MLG62', '1-7005')",1
"('1-10762', '1-1942', '1-9417')",1
"('1-10762', '1-1942', '1-8328')",1
"('1-10762', '1-9417', '1-1942')",1
"('1-10762', '1-9417', '1-8328')",1
"('1-10762', '1-8328', '1-1942')",1
"('1-10762', '1-8328', '1-9417')",1
"('1-1942', '1-10762', '1-9417')",1
"('MLG67', '1-1580', 'MLG68')",1
"('MLG67', 'MLG68', '1-1580')",1
"('1-6692', '1-18558', '1-9227')",1
"('1-7058', '1-6692', '1-6980')",1
"('1-6692', '1-2294', '1-6098')",1
"('1-8910', '1-6980', '1-6692')",1
"('1-8910', '1-6692', '1-6980')",1
"('1-8910', '1-6692', '1-7058')",1
"('1-8910', '1-6692', '1-6098')",1
"('1-8910', '1-6692', '1-2294')",1
"('1-8910', '1-7058', '1-6692')",1
"('1-8910', '1-6098', '1-6692')",1
"('1-8910', '1-2294', '1-6692')",1
"('1-7058', '1-6980', '1-6692')",1
"('1-7058', '1-6692', '1-8910')",1
"('1-6692', '1-2294', '1-8910')",1
"('1-7058', '1-6692', '1-6098')",1
"('1-7058', '1-6692', '1-2294')",1
"('1-7058', '1-8910', '1-6692')",1
"('1-7058', '1-6098', '1-6692')",1
"('1-7058', '1-2294', '1-6692')",1
"('1-6098', '1-6980', '1-6692')",1
"('1-6098', '1-6692', '1-6980')",1
"('1-6098', '1-6692', '1-8910')",1
"('1-6098', '1-6692', '1-7058')",1
"('1-6098', '1-6692', '1-2294')",1
"('1-6692', '1-2294', '1-7058')",1
"('1-6692', '1-2294', '1-6980')",1
"('1-6980', '1-6692', '1-8910')",1
"('1-6692', '1-6980', '1-2294')",1
"('1-6980', '1-6692', '1-7058')",1
"('1-6980', '1-6692', '1-6098')",1
"('1-6980', '1-6692', '1-2294')",1
"('1-6980', '1-8910', '1-6692')",1
"('1-6980', '1-7058', '1-6692')",1
"('1-6980', '1-6098', '1-6692')",1
"('1-6980', '1-2294', '1-6692')",1
"('1-6692', '1-6980', '1-8910')",1
"('1-6692', '1-6980', '1-7058')",1
"('1-6692', '1-6980', '1-6098')",1
"('1-6692', '1-8910', '1-6980')",1
"('1-6692', '1-6098', '1-2294')",1
"('1-6692', '1-8910', '1-7058')",1
"('1-6692', '1-8910', '1-6098')",1
"('1-6692', '1-8910', '1-2294')",1
"('1-6692', '1-7058', '1-6980')",1
"('1-6692', '1-7058', '1-8910')",1
"('1-6692', '1-7058', '1-6098')",1
"('1-6692', '1-7058', '1-2294')",1
"('1-6692', '1-6098', '1-6980')",1
"('1-6692', '1-6098', '1-8910')",1
"('1-6692', '1-6098', '1-7058')",1
"('1-1191', 'MLG56', 'MLG44')",1
"('1-10468', '1-1191', 'MLG44')",1
"('1-10468', 'MLG44', '1-1191')",1
"('1-5980', '1-9227', '1-3362')",1
"('1-5980', '1-6692', 'MLG14')",1
"('1-5980', '1-6692', '1-18558')",1
"('1-5980', '1-6692', '1-9227')",1
"('1-5980', 'MLG14', '1-3362')",1
"('1-5980', 'MLG14', '1-6692')",1
"('1-5980', 'MLG14', '1-18558')",1
"('1-5980', 'MLG14', '1-9227')",1
"('1-5980', '1-18558', '1-6692')",1
"('1-5980', '1-18558', 'MLG14')",1
"('1-5980', '1-18558', '1-9227')",1
"('1-5980', '1-9227', '1-6692')",1
"('1-5980', '1-3362', '1-9227')",1
"('1-5980', '1-9227', 'MLG14')",1
"('1-5980', '1-9227', '1-18558')",1
"('1-18558', '1-3362', '1-6692')",1
"('1-18558', '1-3362', 'MLG14')",1
"('1-18558', '1-6692', '1-3362')",1
"('1-18558', '1-6692', 'MLG14')",1
"('1-18558', '1-6692', '1-5980')",1
"('1-18558', '1-6692', '1-9227')",1
"('1-18558', 'MLG14', '1-3362')",1
"('1-18558', 'MLG14', '1-6692')",1
"('1-5980', '1-6692', '1-3362')",1
"('1-5980', '1-3362', 'MLG14')",1
"('1-10468', 'MLG44', 'MLG56')",1
"('MLG14', '1-6692', '1-18558')",1
"('1-6692', '1-9227', '1-3362')",1
"('1-6692', '1-9227', 'MLG14')",1
"('1-6692', '1-9227', '1-5980')",1
"('1-6692', '1-9227', '1-18558')",1
"('MLG14', '1-3362', '1-6692')",1
"('MLG14', '1-3362', '1-5980')",1
"('MLG14', '1-3362', '1-18558')",1
"('MLG14', '1-3362', '1-9227')",1
"('MLG14', '1-6692', '1-3362')",1
"('MLG14', '1-6692', '1-5980')",1
"('MLG14', '1-6692', '1-9227')",1
"('1-5980', '1-3362', '1-6692')",1
"('MLG14', '1-5980', '1-3362')",1
"('MLG14', '1-5980', '1-6692')",1
"('MLG14', '1-5980', '1-18558')",1
"('MLG14', '1-5980', '1-9227')",1
"('MLG14', '1-18558', '1-3362')",1
"('MLG14', '1-18558', '1-6692')",1
"('MLG14', '1-18558', '1-5980')",1
"('MLG14', '1-9227', '1-3362')",1
"('MLG14', '1-9227', '1-6692')",1
"('MLG14', '1-9227', '1-5980')",1
"('1-18558', 'MLG14', '1-5980')",1
"('1-18558', '1-5980', '1-6692')",1
"('1-18558', '1-5980', 'MLG14')",1
"('1-3362', '1-4149', '1-5036')",1
"('1-7770', '1-3564', 'MLG02')",1
"('MLG02', '1-7770', '1-3564')",1
"('MLG02', '1-3564', '1-7770')",1
"('1-3564', '1-7770', 'MLG02')",1
"('1-3564', 'MLG02', '1-7770')",1
"('1-5036', '1-4149', '1-3362')",1
"('1-5036', '1-3362', '1-4149')",1
"('1-4149', '1-5036', '1-3362')",1
"('1-4149', '1-3362', '1-5036')",1
"('1-3362', '1-5036', '1-4149')",1
"('MLG56', 'MLG44', '1-10468')",1
"('1-18558', '1-5980', '1-9227')",1
"('MLG56', 'MLG44', '1-1191')",1
"('MLG56', '1-10468', 'MLG44')",1
"('MLG56', '1-1191', 'MLG44')",1
"('MLG44', 'MLG56', '1-10468')",1
"('MLG44', 'MLG56', '1-1191')",1
"('MLG44', '1-10468', 'MLG56')",1
"('MLG44', '1-10468', '1-1191')",1
"('MLG44', '1-1191', 'MLG56')",1
"('MLG44', '1-1191', '1-10468')",1
"('1-10468', 'MLG56', 'MLG44')",1
"('1-7770', 'MLG02', '1-3564')",1
"('1-9697', '1-7024', 'MLG68')",1
"('1-9697', 'MLG68', '1-7024')",1
"('1-7024', '1-9697', 'MLG68')",1
"('1-18558', '1-9227', '1-6692')",1
"('1-18558', '1-9227', '1-5980')",1
"('1-9227', '1-3362', '1-6692')",1
"('1-9227', '1-3362', 'MLG14')",1
"('1-9227', '1-3362', '1-5980')",1
"('1-9227', '1-6692', '1-3362')",1
"('1-9227', '1-6692', 'MLG14')",1
"('1-9227', '1-6692', '1-5980')",1
"('1-9227', '1-6692', '1-18558')",1
"('1-9227', 'MLG14', '1-3362')",1
"('1-9227', 'MLG14', '1-6692')",1
"('1-9227', 'MLG14', '1-5980')",1
"('1-9227', '1-5980', '1-3362')",1
"('1-9227', '1-5980', '1-6692')",1
"('1-9227', '1-5980', 'MLG14')",1
"('1-9227', '1-5980', '1-18558')",1
"('1-9227', '1-18558', '1-6692')",1
"('1-9227', '1-18558', '1-5980')",1
"('MLG68', '1-7024', '1-9697')",1
"('MLG68', '1-9697', '1-7024')",1
"('1-7024', 'MLG68', '1-9697')",1
"('1-8066', '1-6098', 'MLG63')",1
"('1-8066', 'MLG63', '1-6098')",1
"('1-10539', '1-4760', '1-18371')",1
"('1-1131', '1-9946', '1-8427')",1
"('1-18558', '1-9831', '1-9156')",1
"('1-18558', '1-9156', '1-9831')",1
"('1-9831', '1-18558', '1-9156')",1
"('1-9831', '1-9156', '1-18558')",1
"('1-9156', '1-18558', '1-9831')",1
"('1-9156', '1-9831', '1-18558')",1
"('1-9946', '1-8427', '1-1131')",1
"('1-9946', '1-1131', '1-8427')",1
"('1-8427', '1-9946', '1-1131')",1
"('1-8427', '1-1131', '1-9946')",1
"('1-1131', '1-8427', '1-9946')",1
"('1-0031', '1-8341', '1-6098')",1
"('1-1942', '1-2324', '1-3596')",1
"('1-1942', '1-3596', '1-2324')",1
"('1-2324', '1-1942', '1-3596')",1
"('1-2324', '1-3596', '1-1942')",1
"('1-3596', '1-1942', '1-2324')",1
"('1-3596', '1-2324', '1-1942')",1
"('1-6240', '1-9553', '1-6181')",1
"('1-6240', '1-9553', '1-6098')",1
"('1-6240', '1-6181', '1-9553')",1
"('1-6240', '1-6098', '1-9553')",1
"('1-0031', '1-6098', '1-8341')",1
"('1-6098', '1-0031', '1-8341')",1
"('1-9553', '1-6240', '1-6098')",1
"('72-12171', '1-2034', '1-1957')",1
"('MLG15', '1-3068', 'MLG12')",1
"('MLG15', '1-3068', '1-6181')",1
"('MLG15', 'MLG12', '1-3068')",1
"('MLG15', '1-6181', '1-3068')",1
"('1-6181', '1-3068', 'MLG12')",1
"('1-6181', '1-3068', 'MLG15')",1
"('1-6181', 'MLG12', '1-3068')",1
"('1-6181', 'MLG15', '1-3068')",1
"('1-2034', '72-12171', '1-1957')",1
"('1-2034', '1-1957', '72-12171')",1
"('72-12171', '1-1957', '1-2034')",1
"('1-6098', '1-8341', '1-0031')",1
"('1-1957', '1-2034', '72-12171')",1
"('1-1957', '72-12171', '1-2034')",1
"('1-1390', '1-8067', '1-4020')",1
"('1-1390', '1-4020', '1-8067')",1
"('1-8067', '1-1390', '1-4020')",1
"('1-8067', '1-4020', '1-1390')",1
"('1-4020', '1-1390', '1-8067')",1
"('1-4020', '1-8067', '1-1390')",1
"('1-8341', '1-6098', '1-0031')",1
"('1-8341', '1-0031', '1-6098')",1
"('1-9553', '1-6240', '1-6181')",1
"('1-9553', '1-6181', '1-6240')",1
"('MLG12', 'MLG15', '1-3068')",1
"('1-7024', '1-8267', 'MLG69')",1
"('1-6098', '1-6980', '1-1204')",1
"('1-6098', '1-8910', '1-1204')",1
"('1-6098', '1-1204', '1-6980')",1
"('1-6098', '1-1204', '1-8910')",1
"('1-1204', '1-6980', '1-6098')",1
"('1-1204', '1-8910', '1-6098')",1
"('1-1204', '1-6098', '1-6980')",1
"('1-1204', '1-6098', '1-8910')",1
"('1-8267', '1-7024', 'MLG69')",1
"('1-8267', 'MLG69', '1-7024')",1
"('1-7024', 'MLG69', '1-8267')",1
"('1-8910', '1-6098', '1-1204')",1
"('MLG69', '1-8267', '1-7024')",1
"('MLG69', '1-7024', '1-8267')",1
"('1-3362', '1-8341', '1-4747')",1
"('1-3362', '1-4747', '1-8341')",1
"('1-8341', '1-3362', '1-4747')",1
"('1-8341', '1-4747', '1-3362')",1
"('1-4747', '1-3362', '1-8341')",1
"('1-4747', '1-8341', '1-3362')",1
"('MLG56', 'MLG40', 'MLG30')",1
"('MLG56', 'MLG40', '1-1191')",1
"('1-8910', '1-1204', '1-6098')",1
"('1-6980', '1-1204', '1-6098')",1
"('1-9553', '1-6181', '1-6098')",1
"('1-4417', '1-9971', '1-5214')",1
"('1-9553', '1-6098', '1-6240')",1
"('1-9553', '1-6098', '1-6181')",1
"('1-6181', '1-6240', '1-9553')",1
"('1-6181', '1-9553', '1-6240')",1
"('1-6181', '1-9553', '1-6098')",1
"('1-6181', '1-6098', '1-9553')",1
"('1-6098', '1-6240', '1-9553')",1
"('1-6098', '1-9553', '1-6240')",1
"('1-6098', '1-9553', '1-6181')",1
"('1-6098', '1-6181', '1-9553')",1
"('1-4417', '1-5214', '1-9971')",1
"('1-6980', '1-6098', '1-1204')",1
"('1-9971', '1-4417', '1-5214')",1
"('1-9971', '1-5214', '1-4417')",1
"('1-5214', '1-4417', '1-9971')",1
"('1-5214', '1-9971', '1-4417')",1
"('1-2282', 'MLG50', '1-7024')",1
"('1-2282', '1-7024', 'MLG50')",1
"('MLG50', '1-2282', '1-7024')",1
"('MLG50', '1-7024', '1-2282')",1
"('1-7024', '1-2282', 'MLG50')",1
"('1-7024', 'MLG50', '1-2282')",1
"('MLG12', '1-6181', '1-3068')",1
"('MLG12', '1-3068', '1-6181')",1
"('MLG56', '1-1191', 'MLG40')",1
"('1-8551', '1-1317', 'MLG69')",1
"('1-8551', '1-18935', 'MLG69')",1
"('1-8551', '1-18935', '1-6181')",1
"('1-8551', '1-18935', '1-1317')",1
"('1-8551', 'MLG69', '1-18935')",1
"('1-8551', 'MLG69', '1-6181')",1
"('1-8551', 'MLG69', '1-1317')",1
"('1-8551', '1-6181', '1-18935')",1
"('1-8551', '1-6181', 'MLG69')",1
"('1-8551', '1-6181', '1-1317')",1
"('1-8551', '1-1317', '1-18935')",1
"('1-8551', '1-1317', '1-6181')",1
"('MLG69', '1-1317', '1-18935')",1
"('1-6181', '1-18935', 'MLG69')",1
"('1-6181', '1-18935', '1-8551')",1
"('1-6181', '1-18935', '1-1317')",1
"('1-6181', 'MLG69', '1-18935')",1
"('1-6181', 'MLG69', '1-8551')",1
"('1-6181', '1-8551', '1-18935')",1
