i,j,k,count
6,9,12,78
8,19,7,53
8,7,19,53
19,8,7,53
19,13,7,55
19,13,16,26
19,7,8,53
19,7,13,55
19,7,16,16
19,16,13,26
19,16,7,16
13,19,7,55
13,19,16,26
13,7,19,55
13,16,19,26
7,8,19,53
7,19,8,53
7,19,13,55
7,19,16,16
7,13,19,55
7,16,19,16
16,19,13,26
16,19,7,16
16,13,19,26
16,7,19,16
11,19,14,40
11,19,8,52
11,14,19,40
11,8,19,52
19,11,14,40
19,11,8,52
19,14,11,40
19,8,11,52
14,11,19,40
14,19,11,40
8,11,19,52
8,19,11,52
19,7,15,16
19,15,7,16
7,19,15,16
7,18,15,34
7,15,19,16
7,15,18,34
18,7,15,34
18,15,7,34
15,19,7,16
15,7,19,16
15,7,18,34
15,18,7,34
3,19,8,20
3,8,19,20
19,3,8,20
19,8,3,20
8,3,19,20
8,19,3,20
3,12,13,19
3,12,20,24
3,13,12,19
3,20,12,24
12,3,13,19
12,3,20,24
12,13,3,19
12,20,3,24
13,3,12,19
13,12,3,19
20,3,12,24
20,12,3,24
12,8,1,38
12,1,8,38
8,12,1,38
8,10,1,26
8,1,12,38
8,1,10,26
10,8,1,26
10,1,8,26
1,12,8,38
1,8,12,38
1,8,10,26
1,10,8,26
16,5,7,10
16,7,5,10
5,16,7,10
5,7,16,10
7,16,5,10
7,5,16,10
9,8,18,30
9,18,8,30
8,9,18,30
8,18,9,30
18,9,8,30
18,8,9,30
5,10,8,45
5,8,10,45
10,5,8,45
10,8,5,45
8,5,10,45
8,10,5,45
3,7,2,19
3,2,7,19
7,3,2,19
7,2,3,19
2,3,7,19
2,7,3,19
11,6,1,14
11,1,6,14
6,11,1,14
6,1,11,14
1,11,6,14
1,6,11,14
5,9,3,19
5,19,3,9
5,3,9,19
5,3,19,9
9,5,3,19
9,19,3,55
9,3,5,19
9,3,19,55
19,5,3,9
19,9,3,55
19,3,5,9
19,3,9,55
3,5,9,19
3,5,19,9
3,9,5,19
3,9,19,55
3,19,5,9
3,19,9,55
12,19,4,33
12,4,19,33
12,4,20,19
12,20,4,19
19,12,4,33
19,4,12,33
4,12,19,33
4,12,20,19
4,19,12,33
4,20,12,19
20,12,4,19
20,4,12,19
19,1,12,35
19,12,1,35
19,12,6,57
19,6,12,57
1,19,12,35
1,12,19,35
12,19,1,35
12,19,6,57
12,1,19,35
12,6,19,57
6,19,12,57
6,12,19,57
4,6,9,23
4,9,6,23
1,6,9,15
1,9,6,15
6,4,9,23
6,1,9,15
6,9,4,23
6,9,1,15
9,4,6,23
9,1,6,15
9,6,4,23
9,6,1,15
7,17,4,8
7,4,17,8
17,7,4,8
17,4,7,8
4,7,17,8
4,17,7,8
18,14,5,25
18,5,14,25
20,14,7,34
20,14,5,15
20,7,14,34
20,5,14,15
14,18,5,25
14,20,7,34
14,20,5,15
14,7,20,34
14,7,5,9
14,5,18,25
14,5,20,15
14,5,7,9
7,20,14,34
7,14,20,34
7,14,5,9
7,5,14,9
5,18,14,25
5,20,14,15
5,14,18,25
5,14,20,15
5,14,7,9
5,7,14,9
5,3,11,20
5,11,3,20
3,5,11,20
3,11,5,20
3,11,18,10
3,18,11,10
11,5,3,20
11,3,5,20
11,3,18,10
11,18,3,10
18,3,11,10
18,11,3,10
8,19,10,75
8,10,19,75
19,8,10,75
19,10,8,75
10,8,19,75
10,19,8,75
8,5,7,16
8,7,5,16
5,8,7,16
5,7,8,16
7,8,5,16
7,5,8,16
19,11,4,17
19,4,11,17
11,19,4,17
11,20,4,15
11,4,19,17
11,4,20,15
20,11,4,15
20,4,11,15
4,19,11,17
4,11,19,17
4,11,20,15
4,20,11,15
12,11,15,43
12,11,14,66
12,15,11,43
12,15,14,57
12,14,11,66
12,14,15,57
11,12,15,43
11,12,14,66
11,15,12,43
11,14,12,66
15,12,11,43
15,12,14,57
15,11,12,43
15,14,12,57
14,12,11,66
14,12,15,57
14,11,12,66
14,15,12,57
12,2,11,34
12,11,2,34
2,12,11,34
2,11,12,34
11,12,2,34
11,2,12,34
9,3,2,12
9,3,7,29
9,5,2,29
9,2,3,12
9,2,5,29
9,7,3,29
3,9,2,12
3,9,7,29
3,5,2,10
3,2,9,12
3,2,5,10
3,7,9,29
5,9,2,29
5,3,2,10
5,2,9,29
5,2,3,10
5,2,7,24
5,7,2,24
2,9,3,12
2,9,5,29
2,3,9,12
2,3,5,10
2,5,9,29
2,5,3,10
2,5,7,24
2,7,5,24
7,9,3,29
7,3,9,29
7,5,2,24
7,2,5,24
19,10,18,29
19,18,10,29
10,19,18,29
10,18,19,29
18,19,10,29
18,10,19,29
5,3,1,12
5,3,17,6
5,1,3,12
5,17,3,6
3,5,1,12
3,5,17,6
3,1,5,12
3,17,5,6
1,5,3,12
1,3,5,12
17,5,3,6
17,3,5,6
15,2,13,8
15,2,17,7
15,13,2,8
15,13,17,12
15,17,2,7
15,17,13,12
2,15,13,8
2,15,17,7
2,13,15,8
2,13,17,19
2,17,15,7
2,17,13,19
13,15,2,8
13,15,17,12
13,2,15,8
13,2,17,19
13,17,15,12
13,17,2,19
17,15,2,7
17,15,13,12
17,2,15,7
17,2,13,19
17,13,15,12
17,13,2,19
4,10,9,27
4,10,20,18
4,9,10,27
4,20,10,18
10,4,9,27
10,4,20,18
10,9,4,27
10,20,4,18
9,4,10,27
9,10,4,27
20,4,10,18
20,10,4,18
12,20,15,13
12,15,20,13
20,12,15,13
20,15,12,13
15,12,20,13
15,20,12,13
12,3,5,16
12,5,3,16
3,12,5,16
3,5,12,16
5,12,3,16
5,3,12,16
6,2,1,14
6,1,2,14
2,6,1,14
2,1,6,14
1,6,2,14
1,2,6,14
15,12,8,24
15,8,12,24
12,15,8,24
12,8,15,24
8,15,12,24
8,12,15,24
11,3,9,16
11,9,3,16
3,11,9,16
3,9,11,16
9,11,3,16
9,3,11,16
5,11,1,33
5,1,11,33
11,5,1,33
11,1,5,33
1,5,11,33
1,11,5,33
20,10,6,9
20,6,10,9
10,20,6,9
10,6,20,9
6,20,10,9
6,10,20,9
7,13,1,9
7,1,13,9
13,7,1,9
13,1,7,9
1,7,13,9
1,13,7,9
7,3,19,36
7,3,14,6
7,19,3,36
7,19,14,20
7,14,3,6
7,14,19,20
3,7,19,36
3,7,14,6
3,19,7,36
3,19,14,10
3,14,7,6
3,14,19,10
3,14,5,3
3,5,14,3
19,7,3,36
19,7,14,20
19,3,7,36
19,3,14,10
19,14,7,20
19,14,3,10
14,7,3,6
14,7,19,20
14,3,7,6
14,3,19,10
14,3,5,3
14,19,7,20
14,19,3,10
14,5,3,3
5,3,14,3
5,14,3,3
16,19,2,13
16,2,19,13
19,16,2,13
19,2,16,13
19,2,14,17
19,14,2,17
2,16,19,13
2,19,16,13
2,19,14,17
2,14,19,17
14,19,2,17
14,2,19,17
8,13,18,25
8,18,13,25
13,8,18,25
13,18,8,25
18,8,13,25
18,13,8,25
5,11,4,24
5,9,4,16
5,4,11,24
5,4,9,16
11,5,4,24
11,9,4,21
11,4,5,24
11,4,9,21
9,5,4,16
9,11,4,21
9,4,5,16
9,4,11,21
4,5,11,24
4,5,9,16
4,11,5,24
4,11,9,21
4,9,5,16
4,9,11,21
7,13,5,22
7,5,13,22
13,7,5,22
13,5,7,22
5,7,13,22
5,13,7,22
16,3,14,15
16,14,3,15
3,16,14,15
3,14,16,15
14,16,3,15
14,3,16,15
15,4,17,6
15,17,4,6
4,15,17,6
4,17,15,6
17,15,4,6
17,4,15,6
16,4,2,8
16,9,2,16
16,2,4,8
16,2,9,16
4,16,2,8
4,2,16,8
9,16,2,16
9,2,16,16
2,16,4,8
2,16,9,16
2,4,16,8
2,9,16,16
5,19,15,16
5,15,19,16
19,5,15,16
19,15,5,16
15,5,19,16
15,19,5,16
14,5,6,8
14,6,5,8
5,14,6,8
5,6,14,8
6,14,5,8
6,5,14,8
11,10,16,22
11,16,10,22
10,11,16,22
10,9,16,36
10,17,16,21
10,16,11,22
10,16,9,36
10,16,17,21
9,10,16,36
9,16,10,36
17,10,16,21
17,16,10,21
16,11,10,22
16,10,11,22
16,10,9,36
16,10,17,21
16,9,10,36
16,17,10,21
5,10,6,23
5,8,6,19
5,6,10,23
5,6,8,19
10,5,6,23
10,6,5,23
8,5,6,19
8,6,5,19
6,5,10,23
6,5,8,19
6,10,5,23
6,8,5,19
4,14,16,17
4,16,14,17
14,4,16,17
14,16,4,17
16,4,14,17
16,14,4,17
11,15,16,9
11,16,15,9
15,11,16,9
15,16,11,9
16,11,15,9
16,15,11,9
7,6,2,15
7,2,6,15
9,6,2,23
9,2,6,23
11,6,2,20
11,2,6,20
6,7,2,15
6,9,2,23
6,11,2,20
6,2,7,15
6,2,9,23
6,2,11,20
2,7,6,15
2,9,6,23
2,11,6,20
2,6,7,15
2,6,9,23
2,6,11,20
13,2,10,25
13,10,2,25
2,13,10,25
2,10,13,25
10,13,2,25
10,2,13,25
10,19,20,41
10,20,19,41
19,10,20,41
19,20,10,41
20,10,19,41
20,19,10,41
7,6,10,43
7,10,6,43
6,7,10,43
6,10,7,43
10,7,6,43
10,6,7,43
4,13,2,8
4,2,13,8
4,2,17,6
4,17,2,6
13,4,2,8
13,2,4,8
2,4,13,8
2,4,17,6
2,13,4,8
2,17,4,6
17,4,2,6
17,2,4,6
5,10,14,20
5,14,10,20
10,5,14,20
10,14,5,20
14,5,10,20
14,10,5,20
10,14,17,77
10,17,14,77
14,10,17,77
14,17,10,77
17,10,14,77
17,14,10,77
9,18,4,12
9,4,18,12
7,18,1,13
7,1,18,13
18,9,4,12
18,7,1,13
18,4,9,12
18,1,7,13
4,9,18,12
4,18,9,12
1,7,18,13
1,18,7,13
1,14,16,12
1,3,16,4
1,16,14,12
1,16,3,4
14,1,16,12
14,16,1,12
3,1,16,4
3,17,16,7
3,16,1,4
3,16,17,7
17,3,16,7
17,16,3,7
16,1,14,12
16,1,3,4
16,14,1,12
16,3,1,4
16,3,17,7
16,17,3,7
10,19,16,21
10,16,19,21
19,10,16,21
19,16,10,21
16,10,19,21
16,19,10,21
18,20,6,50
18,6,20,50
20,18,6,50
20,6,18,50
6,18,20,50
6,20,18,50
7,5,11,26
7,11,5,26
7,11,16,47
7,20,16,9
7,16,11,47
7,16,20,9
5,7,11,26
5,11,7,26
5,11,20,36
5,20,11,36
5,20,16,10
5,16,20,10
11,7,5,26
11,7,16,47
11,5,7,26
11,5,20,36
11,20,5,36
11,20,16,19
11,16,7,47
11,16,20,19
20,7,16,9
20,5,11,36
20,5,16,10
20,11,5,36
20,11,16,19
20,16,7,9
20,16,5,10
20,16,11,19
16,7,11,47
16,7,20,9
16,5,20,10
16,11,7,47
16,11,20,19
16,20,7,9
16,20,5,10
16,20,11,19
7,6,18,37
7,18,6,37
6,7,18,37
6,18,7,37
18,7,6,37
18,6,7,37
10,9,3,13
10,3,9,13
10,3,20,10
10,20,3,10
9,10,3,13
9,3,10,13
3,10,9,13
3,10,20,10
3,9,10,13
3,20,10,10
20,10,3,10
20,3,10,10
19,15,20,14
19,20,15,14
15,19,20,14
15,20,19,14
20,19,15,14
20,15,19,14
12,7,14,39
12,14,7,39
7,12,14,39
7,14,12,39
14,12,7,39
14,7,12,39
11,8,3,12
11,3,8,12
8,11,3,12
8,3,11,12
8,3,5,12
8,5,3,12
3,11,8,12
3,8,11,12
3,8,5,12
3,5,8,12
5,8,3,12
5,3,8,12
7,10,11,26
7,11,10,26
10,7,11,26
10,11,7,26
11,7,10,26
11,10,7,26
19,18,1,12
19,1,18,12
18,19,1,12
18,1,19,12
1,19,18,12
1,18,19,12
19,6,9,47
19,9,6,47
6,19,9,47
6,9,19,47
9,19,6,47
9,6,19,47
13,19,2,17
13,14,2,26
13,14,15,20
13,2,19,17
13,2,14,26
13,15,14,20
19,13,2,17
19,2,13,17
19,2,15,7
19,15,2,7
14,13,2,26
14,13,15,20
14,2,13,26
14,2,15,17
14,15,13,20
14,15,2,17
2,13,19,17
2,13,14,26
2,19,13,17
2,19,15,7
2,14,13,26
2,14,15,17
2,15,19,7
2,15,14,17
15,13,14,20
15,19,2,7
15,14,13,20
15,14,2,17
15,2,19,7
15,2,14,17
8,6,7,31
8,7,6,31
6,8,7,31
6,7,8,31
7,8,6,31
7,6,8,31
16,1,19,26
16,1,11,7
16,19,1,26
16,11,1,7
1,16,19,26
1,16,11,7
1,19,16,26
1,11,16,7
19,16,1,26
19,1,16,26
11,16,1,7
11,1,16,7
1,18,14,16
1,18,6,13
1,14,18,16
1,14,6,12
1,6,18,13
1,6,14,12
18,1,14,16
18,1,6,13
18,8,14,11
18,8,6,12
18,14,1,16
18,14,8,11
18,6,1,13
18,6,8,12
8,18,14,11
8,18,6,12
8,14,18,11
8,14,6,12
8,6,18,12
8,6,14,12
14,1,18,16
14,1,6,12
14,18,1,16
14,18,8,11
14,8,18,11
14,8,6,12
14,6,1,12
14,6,8,12
6,1,18,13
6,1,14,12
6,18,1,13
6,18,8,12
6,8,18,12
6,8,14,12
6,14,1,12
6,14,8,12
7,13,14,19
7,12,6,43
7,14,13,19
7,6,12,43
13,7,14,19
13,14,7,19
12,7,6,43
12,14,6,39
12,6,7,43
12,6,14,39
14,7,13,19
14,13,7,19
14,12,6,39
14,6,12,39
6,7,12,43
6,12,7,43
6,12,14,39
6,14,12,39
13,17,20,27
13,20,17,27
17,13,20,27
17,20,13,27
20,13,17,27
20,17,13,27
5,2,18,20
5,18,2,20
2,5,18,20
2,18,5,20
18,5,2,20
18,2,5,20
14,15,5,18
14,5,15,18
15,14,5,18
15,5,14,18
15,5,10,14
15,10,5,14
5,14,15,18
5,15,14,18
5,15,10,14
5,10,15,14
10,15,5,14
10,5,15,14
11,12,3,19
11,3,12,19
12,11,3,19
12,3,11,19
3,11,12,19
3,12,11,19
15,18,2,12
15,2,18,12
18,15,2,12
18,2,15,12
2,15,18,12
2,18,15,12
19,3,12,25
19,3,18,16
19,12,3,25
19,12,18,26
19,18,3,16
19,18,12,26
3,19,12,25
3,19,18,16
3,12,19,25
3,18,19,16
12,19,3,25
12,19,18,26
12,3,19,25
12,18,19,26
18,19,3,16
18,19,12,26
18,3,19,16
18,12,19,26
15,17,14,49
15,14,17,49
17,15,14,49
17,14,15,49
14,15,17,49
14,17,15,49
4,1,12,24
4,19,7,26
4,12,1,24
4,7,19,26
1,4,12,24
1,19,7,12
1,12,4,24
1,7,19,12
19,4,7,26
19,1,7,12
19,7,4,26
19,7,1,12
12,4,1,24
12,1,4,24
7,4,19,26
7,1,19,12
7,19,4,26
7,19,1,12
10,8,4,28
10,4,8,28
8,10,4,28
8,4,10,28
4,10,8,28
4,8,10,28
15,13,16,6
15,5,16,6
15,16,13,6
15,16,5,6
13,15,16,6
13,5,16,34
13,16,15,6
13,16,5,34
5,15,16,6
5,13,16,34
5,16,15,6
5,16,13,34
16,15,13,6
16,15,5,6
16,13,15,6
16,13,5,34
16,5,15,6
16,5,13,34
19,13,3,18
19,3,13,18
13,19,3,18
13,3,19,18
3,19,13,18
3,13,19,18
3,14,18,8
3,18,14,8
14,3,18,8
14,18,3,8
18,3,14,8
18,14,3,8
16,6,7,20
16,7,6,20
6,16,7,20
6,7,16,20
7,16,6,20
7,6,16,20
11,15,5,23
11,5,15,23
15,11,5,23
15,5,11,23
5,11,15,23
5,15,11,23
12,5,18,33
12,10,18,30
12,18,5,33
12,18,10,30
5,12,18,33
5,10,18,17
5,18,12,33
5,18,10,17
10,12,18,30
10,5,18,17
10,18,12,30
10,18,5,17
18,12,5,33
18,12,10,30
18,5,12,33
18,5,10,17
18,10,12,30
18,10,5,17
8,15,19,17
8,19,15,17
15,8,19,17
15,19,8,17
19,8,15,17
19,15,8,17
5,18,13,29
5,13,18,29
18,5,13,29
18,13,5,29
13,5,18,29
13,18,5,29
10,20,5,18
10,5,20,18
20,10,5,18
20,5,10,18
5,10,20,18
5,20,10,18
5,6,7,17
5,7,6,17
6,5,7,17
6,7,5,17
7,5,6,17
7,6,5,17
15,11,20,9
15,20,11,9
11,15,20,9
11,20,15,9
20,15,11,9
20,11,15,9
6,10,3,8
6,1,3,5
6,3,10,8
6,3,1,5
10,6,3,8
10,1,3,5
10,3,6,8
10,3,1,5
1,6,3,5
1,10,3,5
1,3,6,5
1,3,10,5
3,6,10,8
3,6,1,5
3,10,6,8
3,10,1,5
3,1,6,5
3,1,10,5
7,1,10,21
7,10,1,21
1,7,10,21
1,10,7,21
10,7,1,21
10,1,7,21
6,2,14,10
6,14,2,10
2,6,14,10
2,14,6,10
14,6,2,10
14,2,6,10
4,10,17,9
4,17,10,9
10,4,17,9
10,17,4,9
17,4,10,9
17,10,4,9
13,15,3,14
13,3,15,14
15,13,3,14
15,3,13,14
3,13,15,14
3,15,13,14
10,18,4,8
10,20,12,41
10,12,20,41
10,4,18,8
18,10,4,8
18,12,4,16
18,4,10,8
18,4,12,16
20,10,12,41
20,12,10,41
12,10,20,41
12,18,4,16
12,20,10,41
12,4,18,16
4,10,18,8
4,18,10,8
4,18,12,16
4,12,18,16
8,9,3,13
8,3,9,13
9,8,3,13
9,3,8,13
3,8,9,13
3,9,8,13
19,2,9,18
19,9,2,18
2,19,9,18
2,9,19,18
9,19,2,18
9,2,19,18
18,2,6,11
18,6,2,11
2,18,6,11
2,6,18,11
6,18,2,11
6,2,18,11
12,6,20,23
12,6,5,30
12,20,6,23
12,5,6,30
6,12,20,23
6,12,5,30
6,20,12,23
6,20,5,19
6,5,12,30
6,5,20,19
20,12,6,23
20,6,12,23
20,6,5,19
20,5,6,19
5,12,6,30
5,6,12,30
5,6,20,19
5,20,6,19
11,12,1,27
11,12,4,29
11,1,12,27
11,1,4,12
11,4,12,29
11,4,1,12
12,11,1,27
12,11,4,29
12,1,11,27
12,4,11,29
1,11,12,27
1,11,4,12
1,12,11,27
1,4,11,12
4,11,12,29
4,11,1,12
4,12,11,29
4,1,11,12
13,9,18,43
13,18,9,43
9,13,18,43
9,18,13,43
18,13,9,43
18,9,13,43
10,3,2,6
10,2,3,6
3,10,2,6
3,2,10,6
2,10,3,6
2,3,10,6
18,15,12,35
18,12,15,35
15,18,12,35
15,12,18,35
12,18,15,35
12,15,18,35
3,5,20,17
3,20,5,17
5,3,20,17
5,20,3,17
20,3,5,17
20,5,3,17
10,19,11,54
10,11,19,54
19,10,11,54
19,11,10,54
11,10,19,54
11,19,10,54
13,19,4,32
13,4,19,32
19,13,4,32
19,4,13,32
4,13,19,32
4,19,13,32
4,7,3,13
4,3,7,13
7,4,3,13
7,3,4,13
3,4,7,13
3,7,4,13
17,14,11,26
17,11,14,26
14,17,11,26
14,11,17,26
11,17,14,26
11,14,17,26
14,12,4,11
14,4,12,11
12,14,4,11
12,4,14,11
4,14,12,11
4,12,14,11
5,6,18,13
5,6,11,32
5,18,6,13
5,11,6,32
6,5,18,13
6,5,11,32
6,18,5,13
6,11,5,32
18,5,6,13
18,6,5,13
11,5,6,32
11,6,5,32
11,14,3,6
11,3,14,6
14,11,3,6
14,3,11,6
3,11,14,6
3,14,11,6
7,6,3,9
7,3,6,9
6,7,3,9
6,3,7,9
3,7,6,9
3,6,7,9
7,6,17,24
7,17,6,24
6,7,17,24
6,13,17,19
6,17,7,24
6,17,13,19
13,6,17,19
13,17,6,19
17,7,6,24
17,6,7,24
17,6,13,19
17,13,6,19
5,17,15,9
5,15,17,9
17,5,15,9
17,15,5,9
15,5,17,9
15,17,5,9
3,7,15,13
3,12,4,8
3,4,12,8
3,4,15,8
3,15,7,13
3,15,4,8
7,3,15,13
7,12,15,28
7,4,15,8
7,15,3,13
7,15,12,28
7,15,4,8
12,3,4,8
12,7,15,28
12,4,3,8
12,4,15,19
12,15,7,28
12,15,4,19
4,3,12,8
4,3,15,8
4,7,15,8
4,12,3,8
4,12,15,19
4,15,3,8
4,15,7,8
4,15,12,19
15,3,7,13
15,3,4,8
15,7,3,13
15,7,12,28
15,7,4,8
15,12,7,28
15,12,4,19
15,4,3,8
15,4,7,8
15,4,12,19
19,10,4,27
19,4,10,27
10,19,4,27
10,4,19,27
4,19,10,27
4,10,19,27
11,1,14,15
11,14,1,15
1,11,14,15
1,14,11,15
14,11,1,15
14,1,11,15
8,17,1,18
8,1,17,18
17,8,1,18
17,1,8,18
1,8,17,18
1,17,8,18
12,18,13,33
12,13,18,33
18,12,13,33
18,13,12,33
13,12,18,33
13,18,12,33
14,11,6,21
14,6,11,21
11,14,6,21
11,6,14,21
6,14,11,21
6,11,14,21
8,6,16,15
8,16,6,15
8,16,1,15
8,1,16,15
6,8,16,15
6,16,8,15
6,16,1,13
6,1,16,13
16,8,6,15
16,8,1,15
16,6,8,15
16,6,1,13
16,1,8,15
16,1,6,13
1,8,16,15
1,6,16,13
1,16,8,15
1,16,6,13
17,12,15,14
17,15,12,14
12,17,15,14
12,15,17,14
15,17,12,14
15,12,17,14
7,8,15,13
7,2,15,13
7,15,8,13
7,15,2,13
12,2,15,10
12,15,2,10
8,7,15,13
8,2,15,7
8,15,7,13
8,15,2,7
2,7,15,13
2,12,15,10
2,8,15,7
2,15,7,13
2,15,12,10
2,15,8,7
15,7,8,13
15,7,2,13
15,12,2,10
15,8,7,13
15,8,2,7
15,2,7,13
15,2,12,10
15,2,8,7
17,19,4,21
17,4,19,21
19,17,4,21
19,4,17,21
4,17,19,21
4,19,17,21
7,11,4,11
7,4,11,11
11,7,4,11
11,4,7,11
4,7,11,11
4,11,7,11
20,3,8,18
20,8,3,18
3,20,8,18
3,8,20,18
8,20,3,18
8,3,20,18
12,8,3,20
12,3,8,20
12,3,10,16
12,10,3,16
8,12,3,20
8,3,12,20
3,12,8,20
3,12,10,16
3,8,12,20
3,10,12,16
10,12,3,16
10,3,12,16
9,18,14,12
9,14,18,12
18,9,14,12
18,14,9,12
14,9,18,12
14,18,9,12
7,10,16,26
7,16,10,26
10,7,16,26
10,16,7,26
16,7,10,26
16,10,7,26
19,1,5,31
19,5,1,31
1,19,5,31
1,5,19,31
5,19,1,31
5,1,19,31
10,1,14,8
10,14,1,8
1,10,14,8
1,14,10,8
14,10,1,8
14,1,10,8
7,13,2,24
7,19,2,16
7,2,13,24
7,2,19,16
13,7,2,24
13,2,7,24
12,19,2,29
12,2,19,29
19,7,2,16
19,12,2,29
19,2,7,16
19,2,12,29
2,7,13,24
2,7,19,16
2,13,7,24
2,12,19,29
2,19,7,16
2,19,12,29
16,15,7,10
16,7,15,10
15,16,7,10
15,7,16,10
7,16,15,10
7,15,16,10
9,1,11,23
9,11,1,23
1,9,11,23
1,7,11,16
1,10,2,9
1,10,11,17
1,2,10,9
1,2,11,8
1,11,9,23
1,11,7,16
1,11,10,17
1,11,2,8
7,1,11,16
7,10,2,24
7,2,10,24
7,11,1,16
10,1,2,9
10,1,11,17
10,7,2,24
10,2,1,9
10,2,7,24
10,11,1,17
2,1,10,9
2,1,11,8
2,7,10,24
2,10,1,9
2,10,7,24
2,11,1,8
11,9,1,23
11,1,9,23
11,1,7,16
11,1,10,17
11,1,2,8
11,7,1,16
11,10,1,17
11,2,1,8
10,2,5,14
10,16,5,17
10,5,2,14
10,5,16,17
2,10,5,14
2,16,5,13
2,5,10,14
2,5,16,13
16,10,5,17
16,2,5,13
16,5,10,17
16,5,2,13
5,10,2,14
5,10,16,17
5,2,10,14
5,2,16,13
5,16,10,17
5,16,2,13
7,19,17,23
7,17,19,23
19,7,17,23
19,17,7,23
17,7,19,23
17,19,7,23
16,9,15,13
16,15,9,13
16,15,19,9
16,19,15,9
9,16,15,13
9,15,16,13
9,15,19,22
9,19,15,22
15,16,9,13
15,16,19,9
15,9,16,13
15,9,19,22
15,19,16,9
15,19,9,22
19,16,15,9
19,9,15,22
19,15,16,9
19,15,9,22
13,8,15,20
13,15,8,20
8,13,15,20
8,11,15,18
8,15,13,20
8,15,11,18
8,15,5,10
8,5,15,10
11,8,15,18
11,15,8,18
15,13,8,20
15,8,13,20
15,8,11,18
15,8,5,10
15,11,8,18
15,5,8,10
5,8,15,10
5,15,8,10
3,16,10,11
3,10,16,11
16,3,10,11
16,12,10,23
16,12,18,21
16,10,3,11
16,10,12,23
16,17,18,15
16,18,12,21
16,18,17,15
12,16,10,23
12,16,18,21
12,10,16,23
12,17,18,12
12,18,16,21
12,18,17,12
10,3,16,11
10,16,3,11
10,16,12,23
10,12,16,23
17,16,18,15
17,12,18,12
17,18,16,15
17,18,12,12
18,16,12,21
18,16,17,15
18,12,16,21
18,12,17,12
18,17,16,15
18,17,12,12
4,15,20,6
4,20,15,6
15,4,20,6
15,20,4,6
20,4,15,6
20,15,4,6
19,7,6,36
19,6,7,36
7,19,6,36
7,6,19,36
6,19,7,36
6,7,19,36
5,18,17,17
5,17,18,17
18,5,17,17
18,13,17,13
18,17,5,17
18,17,13,13
13,18,17,13
13,17,18,13
17,5,18,17
17,18,5,17
17,18,13,13
17,13,18,13
14,16,15,43
14,15,16,43
16,14,15,43
16,15,14,43
15,14,16,43
15,16,14,43
12,4,6,22
12,6,4,22
4,12,6,22
4,6,12,22
6,12,4,22
6,4,12,22
20,4,14,4
20,4,7,11
20,14,4,4
20,7,4,11
4,20,14,4
4,20,7,11
4,14,20,4
4,14,7,9
4,7,20,11
4,7,14,9
14,20,4,4
14,4,20,4
14,4,7,9
14,7,4,9
7,20,4,11
7,4,20,11
7,4,14,9
7,14,4,9
19,20,2,12
19,2,20,12
20,19,2,12
20,2,19,12
20,2,17,20
20,17,2,20
2,19,20,12
2,20,19,12
2,20,17,20
2,17,20,20
17,20,2,20
17,2,20,20
19,7,20,25
19,20,7,25
7,19,20,25
7,20,19,25
20,19,7,25
20,7,19,25
7,10,18,40
7,18,10,40
10,7,18,40
10,18,7,40
18,7,10,40
18,10,7,40
13,1,11,17
13,11,1,17
1,13,11,17
1,11,13,17
11,13,1,17
11,1,13,17
18,4,15,10
18,4,16,13
18,15,4,10
18,16,4,13
4,18,15,10
4,18,16,13
4,15,18,10
4,15,16,6
4,16,18,13
4,16,15,6
15,18,4,10
15,4,18,10
15,4,16,6
15,16,4,6
16,18,4,13
16,4,18,13
16,4,15,6
16,15,4,6
9,13,20,46
9,20,13,46
13,9,20,46
13,20,9,46
20,9,13,46
20,13,9,46
20,18,2,16
20,2,18,16
20,2,7,14
20,7,2,14
18,20,2,16
18,2,20,16
2,20,18,16
2,20,7,14
2,18,20,16
2,7,20,14
7,20,2,14
7,2,20,14
20,8,2,17
20,2,8,17
20,2,12,16
20,12,2,16
8,20,2,17
8,2,20,17
2,20,8,17
2,20,12,16
2,8,20,17
2,12,20,16
12,20,2,16
12,2,20,16
4,1,16,6
4,16,1,6
1,4,16,6
1,16,4,6
16,4,1,6
16,1,4,6
3,2,20,11
3,20,2,11
2,3,20,11
2,20,3,11
20,3,2,11
20,2,3,11
18,12,11,42
18,11,12,42
12,18,11,42
12,11,18,42
11,18,12,42
11,12,18,42
19,10,1,30
19,1,10,30
11,20,10,20
11,10,20,20
20,11,10,20
20,10,11,20
20,10,1,11
20,1,10,11
10,19,1,30
10,11,20,20
10,20,11,20
10,20,1,11
10,1,19,30
10,1,20,11
1,19,10,30
1,20,10,11
1,10,19,30
1,10,20,11
5,16,1,15
5,1,16,15
16,5,1,15
16,1,5,15
1,5,16,15
1,16,5,15
2,16,17,10
2,17,16,10
16,2,17,10
16,17,2,10
17,2,16,10
17,16,2,10
9,14,15,20
9,15,14,20
14,9,15,20
14,15,9,20
15,9,14,20
15,14,9,20
18,10,6,12
18,9,6,18
18,6,10,12
18,6,9,18
10,18,6,12
10,6,18,12
9,18,6,18
9,6,18,18
6,18,10,12
6,18,9,18
6,10,18,12
6,9,18,18
18,8,5,13
18,5,8,13
8,18,5,13
8,5,18,13
5,18,8,13
5,8,18,13
16,12,14,79
16,14,12,79
12,16,14,79
12,14,16,79
14,16,12,79
14,12,16,79
2,14,3,3
2,6,3,7
