i,j,k,count
11,19,21,20
11,21,19,20
21,19,11,20
21,11,19,20
23,3,17,21
23,17,3,21
3,23,17,21
3,17,23,21
17,23,3,21
17,3,23,21
4,14,21,8
4,21,14,8
14,4,21,8
14,21,4,8
21,4,14,8
21,14,4,8
3,11,16,12
3,15,16,14
3,16,11,12
3,16,15,14
11,3,16,12
11,16,3,12
15,3,16,14
15,16,3,14
16,3,11,12
16,3,15,14
16,11,3,12
16,15,3,14
1,16,21,23
1,21,16,23
16,1,21,23
16,21,1,23
21,1,16,23
21,16,1,23
10,5,16,11
10,20,16,4
10,16,5,11
10,16,20,4
5,10,16,11
5,20,16,5
5,16,10,11
5,16,20,5
20,10,16,4
20,5,16,5
20,16,10,4
20,16,5,5
16,10,5,11
16,10,20,4
16,5,10,11
16,5,20,5
16,20,10,4
16,20,5,5
12,19,5,12
12,19,11,8
12,5,19,12
12,5,11,5
12,11,19,8
12,11,5,5
19,12,5,12
19,12,11,8
19,5,12,12
19,5,11,28
19,11,12,8
19,11,5,28
5,12,19,12
5,12,11,5
5,19,12,12
5,19,11,28
5,11,12,5
5,11,19,28
11,12,19,8
11,12,5,5
11,19,12,8
11,19,5,28
11,5,12,5
11,5,19,28
6,16,14,7
6,14,16,7
16,6,14,7
16,14,6,7
14,6,16,7
14,16,6,7
9,17,15,19
9,15,17,19
17,9,15,19
17,15,9,19
15,9,17,19
15,17,9,19
16,15,13,20
16,13,15,20
16,13,5,37
16,5,13,37
15,16,13,20
15,13,16,20
15,5,2,20
15,2,5,20
13,16,15,20
13,16,5,37
13,15,16,20
13,5,16,37
5,16,13,37
5,15,2,20
5,13,16,37
5,2,15,20
2,15,5,20
2,5,15,20
3,2,20,31
3,20,2,31
2,3,20,31
2,20,3,31
2,20,6,14
2,6,20,14
20,3,2,31
20,2,3,31
20,2,6,14
20,6,2,14
6,2,20,14
6,20,2,14
13,22,12,13
13,12,22,13
22,13,12,13
22,12,13,13
12,13,22,13
12,22,13,13
10,13,18,8
10,18,13,8
13,10,18,8
13,18,10,8
18,10,13,8
18,13,10,8
12,22,9,14
12,9,22,14
22,12,9,14
22,9,12,14
9,12,22,14
9,22,12,14
19,17,11,7
19,13,11,27
19,11,17,7
19,11,13,27
17,19,11,7
17,13,11,19
17,11,19,7
17,11,13,19
13,19,11,27
13,17,11,19
13,11,19,27
13,11,17,19
11,19,17,7
11,19,13,27
11,17,19,7
11,17,13,19
11,13,19,27
11,13,17,19
19,20,11,7
19,20,3,12
19,11,20,7
19,11,3,16
19,3,20,12
19,3,11,16
20,19,11,7
20,19,3,12
20,11,19,7
20,11,3,14
20,3,19,12
20,3,11,14
11,19,20,7
11,19,3,16
11,20,19,7
11,20,3,14
11,3,19,16
11,3,20,14
3,19,20,12
3,19,11,16
3,20,19,12
3,20,11,14
3,11,19,16
3,11,20,14
1,13,12,14
1,3,12,3
1,12,13,14
1,12,3,3
1,12,7,4
1,7,12,4
13,1,12,14
13,3,12,16
13,12,1,14
13,12,3,16
3,1,12,3
3,13,12,16
3,12,1,3
3,12,13,16
3,12,7,11
3,7,12,11
12,1,13,14
12,1,3,3
12,1,7,4
12,13,1,14
12,13,3,16
12,3,1,3
12,3,13,16
12,3,7,11
12,7,1,4
12,7,3,11
7,1,12,4
7,3,12,11
7,12,1,4
7,12,3,11
10,6,13,17
10,13,6,17
6,10,13,17
6,13,10,17
13,10,6,17
13,6,10,17
1,20,22,13
1,20,11,3
1,22,20,13
1,11,20,3
20,1,22,13
20,1,11,3
20,22,1,13
20,11,1,3
22,1,20,13
22,20,1,13
11,1,20,3
11,20,1,3
1,23,12,5
1,12,23,5
23,1,12,5
23,12,1,5
12,1,23,5
12,23,1,5
13,6,15,21
13,15,6,21
6,13,15,21
6,15,13,21
15,13,6,21
15,6,13,21
23,19,16,9
23,16,19,9
19,23,16,9
19,16,23,9
19,16,4,19
19,4,16,19
16,23,19,9
16,19,23,9
16,19,4,19
16,4,19,19
4,19,16,19
4,16,19,19
10,2,13,19
10,13,2,19
10,13,9,14
10,9,13,14
2,10,13,19
2,13,10,19
13,10,2,19
13,10,9,14
13,2,10,19
13,9,10,14
9,10,13,14
9,13,10,14
6,13,7,18
6,7,13,18
13,6,7,18
13,7,6,18
7,6,13,18
7,13,6,18
9,22,16,5
9,16,22,5
22,9,16,5
22,16,9,5
16,9,22,5
16,22,9,5
15,12,7,9
15,7,12,9
12,15,7,9
12,7,15,9
7,15,12,9
7,12,15,9
3,5,8,21
3,8,5,21
5,3,8,21
5,8,3,21
8,3,5,21
8,5,3,21
12,9,16,7
12,16,9,7
12,16,23,2
12,23,16,2
9,12,16,7
9,16,12,7
9,16,23,13
9,23,16,13
16,12,9,7
16,12,23,2
16,9,12,7
16,9,23,13
16,23,12,2
16,23,9,13
23,12,16,2
23,9,16,13
23,16,12,2
23,16,9,13
3,11,5,37
3,15,5,19
3,5,11,37
3,5,15,19
11,3,5,37
11,5,3,37
15,3,5,19
15,5,3,19
5,3,11,37
5,3,15,19
5,11,3,37
5,15,3,19
6,22,13,26
6,13,22,26
6,13,1,24
6,1,13,24
22,6,13,26
22,13,6,26
13,6,22,26
13,6,1,24
13,22,6,26
13,1,6,24
1,6,13,24
1,13,6,24
20,17,21,6
20,4,21,37
20,21,17,6
20,21,4,37
17,20,21,6
17,21,20,6
4,20,21,37
4,21,20,37
21,20,17,6
21,20,4,37
21,17,20,6
21,4,20,37
5,4,8,27
5,8,4,27
4,5,8,27
4,8,5,27
8,5,4,27
8,4,5,27
4,5,15,21
4,1,15,15
4,15,5,21
4,15,1,15
5,4,15,21
5,6,1,26
5,1,6,26
5,15,4,21
6,5,1,26
6,1,5,26
6,1,15,13
6,15,1,13
1,4,15,15
1,5,6,26
1,6,5,26
1,6,15,13
1,15,4,15
1,15,6,13
15,4,5,21
15,4,1,15
15,5,4,21
15,6,1,13
15,1,4,15
15,1,6,13
9,22,19,11
9,19,22,11
22,9,19,11
22,19,9,11
19,9,22,11
19,22,9,11
6,2,7,16
6,20,17,11
6,17,20,11
6,17,7,8
6,7,2,16
6,7,17,8
2,6,7,16
2,20,17,23
2,20,7,16
2,17,20,23
2,7,6,16
2,7,20,16
20,6,17,11
20,2,17,23
20,2,7,16
20,17,6,11
20,17,2,23
20,17,7,7
20,7,2,16
20,7,17,7
17,6,20,11
17,6,7,8
17,2,20,23
17,20,6,11
17,20,2,23
17,20,7,7
17,7,6,8
17,7,20,7
7,6,2,16
7,6,17,8
7,2,6,16
7,2,20,16
7,20,2,16
7,20,17,7
7,17,6,8
7,17,20,7
4,15,13,31
4,13,15,31
15,4,13,31
15,13,4,31
13,4,15,31
13,15,4,31
10,16,8,2
10,21,8,4
10,8,16,2
10,8,21,4
16,10,8,2
16,21,5,27
16,21,8,4
16,5,21,27
16,5,8,4
16,8,10,2
16,8,21,4
16,8,5,4
21,10,8,4
21,16,5,27
21,16,8,4
21,5,16,27
21,5,8,9
21,8,10,4
21,8,16,4
21,8,5,9
5,16,21,27
5,16,8,4
5,21,16,27
5,21,8,9
5,8,16,4
5,8,21,9
8,10,16,2
8,10,21,4
8,16,10,2
8,16,21,4
8,16,5,4
8,21,10,4
8,21,16,4
8,21,5,9
8,5,16,4
8,5,21,9
17,11,3,24
17,11,8,15
17,3,11,24
17,8,11,15
11,17,3,24
11,17,8,15
11,3,17,24
11,8,17,15
3,17,11,24
3,11,17,24
8,17,11,15
8,11,17,15
12,11,23,5
12,11,17,2
12,11,6,4
12,23,11,5
12,23,17,9
12,23,6,5
12,17,11,2
12,17,23,9
12,6,11,4
12,6,23,5
11,12,23,5
11,12,17,2
11,12,6,4
11,23,12,5
11,17,12,2
11,17,6,15
11,6,12,4
11,6,17,15
23,12,11,5
23,12,17,9
23,12,6,5
23,11,12,5
23,17,12,9
23,6,12,5
17,12,11,2
17,12,23,9
17,11,12,2
17,11,6,15
17,23,12,9
17,6,11,15
6,12,11,4
6,12,23,5
6,11,12,4
6,11,17,15
6,23,12,5
6,17,11,15
3,1,9,32
3,9,1,32
1,3,9,32
1,9,3,32
9,3,1,32
9,1,3,32
18,4,15,7
18,15,4,7
18,15,14,5
18,14,15,5
4,18,15,7
4,15,18,7
4,15,14,8
4,14,15,8
15,18,4,7
15,18,14,5
15,4,18,7
15,4,14,8
15,14,18,5
15,14,4,8
14,18,15,5
14,4,15,8
14,15,18,5
14,15,4,8
13,15,14,12
13,14,15,12
15,13,14,12
15,14,13,12
14,13,15,12
14,15,13,12
10,12,7,11
10,12,20,3
10,12,8,3
10,7,12,11
10,7,20,9
10,7,8,2
10,20,12,3
10,20,7,9
10,20,8,4
10,8,12,3
10,8,7,2
10,8,20,4
12,10,7,11
12,10,20,3
12,10,8,3
12,7,10,11
12,7,20,4
12,7,8,7
12,20,10,3
12,20,7,4
12,20,8,3
12,8,10,3
12,8,7,7
12,8,20,3
7,10,12,11
7,10,20,9
7,10,8,2
7,12,10,11
7,12,20,4
7,12,8,7
7,20,10,9
7,20,12,4
7,20,8,6
7,8,10,2
7,8,12,7
7,8,20,6
20,10,12,3
20,10,7,9
20,10,8,4
20,12,10,3
20,12,7,4
20,12,8,3
20,7,10,9
20,7,12,4
20,7,8,6
20,8,10,4
20,8,12,3
20,8,7,6
8,10,12,3
8,10,7,2
8,10,20,4
8,12,10,3
8,12,7,7
8,12,20,3
8,7,10,2
8,7,12,7
8,7,20,6
8,20,10,4
8,20,12,3
8,20,7,6
4,9,11,23
4,11,9,23
9,4,11,23
9,11,4,23
11,4,9,23
11,9,4,23
22,19,8,2
22,8,19,2
19,22,8,2
19,8,22,2
8,22,19,2
8,19,22,2
1,18,20,7
1,18,15,5
1,20,18,7
1,15,18,5
18,1,20,7
18,1,15,5
18,20,1,7
18,20,15,5
18,15,1,5
18,15,20,5
20,1,18,7
20,18,1,7
20,18,15,5
20,15,18,5
15,1,18,5
15,18,1,5
15,18,20,5
15,20,18,5
15,5,17,28
15,17,5,28
5,15,17,28
5,17,15,28
17,15,5,28
17,5,15,28
7,9,13,15
7,13,9,15
7,13,19,15
7,19,13,15
9,7,13,15
9,13,7,15
13,7,9,15
13,7,19,15
13,9,7,15
13,19,7,15
19,7,13,15
19,13,7,15
22,14,9,16
22,9,14,16
14,22,9,16
14,9,22,16
9,22,14,16
9,14,22,16
4,3,23,40
4,23,3,40
3,4,23,40
3,23,4,40
23,4,3,40
23,3,4,40
23,9,7,17
23,7,9,17
9,23,7,17
9,7,23,17
7,23,9,17
7,9,23,17
3,19,16,28
3,16,19,28
19,3,16,28
19,16,3,28
16,3,19,28
16,19,3,28
11,4,5,42
11,6,5,38
11,5,4,42
11,5,6,38
4,11,5,42
4,5,11,42
6,11,5,38
6,5,11,38
5,11,4,42
5,11,6,38
5,4,11,42
5,6,11,38
7,1,9,11
7,9,1,11
1,7,9,11
1,9,7,11
9,7,1,11
9,1,7,11
21,22,23,7
21,23,22,7
22,21,23,7
22,23,21,7
23,21,22,7
23,22,21,7
20,5,18,11
20,18,5,11
5,20,18,11
5,18,20,11
18,20,5,11
18,5,20,11
13,16,20,9
13,16,12,11
13,20,16,9
13,20,12,10
13,12,16,11
13,12,20,10
16,13,20,9
16,13,12,11
16,20,13,9
16,20,12,4
16,12,13,11
16,12,20,4
20,13,16,9
20,13,12,10
20,16,13,9
20,16,12,4
20,12,13,10
20,12,16,4
12,13,16,11
12,13,20,10
12,16,13,11
12,16,20,4
12,20,13,10
12,20,16,4
23,15,8,5
23,15,20,5
23,8,15,5
23,20,15,5
15,23,8,5
15,23,20,5
15,8,23,5
15,8,20,4
15,20,23,5
15,20,8,4
8,23,15,5
8,15,23,5
8,15,20,4
8,20,15,4
20,23,15,5
20,15,23,5
20,15,8,4
20,8,15,4
13,23,14,55
13,14,23,55
23,13,14,55
23,14,13,55
14,13,23,55
14,23,13,55
2,6,19,6
2,19,6,6
6,2,19,6
6,19,2,6
19,2,6,6
19,6,2,6
13,11,5,30
13,5,11,30
11,13,5,30
11,5,13,30
5,13,11,30
5,11,13,30
7,6,9,17
7,14,9,22
7,9,6,17
7,9,14,22
6,7,9,17
6,9,7,17
14,7,9,22
14,9,7,22
9,7,6,17
9,7,14,22
9,6,7,17
9,14,7,22
13,14,10,10
13,10,14,10
14,13,10,10
14,10,13,10
10,13,14,10
10,14,13,10
3,11,1,9
3,1,11,9
11,3,1,9
11,1,3,9
1,3,11,9
1,11,3,9
20,5,13,25
20,5,7,14
20,13,5,25
20,13,7,12
20,7,5,14
20,7,13,12
5,20,13,25
5,20,7,14
5,13,20,25
5,7,20,14
13,20,5,25
13,20,7,12
13,5,20,25
13,7,20,12
7,20,5,14
7,20,13,12
7,5,20,14
7,13,20,12
10,13,7,6
10,7,13,6
13,10,7,6
13,7,10,6
7,10,13,6
7,13,10,6
3,23,15,10
3,23,11,21
3,15,23,10
3,11,23,21
23,3,15,10
23,3,11,21
23,15,3,10
23,15,11,10
23,11,3,21
23,11,15,10
15,3,23,10
15,23,3,10
15,23,11,10
15,11,23,10
11,3,23,21
11,23,3,21
11,23,15,10
11,15,23,10
10,3,8,12
10,8,3,12
10,8,11,17
10,11,8,17
3,10,8,12
3,8,10,12
8,10,3,12
8,10,11,17
8,3,10,12
8,11,10,17
11,10,8,17
11,8,10,17
6,2,16,19
6,16,2,19
2,6,16,19
2,16,6,19
16,6,2,19
16,2,6,19
5,3,12,11
5,12,3,11
3,5,12,11
3,12,5,11
3,12,19,7
3,19,12,7
12,5,3,11
12,3,5,11
12,3,19,7
12,19,3,7
19,3,12,7
19,12,3,7
19,14,11,11
19,11,14,11
14,19,11,11
14,11,19,11
11,19,14,11
11,14,19,11
10,13,5,32
10,5,13,32
13,10,5,32
13,5,10,32
5,10,13,32
5,13,10,32
22,5,23,27
22,23,5,27
3,5,23,39
3,23,5,39
5,22,23,27
5,3,23,39
5,23,22,27
5,23,3,39
23,22,5,27
23,3,5,39
23,5,22,27
23,5,3,39
5,16,17,17
5,17,16,17
16,5,17,17
16,17,5,17
17,5,16,17
17,16,5,17
7,1,10,4
7,10,1,4
1,7,10,4
1,10,7,4
10,7,1,4
10,1,7,4
2,10,22,7
2,22,10,7
10,2,22,7
10,22,2,7
22,2,10,7
22,10,2,7
11,19,6,22
11,6,19,22
19,11,6,22
19,6,11,22
6,11,19,22
6,19,11,22
6,18,3,12
6,3,18,12
18,6,3,12
18,3,6,12
3,6,18,12
3,18,6,12
4,23,14,30
4,14,23,30
23,4,14,30
23,14,4,30
14,4,23,30
14,23,4,30
13,9,16,22
13,16,9,22
9,13,16,22
9,16,13,22
16,13,9,22
16,9,13,22
18,21,17,15
18,17,21,15
21,18,17,15
21,17,18,15
17,18,21,15
17,21,18,15
9,18,22,18
9,22,18,18
18,9,22,18
18,22,9,18
22,9,18,18
22,18,9,18
13,2,14,27
13,14,2,27
2,13,14,27
2,14,13,27
14,13,2,27
14,2,13,27
9,3,7,23
9,7,3,23
3,9,7,23
3,7,9,23
7,9,3,23
7,3,9,23
22,6,15,11
22,15,6,11
6,22,15,11
6,15,22,11
15,22,6,11
15,6,22,11
22,19,23,2
22,23,19,2
19,22,23,2
19,23,22,2
19,23,21,24
19,21,23,24
23,22,19,2
23,19,22,2
23,19,21,24
23,21,19,24
21,19,23,24
21,23,19,24
2,5,8,14
2,3,8,20
2,8,5,14
2,8,3,20
5,2,8,14
5,8,2,14
3,2,8,20
3,8,2,20
8,2,5,14
8,2,3,20
8,5,2,14
8,3,2,20
5,6,22,29
5,22,6,29
6,5,22,29
6,22,5,29
6,22,21,11
6,21,22,11
22,5,6,29
22,6,5,29
22,6,21,11
22,21,6,11
21,6,22,11
21,22,6,11
21,11,2,14
21,2,11,14
11,21,2,14
11,2,21,14
2,21,11,14
2,11,21,14
9,11,22,2
9,11,1,8
9,22,11,2
9,1,11,8
11,9,22,2
11,9,1,8
11,2,22,5
11,22,9,2
11,22,2,5
11,22,23,5
11,1,9,8
11,23,22,5
2,11,22,5
2,22,11,5
22,9,11,2
22,11,9,2
22,11,2,5
22,11,23,5
22,2,11,5
22,1,23,23
22,23,11,5
22,23,1,23
1,9,11,8
1,11,9,8
1,22,23,23
1,23,22,23
23,11,22,5
23,22,11,5
23,22,1,23
23,1,22,23
2,15,18,12
2,18,15,12
15,2,18,12
15,18,2,12
15,18,13,13
15,13,18,13
18,2,15,12
18,15,2,12
18,15,13,13
18,13,15,13
13,15,18,13
13,18,15,13
6,13,20,10
6,20,13,10
13,6,20,10
13,20,6,10
20,6,13,10
20,13,6,10
17,3,15,16
17,15,3,16
13,3,15,22
13,15,3,22
3,17,15,16
3,13,15,22
3,15,17,16
3,15,13,22
15,17,3,16
15,13,3,22
15,3,17,16
15,3,13,22
17,19,10,5
17,10,19,5
17,10,13,10
17,13,10,10
19,17,10,5
19,10,17,5
10,17,19,5
10,17,13,10
10,19,17,5
10,13,17,10
13,17,10,10
13,10,17,10
9,23,10,4
9,10,23,4
23,9,10,4
23,10,9,4
10,9,23,4
10,23,9,4
19,23,1,13
19,1,23,13
23,19,1,13
23,1,19,13
5,1,11,13
5,11,1,13
1,19,23,13
1,23,19,13
1,5,11,13
1,11,5,13
11,5,1,13
11,1,5,13
12,5,15,4
12,15,5,4
12,15,11,11
12,11,15,11
5,12,15,4
5,15,12,4
15,12,5,4
15,12,11,11
15,5,12,4
15,11,12,11
11,12,15,11
11,15,12,11
22,6,19,6
22,19,6,6
6,22,19,6
6,19,22,6
19,22,6,6
19,6,22,6
13,4,21,31
13,21,4,31
4,13,21,31
4,21,13,31
21,13,4,31
21,4,13,31
23,22,14,15
23,14,22,15
23,14,16,3
23,16,14,3
23,16,7,4
23,7,16,4
22,23,14,15
22,14,23,15
22,14,16,4
22,16,14,4
22,16,7,3
22,7,16,3
14,23,22,15
14,23,16,3
14,22,23,15
14,22,16,4
14,16,23,3
14,16,22,4
14,16,7,5
14,7,16,5
16,23,14,3
16,23,7,4
16,22,14,4
16,22,7,3
16,14,23,3
16,14,22,4
16,14,7,5
16,7,23,4
16,7,22,3
16,7,14,5
7,23,16,4
7,22,16,3
7,14,16,5
7,16,23,4
7,16,22,3
7,16,14,5
11,7,12,4
11,12,7,4
7,11,12,4
7,12,11,4
12,11,7,4
12,7,11,4
15,17,6,42
15,6,17,42
17,15,6,42
17,6,15,42
6,15,17,42
6,17,15,42
9,5,21,29
9,21,5,29
5,9,21,29
5,21,9,29
5,21,14,18
5,14,21,18
21,9,5,29
21,5,9,29
21,5,14,18
21,18,14,4
21,14,5,18
21,14,18,4
18,21,14,4
18,14,21,4
14,5,21,18
14,21,5,18
14,21,18,4
14,18,21,4
1,16,13,14
1,13,16,14
16,1,13,14
16,13,1,14
13,1,16,14
13,16,1,14
3,1,15,15
3,15,1,15
1,3,15,15
1,15,3,15
15,3,1,15
15,1,3,15
20,7,15,18
20,15,7,18
7,20,15,18
7,15,20,18
15,20,7,18
15,7,20,18
13,6,11,24
13,11,6,24
6,13,11,24
6,11,13,24
11,13,6,24
11,6,13,24
3,12,21,4
3,21,12,4
12,3,21,4
12,21,3,4
21,3,12,4
21,12,3,4
3,7,16,7
3,16,7,7
3,16,21,18
3,21,16,18
7,3,16,7
7,16,3,7
16,3,7,7
16,3,21,18
16,7,3,7
16,21,3,18
21,3,16,18
21,16,3,18
3,14,10,6
3,10,14,6
14,3,10,6
14,10,3,6
10,3,14,6
10,14,3,6
3,13,10,12
3,10,13,12
13,3,10,12
13,10,3,12
22,4,10,18
22,10,4,18
4,22,10,18
4,10,22,18
10,3,13,12
10,13,3,12
10,22,4,18
10,4,22,18
18,21,4,28
18,4,21,28
21,18,4,28
21,4,18,28
4,18,21,28
4,21,18,28
18,7,6,5
18,7,2,19
18,6,7,5
18,2,7,19
7,18,6,5
7,18,2,19
7,6,18,5
7,2,18,19
6,18,7,5
6,7,18,5
2,18,7,19
2,7,18,19
9,4,19,45
9,19,4,45
4,9,19,45
4,19,9,45
19,9,4,45
19,4,9,45
9,10,21,7
9,21,10,7
10,9,21,7
10,21,9,7
21,9,10,7
21,10,9,7
9,7,8,7
9,8,7,7
6,7,8,20
6,8,7,20
6,8,5,24
6,5,8,24
7,9,8,7
7,6,8,20
7,8,9,7
7,8,6,20
8,9,7,7
8,6,7,20
8,6,5,24
8,7,9,7
8,7,6,20
8,5,6,24
5,6,8,24
5,8,6,24
15,7,8,3
15,8,7,3
7,15,8,3
7,8,15,3
8,15,7,3
8,7,15,3
16,15,18,7
16,11,18,3
16,18,15,7
16,18,11,3
15,16,18,7
15,11,18,6
15,18,16,7
15,18,11,6
11,16,18,3
11,15,18,6
11,18,16,3
11,18,15,6
18,16,15,7
18,16,11,3
18,15,16,7
18,15,11,6
18,11,16,3
18,11,15,6
9,11,5,20
9,5,11,20
11,9,5,20
11,5,9,20
5,9,11,20
5,11,9,20
18,3,5,27
18,5,3,27
3,18,5,27
3,5,18,27
5,18,3,27
5,3,18,27
3,2,15,15
3,2,22,20
3,15,2,15
3,15,4,15
3,22,2,20
3,4,15,15
2,3,15,15
2,3,22,20
2,15,3,15
2,15,4,13
2,22,3,20
2,22,5,18
2,4,15,13
2,5,22,18
15,3,2,15
15,3,4,15
15,2,3,15
15,2,4,13
15,22,5,11
15,4,3,15
15,4,2,13
15,5,22,11
22,3,2,20
22,2,3,20
22,2,5,18
22,15,5,11
22,5,2,18
22,5,15,11
4,3,15,15
4,2,15,13
4,15,3,15
4,15,2,13
5,2,22,18
5,15,22,11
5,22,2,18
5,22,15,11
17,4,11,22
17,15,11,28
17,11,4,22
17,11,15,28
4,17,11,22
4,11,17,22
15,17,11,28
15,11,17,28
11,17,4,22
11,17,15,28
11,4,17,22
11,15,17,28
9,5,16,24
9,16,5,24
5,9,16,24
5,16,9,24
16,9,5,24
16,5,9,24
23,6,19,7
23,6,14,22
23,19,6,7
23,14,6,22
6,23,19,7
6,23,14,22
6,19,23,7
6,19,14,29
6,14,23,22
6,14,19,29
19,23,6,7
19,6,23,7
19,6,14,29
19,14,6,29
14,23,6,22
14,6,23,22
14,6,19,29
14,19,6,29
3,21,15,14
3,15,21,14
21,3,15,14
21,15,3,14
15,3,21,14
15,21,3,14
13,18,7,10
13,7,18,10
18,13,7,10
18,7,13,10
7,13,18,10
7,18,13,10
21,6,7,28
21,7,6,28
6,21,7,28
6,16,7,32
6,7,21,28
6,7,16,32
16,6,7,32
16,7,6,32
7,21,6,28
7,6,21,28
7,6,16,32
7,16,6,32
6,8,14,11
6,14,8,11
8,6,14,11
8,14,6,11
14,6,8,11
14,8,6,11
4,7,16,15
4,16,7,15
7,4,16,15
7,16,4,15
16,4,7,15
16,7,4,15
18,1,12,7
18,12,1,7
1,18,12,7
1,12,18,7
12,18,1,7
12,1,18,7
7,23,15,7
7,15,23,7
23,7,15,7
23,15,7,7
15,7,23,7
15,23,7,7
5,17,20,12
5,20,17,12
17,5,20,12
17,20,5,12
20,5,17,12
20,17,5,12
17,18,22,11
17,22,18,11
18,17,22,11
18,22,17,11
22,17,18,11
22,18,17,11
16,21,17,10
16,17,21,10
21,16,17,10
21,17,16,10
17,16,21,10
17,21,16,10
7,2,12,6
7,12,2,6
7,12,4,13
7,4,12,13
2,7,12,6
2,12,7,6
2,12,4,15
2,4,12,15
12,7,2,6
12,7,4,13
12,2,7,6
12,2,4,15
12,4,7,13
12,4,2,15
4,7,12,13
4,2,12,15
4,12,7,13
4,12,2,15
2,22,6,7
2,6,22,7
22,2,6,7
22,6,2,7
22,6,7,14
22,7,6,14
6,2,22,7
6,22,2,7
6,22,7,14
6,7,22,14
7,22,6,14
7,6,22,14
12,22,8,2
12,17,8,4
12,8,22,2
12,8,17,4
22,12,8,2
22,8,12,2
17,12,8,4
17,8,12,4
8,12,22,2
8,12,17,4
8,22,12,2
8,17,12,4
5,12,1,15
5,1,12,15
12,5,1,15
12,1,5,15
1,5,12,15
1,12,5,15
17,16,7,4
17,7,16,4
16,17,7,4
16,7,17,4
7,17,16,4
7,16,17,4
1,6,19,17
1,19,6,17
16,6,19,14
16,19,6,14
6,1,19,17
6,16,19,14
6,19,1,17
6,19,16,14
19,1,6,17
19,16,6,14
19,6,1,17
19,6,16,14
10,9,22,9
10,22,9,9
9,10,22,9
9,22,10,9
22,10,9,9
22,9,10,9
4,1,3,19
4,3,1,19
1,4,3,19
1,3,4,19
3,4,1,19
3,1,4,19
6,20,22,10
6,22,20,10
6,22,17,32
6,17,22,32
20,6,22,10
20,22,6,10
20,22,17,11
20,17,22,11
22,6,20,10
22,6,17,32
22,20,6,10
22,20,17,11
22,17,6,32
22,17,20,11
17,6,22,32
17,20,22,11
17,22,6,32
17,22,20,11
4,6,18,19
4,16,18,8
4,18,6,19
4,18,16,8
6,4,18,19
6,16,18,6
6,18,4,19
6,18,16,6
16,4,18,8
16,6,18,6
16,18,4,8
16,18,6,6
18,4,6,19
18,4,16,8
18,6,4,19
18,6,16,6
18,16,4,8
18,16,6,6
10,22,14,4
10,14,22,4
10,14,7,8
10,7,14,8
22,10,14,4
22,14,10,4
14,10,22,4
14,10,7,8
14,22,10,4
14,7,10,8
7,10,14,8
7,14,10,8
8,18,22,12
8,22,18,12
18,8,22,12
18,22,8,12
22,8,18,12
22,18,8,12
2,23,16,12
2,16,23,12
23,2,16,12
23,16,2,12
16,2,23,12
16,23,2,12
6,15,23,13
6,7,23,6
6,23,15,13
6,23,7,6
15,6,23,13
15,23,6,13
7,6,23,6
7,23,6,6
7,23,8,8
7,8,23,8
23,6,15,13
23,6,7,6
23,15,6,13
23,7,6,6
23,7,8,8
23,8,7,8
8,7,23,8
8,23,7,8
13,19,6,16
13,6,19,16
19,13,6,16
19,6,13,16
6,13,19,16
6,19,13,16
5,8,12,2
5,2,12,18
5,12,8,2
5,12,2,18
8,5,12,2
8,2,12,6
8,12,5,2
8,12,2,6
2,5,12,18
2,8,12,6
2,12,5,18
2,12,8,6
12,5,8,2
12,5,2,18
12,8,5,2
12,8,2,6
12,2,5,18
12,2,8,6
11,15,8,19
11,8,15,19
15,11,8,19
15,8,11,19
8,11,15,19
8,15,11,19
4,8,15,9
4,15,8,9
8,4,15,9
8,15,4,9
8,15,19,8
8,19,15,8
15,4,8,9
15,8,4,9
15,8,19,8
15,19,8,8
19,8,15,8
19,15,8,8
13,11,14,13
13,14,11,13
11,13,14,13
11,14,13,13
14,13,11,13
14,11,13,13
6,16,22,9
6,22,16,9
16,6,22,9
16,22,6,9
22,6,16,9
22,16,6,9
1,14,11,3
1,11,14,3
14,1,11,3
14,18,11,4
14,11,1,3
14,11,18,4
18,14,11,4
18,11,14,4
11,1,14,3
11,14,1,3
11,14,18,4
11,18,14,4
21,19,17,12
21,17,19,12
16,19,17,18
16,17,19,18
19,21,17,12
19,16,17,18
19,17,21,12
19,17,16,18
17,21,19,12
17,16,19,18
17,19,21,12
17,19,16,18
9,8,22,9
9,22,8,9
8,9,22,9
8,22,9,9
22,9,8,9
22,8,9,9
16,1,20,2
16,20,1,2
1,16,20,2
1,20,16,2
20,16,1,2
20,1,16,2
3,9,11,17
3,11,9,17
9,3,11,17
9,11,3,17
11,3,9,17
11,9,3,17
16,15,22,3
16,3,22,8
16,22,15,3
16,22,3,8
15,16,22,3
15,3,9,21
15,9,3,21
15,9,22,9
15,22,16,3
15,22,9,9
3,16,22,8
3,15,9,21
3,9,15,21
3,22,16,8
9,15,3,21
9,15,22,9
9,3,15,21
9,22,15,9
22,16,15,3
22,16,3,8
22,15,16,3
22,15,9,9
22,3,16,8
22,9,15,9
14,22,2,6
14,2,22,6
22,14,2,6
22,2,14,6
2,14,22,6
2,22,14,6
4,9,16,29
4,16,9,29
17,9,16,18
17,16,9,18
9,4,16,29
9,17,16,18
9,16,4,29
9,16,17,18
16,4,9,29
16,17,9,18
16,9,4,29
16,9,17,18
1,20,7,4
1,7,20,4
20,1,7,4
20,7,1,4
7,1,20,4
