i,j,k,count
14,19,18,55
14,18,19,55
18,19,14,55
18,14,19,55
20,5,14,6
20,14,5,6
20,14,8,12
20,8,14,12
5,20,14,6
5,14,20,6
14,20,5,6
14,20,8,12
14,5,20,6
14,8,20,12
8,20,14,12
8,14,20,12
1,10,4,18
1,10,16,12
1,6,4,15
1,6,16,19
1,4,10,18
1,4,6,15
1,16,10,12
1,16,6,19
10,1,4,18
10,1,16,12
10,6,4,14
10,4,1,18
10,4,6,14
10,4,16,12
10,16,1,12
10,16,4,12
6,1,4,15
6,1,16,19
6,10,4,14
6,4,1,15
6,4,10,14
6,4,16,28
6,16,1,19
6,16,4,28
4,1,10,18
4,1,6,15
4,10,1,18
4,10,6,14
4,10,16,12
4,6,1,15
4,6,10,14
4,6,16,28
4,16,10,12
4,16,6,28
16,1,10,12
16,1,6,19
16,10,1,12
16,10,4,12
16,6,1,19
16,6,4,28
16,4,10,12
16,4,6,28
8,2,3,10
8,3,2,10
8,3,19,9
8,19,3,9
2,8,3,10
2,3,8,10
2,3,19,12
2,19,3,12
3,8,2,10
3,8,19,9
3,2,8,10
3,2,19,12
3,19,8,9
3,19,2,12
19,8,3,9
19,2,3,12
19,3,8,9
19,3,2,12
14,3,21,28
14,21,3,28
3,14,21,28
3,21,14,28
21,14,3,28
21,3,14,28
17,20,10,31
17,10,20,31
20,17,10,31
20,10,17,31
20,10,1,10
20,1,10,10
10,17,20,31
10,20,17,31
10,20,1,10
10,1,20,10
1,20,10,10
1,10,20,10
7,20,5,33
7,5,20,33
20,7,5,33
20,5,7,33
5,7,20,33
5,20,7,33
5,9,6,11
5,6,9,11
9,5,6,11
9,6,5,11
6,5,9,11
6,9,5,11
9,16,21,13
9,8,21,7
9,21,16,13
9,21,8,7
16,9,21,13
16,8,21,9
16,21,9,13
16,21,8,9
8,9,21,7
8,16,21,9
8,21,9,7
8,21,16,9
21,9,16,13
21,9,8,7
21,16,9,13
21,16,8,9
21,8,9,7
21,8,16,9
2,11,9,19
2,9,11,19
11,2,9,19
11,9,2,19
9,2,11,19
9,11,2,19
5,10,9,36
5,10,1,46
5,9,10,36
5,1,10,46
10,5,9,36
10,5,1,46
10,9,5,36
10,9,1,23
10,1,5,46
10,1,9,23
9,5,10,36
9,10,5,36
9,10,1,23
9,1,10,23
1,5,10,46
1,10,5,46
1,10,9,23
1,9,10,23
11,16,17,11
11,17,16,11
16,11,17,11
16,17,11,11
16,17,19,21
16,19,17,21
17,11,16,11
17,16,11,11
17,16,19,21
17,19,16,21
19,16,17,21
19,17,16,21
11,20,10,44
11,20,8,14
11,17,8,14
11,10,20,44
11,10,8,15
11,8,20,14
11,8,17,14
11,8,10,15
20,11,10,44
20,11,8,14
20,17,8,25
20,10,11,44
20,10,8,14
20,8,11,14
20,8,17,25
20,8,10,14
17,11,8,14
17,20,8,25
17,8,11,14
17,8,20,25
10,11,20,44
10,11,8,15
10,20,11,44
10,20,8,14
10,8,11,15
10,8,20,14
8,11,20,14
8,11,17,14
8,11,10,15
8,20,11,14
8,20,17,25
8,20,10,14
8,17,11,14
8,17,20,25
8,10,11,15
8,10,20,14
12,3,4,12
12,4,3,12
3,12,4,12
3,4,12,12
4,12,3,12
4,3,12,12
15,12,10,11
15,10,12,11
12,15,10,11
12,11,10,28
12,10,15,11
12,10,11,28
11,12,10,28
11,10,12,28
10,15,12,11
10,12,15,11
10,12,11,28
10,11,12,28
4,17,10,28
4,10,17,28
17,4,10,28
17,10,4,28
10,4,17,28
10,17,4,28
20,8,3,5
20,3,8,5
8,20,3,5
8,3,20,5
3,20,8,5
3,8,20,5
3,21,10,38
3,10,21,38
21,3,10,38
21,10,3,38
10,3,21,38
10,21,3,38
20,17,18,24
20,11,18,13
20,18,17,24
20,18,11,13
17,20,18,24
17,18,20,24
11,20,18,13
11,18,20,13
18,20,17,24
18,20,11,13
18,17,20,24
18,11,20,13
2,5,7,46
2,7,5,46
5,2,7,46
5,7,2,46
7,2,5,46
7,5,2,46
12,17,21,17
12,21,17,17
17,12,21,17
17,21,12,17
21,12,17,17
21,17,12,17
3,16,2,11
3,2,16,11
16,3,2,11
16,2,3,11
2,3,16,11
2,16,3,11
9,14,6,9
9,14,10,27
9,6,14,9
9,10,14,27
14,9,6,9
14,9,10,27
14,6,9,9
14,10,9,27
6,9,14,9
6,14,9,9
10,9,14,27
10,14,9,27
20,3,7,26
20,7,3,26
3,20,7,26
3,7,20,26
7,20,3,26
7,3,20,26
10,18,3,40
10,3,18,40
18,10,3,40
18,3,10,40
3,10,18,40
3,18,10,40
13,16,1,12
13,16,20,10
13,1,16,12
13,20,16,10
16,13,1,12
16,13,20,10
16,1,13,12
16,1,20,12
16,20,13,10
16,20,1,12
1,13,16,12
1,16,13,12
1,16,20,12
1,20,16,12
20,13,16,10
20,16,13,10
20,16,1,12
20,1,16,12
2,5,8,18
2,8,5,18
5,2,8,18
5,8,2,18
8,2,5,18
8,5,2,18
8,6,14,16
8,6,17,25
8,14,6,16
8,14,19,10
8,19,14,10
8,17,6,25
6,8,14,16
6,8,17,25
6,14,8,16
6,14,17,35
6,17,8,25
6,17,14,35
14,8,6,16
14,8,19,10
14,6,8,16
14,6,17,35
14,19,8,10
14,17,6,35
19,8,14,10
19,14,8,10
17,8,6,25
17,6,8,25
17,6,14,35
17,14,6,35
17,10,21,32
17,21,10,32
10,17,21,32
10,21,17,32
21,17,10,32
21,10,17,32
14,12,19,14
14,19,12,14
12,14,19,14
12,19,14,14
19,14,12,14
19,12,14,14
13,19,16,25
13,16,19,25
19,13,16,25
19,16,13,25
16,13,19,25
16,19,13,25
14,11,18,20
14,18,11,20
11,14,18,20
11,18,14,20
18,14,11,20
18,11,14,20
1,9,20,10
1,20,9,10
9,1,20,10
9,20,1,10
20,1,9,10
20,9,1,10
5,13,12,26
5,12,13,26
13,5,12,26
13,16,12,24
13,12,5,26
13,12,16,24
16,13,12,24
16,12,13,24
12,5,13,26
12,13,5,26
12,13,16,24
12,16,13,24
1,3,9,13
1,9,3,13
3,1,9,13
3,9,1,13
9,1,3,13
9,3,1,13
2,10,16,13
2,16,10,13
10,2,16,13
10,16,2,13
16,2,10,13
16,10,2,13
16,18,1,11
16,1,18,11
18,16,1,11
18,1,16,11
1,16,18,11
1,18,16,11
17,5,16,33
17,16,5,33
5,17,16,33
5,16,17,33
16,17,5,33
16,5,17,33
14,3,13,15
14,13,3,15
3,14,13,15
3,13,14,15
13,14,3,15
13,3,14,15
19,12,6,15
19,6,12,15
12,19,6,15
12,6,19,15
6,19,12,15
6,12,19,15
7,6,21,26
7,9,21,9
7,21,6,26
7,21,9,9
6,7,21,26
6,9,21,13
6,21,7,26
6,21,9,13
9,7,21,9
9,6,21,13
9,21,7,9
9,21,6,13
21,7,6,26
21,7,9,9
21,6,7,26
21,6,9,13
21,9,7,9
21,9,6,13
3,21,20,5
3,20,21,5
7,21,20,9
7,20,21,9
7,20,4,16
7,4,20,16
21,3,20,5
21,7,20,9
21,20,3,5
21,20,7,9
21,20,4,10
21,4,20,10
20,3,21,5
20,7,21,9
20,7,4,16
20,21,3,5
20,21,7,9
20,21,4,10
20,4,7,16
20,4,21,10
4,7,20,16
4,21,20,10
4,20,7,16
4,20,21,10
14,17,20,21
14,20,17,21
17,14,20,21
17,20,14,21
20,14,17,21
20,17,14,21
11,14,21,12
11,21,14,12
14,11,21,12
14,12,21,15
14,21,11,12
14,21,12,15
12,14,21,15
12,21,14,15
21,11,14,12
21,14,11,12
21,14,12,15
21,12,14,15
5,4,19,33
5,19,4,33
4,5,19,33
4,19,5,33
19,5,4,33
19,4,5,33
12,21,16,17
12,16,21,17
21,12,16,17
21,16,12,17
16,12,21,17
16,21,12,17
17,21,8,24
17,8,21,24
21,17,8,24
21,8,17,24
8,17,21,24
8,21,17,24
17,8,13,21
17,12,4,12
17,4,12,12
17,13,8,21
2,8,12,7
2,8,13,16
2,12,8,7
2,13,8,16
8,17,13,21
8,2,12,7
8,2,13,16
8,12,2,7
8,12,4,10
8,4,12,10
8,4,13,19
8,13,17,21
8,13,2,16
8,13,4,19
12,17,4,12
12,2,8,7
12,8,2,7
12,8,4,10
12,4,17,12
12,4,8,10
12,4,13,11
12,13,4,11
4,17,12,12
4,8,12,10
4,8,13,19
4,12,17,12
4,12,8,10
4,12,13,11
4,13,8,19
4,13,12,11
13,17,8,21
13,2,8,16
13,8,17,21
13,8,2,16
13,8,4,19
13,12,4,11
13,4,8,19
13,4,12,11
12,8,9,13
12,8,11,12
12,9,8,13
12,9,11,12
12,11,8,12
12,11,9,12
8,12,9,13
8,12,11,12
8,9,12,13
8,11,12,12
9,12,8,13
9,12,11,12
9,8,12,13
9,11,12,12
11,12,8,12
11,12,9,12
11,8,12,12
11,9,12,12
11,4,8,13
11,8,4,13
4,11,8,13
4,8,11,13
8,11,4,13
8,4,11,13
14,17,15,17
14,15,17,17
17,14,15,17
17,15,14,17
15,14,17,17
15,17,14,17
13,1,18,34
13,18,1,34
1,13,18,34
1,10,12,21
1,12,10,21
1,12,18,17
1,18,13,34
1,18,12,17
10,1,12,21
10,12,1,21
10,12,2,11
10,2,12,11
12,1,10,21
12,1,18,17
12,10,1,21
12,10,2,11
12,2,10,11
12,2,18,12
12,18,1,17
12,18,2,12
2,10,12,11
2,12,10,11
2,12,18,12
2,18,12,12
18,13,1,34
18,1,13,34
18,1,12,17
18,12,1,17
18,12,2,12
18,2,12,12
15,8,12,19
15,12,8,19
8,15,12,19
8,12,15,19
12,15,8,19
12,8,15,19
11,20,14,19
11,20,19,17
11,14,20,19
11,19,20,17
20,11,14,19
20,11,19,17
20,14,11,19
20,19,11,17
14,11,20,19
14,20,11,19
19,11,20,17
19,20,11,17
19,2,16,13
19,16,2,13
2,19,16,13
2,16,19,13
16,19,2,13
16,2,19,13
15,21,17,18
15,17,21,18
21,15,17,18
21,17,15,18
17,15,21,18
17,21,15,18
10,19,21,17
10,9,21,16
10,21,19,17
10,21,9,16
19,10,21,17
19,9,21,17
19,21,10,17
19,21,9,17
9,10,21,16
9,19,21,17
9,21,10,16
9,21,19,17
21,10,19,17
21,10,9,16
21,19,10,17
21,19,9,17
21,9,10,16
21,9,19,17
5,1,16,21
5,16,1,21
1,5,16,21
1,16,5,21
16,5,1,21
16,1,5,21
11,6,18,17
11,18,6,17
6,11,18,17
6,18,11,17
18,11,6,17
18,6,11,17
11,9,18,21
11,18,9,21
9,11,18,21
9,18,11,21
18,11,9,21
18,9,11,21
5,8,15,11
5,15,8,11
8,5,15,11
8,15,5,11
15,5,8,11
15,8,5,11
5,21,15,10
5,19,15,10
5,15,21,10
5,15,19,10
21,5,15,10
21,15,5,10
19,5,15,10
19,15,5,10
15,5,21,10
15,5,19,10
15,21,5,10
15,19,5,10
16,3,6,18
16,3,17,12
16,6,3,18
16,17,3,12
3,16,6,18
3,16,17,12
3,6,16,18
3,17,16,12
6,16,3,18
6,3,16,18
17,16,3,12
17,3,16,12
9,19,3,9
9,3,19,9
19,9,3,9
19,3,9,9
3,9,19,9
3,19,9,9
6,1,8,11
6,8,1,11
1,6,8,11
1,8,6,11
8,6,1,11
8,1,6,11
17,20,5,12
17,5,20,12
20,17,5,12
20,5,17,12
5,17,20,12
5,20,17,12
2,4,18,26
2,18,4,26
2,18,21,12
2,21,18,12
4,2,18,26
4,18,2,26
18,2,4,26
18,2,21,12
18,4,2,26
18,21,2,12
21,2,18,12
21,18,2,12
17,3,8,13
17,8,3,13
3,17,8,13
3,8,17,13
8,17,3,13
8,3,17,13
13,9,19,33
13,19,9,33
9,13,19,33
9,19,13,33
19,13,9,33
19,9,13,33
9,5,14,19
9,14,5,19
5,9,14,19
5,14,9,19
14,9,5,19
14,5,9,19
5,3,10,36
5,10,3,36
3,5,10,36
3,10,5,36
10,5,3,36
10,3,5,36
7,15,8,9
7,15,18,20
7,8,15,9
7,18,15,20
15,7,8,9
15,7,18,20
15,8,7,9
15,8,11,8
15,11,8,8
15,11,18,22
15,18,7,20
15,18,11,22
8,7,15,9
8,15,7,9
8,15,11,8
8,11,15,8
8,11,18,8
8,18,11,8
11,15,8,8
11,15,18,22
11,8,15,8
11,8,18,8
11,18,15,22
11,18,8,8
18,7,15,20
18,15,7,20
18,15,11,22
18,8,11,8
18,11,15,22
18,11,8,8
18,10,4,17
18,4,10,17
10,18,4,17
10,4,18,17
4,18,10,17
4,10,18,17
13,17,14,41
13,14,17,41
17,13,14,41
17,14,13,41
14,13,17,41
14,17,13,41
13,6,19,33
13,19,6,33
6,13,19,33
6,19,13,33
19,13,6,33
19,6,13,33
18,10,21,33
18,21,10,33
10,18,21,33
10,21,18,33
21,18,10,33
21,10,18,33
14,19,9,15
14,9,19,15
19,14,9,15
19,9,14,15
9,14,19,15
9,19,14,15
15,14,3,9
15,3,14,9
14,15,3,9
14,3,15,9
3,15,14,9
3,14,15,9
20,15,7,15
20,7,15,15
15,20,7,15
15,7,20,15
7,20,15,15
7,15,20,15
16,21,4,11
16,4,21,11
21,16,4,11
21,4,16,11
4,16,21,11
4,21,16,11
3,2,4,13
3,6,4,8
3,4,2,13
3,4,6,8
2,3,4,13
2,4,3,13
6,3,4,8
6,4,3,8
4,3,2,13
4,3,6,8
4,2,3,13
4,6,3,8
10,3,19,21
10,19,3,21
3,10,19,21
3,19,10,21
19,10,3,21
19,3,10,21
10,5,20,15
10,20,5,15
5,10,20,15
5,20,10,15
20,10,5,15
20,5,10,15
16,3,12,15
16,12,3,15
3,16,12,15
3,12,16,15
12,16,3,15
12,3,16,15
14,2,17,29
14,17,2,29
2,14,17,29
2,17,14,29
17,14,2,29
17,2,14,29
3,14,5,25
3,5,14,25
14,3,5,25
14,5,3,25
5,3,14,25
5,14,3,25
15,6,2,16
15,6,21,13
15,2,6,16
15,2,21,8
15,21,6,13
15,21,2,8
6,15,2,16
6,15,21,13
6,2,15,16
6,21,15,13
2,15,6,16
2,15,21,8
2,6,15,16
2,21,15,8
21,15,6,13
21,15,2,8
21,6,15,13
21,2,15,8
6,16,8,18
6,8,16,18
16,6,8,18
16,8,6,18
16,8,13,12
16,13,8,12
8,6,16,18
8,16,6,18
8,16,13,12
8,13,16,12
13,16,8,12
13,8,16,12
11,9,4,16
11,4,9,16
9,11,4,16
9,4,11,16
4,11,9,16
4,9,11,16
14,5,19,34
14,19,5,34
5,14,19,34
5,19,14,34
19,14,5,34
19,5,14,34
10,21,13,26
10,13,21,26
21,10,13,26
21,13,10,26
13,10,21,26
13,21,10,26
12,16,4,31
12,4,16,31
16,12,4,31
16,4,12,31
4,12,16,31
4,16,12,31
18,15,12,11
18,12,15,11
15,18,12,11
15,12,18,11
12,18,15,11
12,15,18,11
11,18,19,27
11,19,18,27
18,11,19,27
18,19,11,27
19,11,18,27
19,18,11,27
20,7,8,18
20,8,7,18
7,20,8,18
7,8,20,18
8,20,7,18
8,7,20,18
5,14,16,20
5,16,14,20
14,5,16,20
14,16,5,20
16,5,14,20
16,14,5,20
5,14,15,17
5,15,14,17
14,5,15,17
14,15,5,17
15,5,14,17
15,14,5,17
2,6,8,12
2,21,8,7
2,8,6,12
2,8,21,7
6,2,8,12
6,21,8,19
6,8,2,12
6,8,21,19
21,2,8,7
21,6,8,19
21,8,2,7
21,8,6,19
8,2,6,12
8,2,21,7
8,6,2,12
8,6,21,19
8,21,2,7
8,21,6,19
2,5,16,18
2,16,5,18
5,2,16,18
5,16,2,18
16,2,5,18
16,5,2,18
11,13,21,37
11,21,13,37
13,11,21,37
13,21,11,37
21,11,13,37
21,13,11,37
4,13,14,16
4,14,13,16
13,4,14,16
13,14,4,16
14,4,13,16
14,13,4,16
1,21,9,20
1,9,21,20
21,1,9,20
21,9,1,20
9,1,21,20
9,21,1,20
14,10,17,56
14,17,10,56
10,14,17,56
10,17,14,56
17,14,10,56
17,10,14,56
8,3,9,15
8,9,3,15
3,8,9,15
3,9,8,15
9,8,3,15
9,3,8,15
20,6,18,6
20,6,19,6
20,18,6,6
20,19,6,6
6,20,18,6
6,20,19,6
6,18,20,6
6,19,20,6
18,20,6,6
18,6,20,6
19,20,6,6
19,6,20,6
2,9,21,7
2,5,21,11
2,21,9,7
2,21,5,11
9,2,21,7
9,21,2,7
5,2,21,11
5,21,2,11
21,2,9,7
21,2,5,11
21,9,2,7
21,5,2,11
15,19,3,8
15,3,19,8
19,15,3,8
19,3,15,8
3,15,19,8
3,19,15,8
2,5,3,20
2,3,5,20
2,3,11,22
2,11,3,22
5,2,3,20
5,3,2,20
3,2,5,20
3,2,11,22
3,5,2,20
3,11,2,22
11,2,3,22
11,3,2,22
17,13,15,24
17,15,13,24
13,17,15,24
13,15,17,24
15,17,13,24
15,13,17,24
14,9,16,10
14,16,9,10
9,14,16,10
9,16,14,10
16,14,9,10
16,9,14,10
14,10,15,24
14,18,15,17
14,15,10,24
14,15,18,17
10,14,15,24
10,15,14,24
18,14,15,17
18,15,14,17
15,14,10,24
15,14,18,17
15,10,14,24
15,18,14,17
17,4,18,13
17,18,4,13
4,17,18,13
4,18,17,13
18,17,4,13
18,4,17,13
5,20,3,12
5,3,20,12
20,5,3,12
20,3,5,12
3,5,20,12
3,20,5,12
9,16,7,14
9,7,16,14
16,9,7,14
16,7,9,14
7,9,16,14
7,16,9,14
13,6,14,32
13,14,6,32
6,13,14,32
6,14,13,32
14,13,6,32
14,6,13,32
18,1,19,12
18,19,1,12
1,18,19,12
1,19,18,12
19,18,1,12
19,1,18,12
13,5,19,24
13,19,5,24
5,13,19,24
5,19,13,24
19,13,5,24
19,5,13,24
8,16,3,13
8,16,12,10
8,3,16,13
8,12,16,10
16,8,3,13
16,8,12,10
16,3,8,13
16,12,8,10
3,8,16,13
3,16,8,13
12,8,16,10
12,16,8,10
10,15,4,10
10,4,15,10
10,4,13,24
10,13,4,24
15,10,4,10
15,4,10,10
4,10,15,10
4,10,13,24
4,15,10,10
4,13,10,24
13,10,4,24
13,4,10,24
13,20,4,18
13,4,20,18
20,13,4,18
20,4,13,18
4,13,20,18
4,20,13,18
11,1,6,33
11,6,1,33
1,11,6,33
1,5,6,29
1,6,11,33
1,6,5,29
5,1,6,29
5,6,1,29
6,11,1,33
6,1,11,33
6,1,5,29
6,5,1,29
11,21,4,14
11,4,21,14
21,11,4,14
21,4,11,14
4,11,21,14
4,21,11,14
5,8,3,21
5,3,8,21
8,5,3,21
8,3,5,21
3,5,8,21
3,8,5,21
17,20,12,7
17,12,20,7
20,17,12,7
20,12,17,7
12,17,20,7
12,20,17,7
5,13,8,21
5,13,15,18
5,8,13,21
5,15,13,18
13,5,8,21
13,5,15,18
13,8,5,21
13,15,5,18
8,5,13,21
8,13,5,21
15,5,13,18
15,13,5,18
15,17,18,33
15,2,18,9
15,18,17,33
15,18,2,9
17,15,18,33
17,18,15,33
2,15,18,9
2,18,15,9
18,15,17,33
18,15,2,9
18,17,15,33
18,2,15,9
11,12,20,15
11,16,20,13
11,20,12,15
11,20,16,13
12,11,20,15
12,20,11,15
16,11,20,13
16,20,11,13
20,11,12,15
20,11,16,13
20,12,11,15
20,16,11,13
7,15,1,8
7,1,15,8
15,7,1,8
15,1,7,8
1,7,15,8
1,15,7,8
16,13,11,20
16,11,13,20
13,16,11,20
13,11,16,20
11,16,13,20
11,13,16,20
12,1,9,9
12,9,1,9
1,12,9,9
1,9,12,9
9,12,1,9
9,1,12,9
8,15,3,13
8,3,15,13
8,3,10,12
8,10,3,12
15,8,3,13
15,3,8,13
3,8,15,13
3,8,10,12
3,15,8,13
3,10,8,12
10,8,3,12
10,3,8,12
1,20,8,13
1,15,8,11
1,8,20,13
1,8,15,11
20,1,8,13
20,8,1,13
15,1,8,11
15,8,1,11
8,1,20,13
8,1,15,11
8,20,1,13
8,15,1,11
1,12,21,6
1,21,12,6
12,1,21,6
12,21,1,6
21,1,12,6
21,12,1,6
3,21,8,6
3,8,21,6
21,3,8,6
21,8,3,6
8,3,21,6
8,21,3,6
2,19,21,9
2,21,19,9
19,2,21,9
19,21,2,9
21,2,19,9
21,19,2,9
16,14,8,9
16,8,14,9
14,16,8,9
14,8,16,9
8,16,14,9
8,14,16,9
14,16,20,9
14,20,16,9
16,14,20,9
16,20,14,9
16,20,18,5
16,18,20,5
20,14,16,9
20,16,14,9
20,16,18,5
20,18,16,5
18,16,20,5
18,20,16,5
19,8,1,6
19,1,8,6
8,19,1,6
8,1,19,6
1,19,8,6
1,8,19,6
14,20,6,12
14,6,20,12
20,14,6,12
20,6,14,12
6,14,20,12
6,20,14,12
3,15,2,8
3,2,15,8
15,3,2,8
15,2,3,8
2,3,15,8
2,15,3,8
10,7,20,28
10,9,20,15
10,20,7,28
10,20,9,15
7,10,20,28
7,20,10,28
9,10,20,15
9,20,10,15
20,10,7,28
20,10,9,15
20,7,10,28
20,9,10,15
8,20,21,7
8,21,20,7
20,8,21,7
20,21,8,7
21,8,20,7
21,20,8,7
1,6,9,14
1,6,17,26
1,9,6,14
1,17,6,26
6,1,9,14
6,1,17,26
6,9,1,14
6,17,1,26
9,1,6,14
9,6,1,14
17,1,6,26
17,6,1,26
4,15,5,13
4,5,15,13
15,4,5,13
15,5,4,13
5,4,15,13
5,15,4,13
9,8,18,8
9,20,18,6
9,20,12,3
9,18,8,8
9,18,20,6
9,18,12,9
9,12,20,3
9,12,18,9
8,9,18,8
8,20,18,7
8,20,12,18
8,18,9,8
8,18,20,7
8,18,12,8
8,12,20,18
8,12,18,8
20,9,18,6
20,9,12,3
20,8,18,7
20,8,12,18
20,18,9,6
20,18,8,7
20,18,12,11
20,12,9,3
20,12,8,18
20,12,18,11
18,9,8,8
18,9,20,6
18,9,12,9
18,8,9,8
18,8,20,7
18,8,12,8
18,20,9,6
18,20,8,7
18,20,12,11
18,12,9,9
18,12,8,8
18,12,20,11
12,9,20,3
12,9,18,9
12,8,20,18
12,8,18,8
12,20,9,3
12,20,8,18
12,20,18,11
12,18,9,9
12,18,8,8
12,18,20,11
4,1,12,7
4,12,1,7
1,4,12,7
1,12,4,7
12,4,1,7
12,1,4,7
5,8,16,18
5,16,8,18
17,4,16,19
17,16,4,19
8,5,16,18
8,16,5,18
4,17,16,19
4,16,17,19
16,5,8,18
16,17,4,19
16,8,5,18
16,4,17,19
2,20,7,31
2,7,20,31
20,2,7,31
20,7,2,31
7,2,20,31
7,20,2,31
14,4,18,26
14,18,4,26
4,14,18,26
4,18,14,26
18,14,4,26
18,4,14,26
17,20,19,13
17,19,20,13
20,17,19,13
20,19,17,13
19,17,20,13
19,20,17,13
14,2,8,17
14,8,2,17
2,14,8,17
2,8,14,17
8,14,2,17
8,2,14,17
6,18,4,18
6,4,18,18
18,6,4,18
18,4,6,18
4,6,18,18
4,18,6,18
16,4,20,13
16,20,4,13
4,16,20,13
4,20,16,13
20,16,4,13
20,4,16,13
19,8,13,16
19,13,8,16
8,19,13,16
8,13,19,16
13,19,8,16
13,8,19,16
16,14,12,30
16,12,14,30
14,16,12,30
14,12,16,30
12,16,14,30
12,14,16,30
6,7,20,19
6,20,7,19
7,6,20,19
7,20,6,19
20,6,7,19
20,7,6,19
14,15,8,22
14,8,15,22
15,14,8,22
15,8,14,22
8,14,15,22
8,15,14,22
9,3,4,8
9,12,4,2
9,4,3,8
9,4,12,2
3,9,4,8
3,4,9,8
12,9,4,2
12,4,9,2
4,9,3,8
4,9,12,2
4,3,9,8
4,12,9,2
18,8,2,9
18,2,8,9
8,18,2,9
8,2,18,9
2,18,8,9
2,8,18,9
9,16,10,7
9,10,16,7
16,9,10,7
16,10,9,7
10,9,16,7
10,16,9,7
3,13,9,7
3,9,13,7
13,3,9,7
13,9,3,7
9,3,13,7
9,13,3,7
20,15,3,6
20,3,15,6
15,20,3,6
15,3,20,6
3,20,15,6
3,15,20,6
5,19,3,13
5,3,19,13
19,5,3,13
19,3,5,13
3,5,19,13
3,19,5,13
5,12,21,24
5,21,12,24
12,5,21,24
12,21,5,24
21,5,12,24
21,12,5,24
3,16,14,8
3,14,16,8
6,16,14,20
6,14,16,20
16,3,14,8
16,6,14,20
16,14,3,8
16,14,6,20
14,3,16,8
14,6,16,20
14,16,3,8
14,16,6,20
4,10,8,14
4,8,10,14
10,4,8,14
10,8,4,14
8,4,10,14
8,10,4,14
14,3,4,11
14,4,3,11
3,14,4,11
3,4,14,11
4,14,3,11
4,3,14,11
17,20,4,24
17,4,20,24
18,20,4,5
18,4,20,5
20,17,4,24
20,18,4,5
20,4,17,24
20,4,18,5
4,17,20,24
4,18,20,5
4,20,17,24
4,20,18,5
3,16,15,7
3,15,16,7
16,3,15,7
16,15,3,7
15,3,16,7
15,16,3,7
11,8,19,11
11,19,8,11
8,11,19,11
8,19,11,11
19,11,8,11
19,8,11,11
1,2,20,11
1,20,2,11
2,1,20,11
2,20,1,11
20,1,2,11
20,2,1,11
14,12,4,8
14,4,12,8
12,14,4,8
12,4,14,8
4,14,12,8
4,12,14,8
4,19,10,15
4,10,19,15
19,4,10,15
19,10,4,15
10,4,19,15
10,19,4,15
9,18,3,7
9,3,18,7
18,9,3,7
18,3,9,7
3,9,18,7
3,18,9,7
2,9,18,17
2,18,9,17
9,2,18,17
9,18,2,17
18,2,9,17
18,9,2,17
5,1,14,12
5,1,4,21
5,14,1,12
5,4,1,21
1,5,14,12
1,5,4,21
1,14,5,12
1,14,4,9
1,14,2,7
1,4,5,21
1,4,14,9
1,2,14,7
14,5,1,12
14,1,5,12
14,1,4,9
14,1,2,7
14,4,1,9
14,2,1,7
4,5,1,21
4,1,5,21
4,1,14,9
4,14,1,9
2,1,14,7
2,14,1,7
11,14,4,9
11,4,14,9
14,11,4,9
14,4,11,9
14,4,9,11
14,9,4,11
4,11,14,9
4,14,11,9
4,14,9,11
4,9,14,11
9,14,4,11
9,4,14,11
15,12,4,9
15,4,12,9
12,15,4,9
12,4,15,9
4,15,12,9
4,12,15,9
8,4,18,10
8,18,4,10
4,8,18,10
4,18,8,10
18,8,4,10
18,4,8,10
15,21,18,11
15,18,21,11
21,15,18,11
21,18,15,11
18,15,21,11
18,21,15,11
16,6,21,22
16,21,6,22
6,16,21,22
6,21,16,22
21,16,6,22
21,6,16,22
14,4,8,9
14,8,4,9
4,14,8,9
4,8,14,9
8,14,4,9
8,4,14,9
5,16,20,9
5,20,16,9
16,5,20,9
16,20,5,9
10,13,20,26
10,20,13,26
13,10,20,26
13,20,10,26
20,5,16,9
20,16,5,9
20,10,13,26
20,13,10,26
6,9,16,14
6,16,9,14
9,6,16,14
9,16,6,14
16,6,9,14
16,9,6,14
14,12,1,3
14,1,12,3
12,14,1,3
12,1,14,3
1,14,12,3
1,12,14,3
11,10,21,20
11,21,10,20
10,11,21,20
10,21,11,20
21,11,10,20
21,10,11,20
10,8,16,4
10,8,19,6
10,16,8,4
10,19,8,6
10,19,20,16
10,20,19,16
8,10,16,4
8,10,19,6
8,16,10,4
8,16,19,4
8,19,10,6
8,19,16,4
8,19,20,2
8,20,19,2
16,10,8,4
16,8,10,4
16,8,19,4
16,19,8,4
16,19,20,7
16,20,19,7
19,10,8,6
19,10,20,16
19,8,10,6
19,8,16,4
19,8,20,2
19,16,8,4
19,16,20,7
19,20,10,16
19,20,8,2
19,20,16,7
20,10,19,16
20,8,19,2
20,16,19,7
20,19,10,16
20,19,8,2
20,19,16,7
20,7,19,20
20,19,7,20
7,20,19,20
7,19,20,20
19,20,7,20
19,7,20,20
1,15,13,9
1,13,15,9
15,1,13,9
15,13,1,9
13,1,15,9
13,15,1,9
20,6,3,8
20,3,6,8
6,20,3,8
6,3,20,8
3,20,6,8
3,6,20,8
1,5,21,21
1,21,5,21
5,1,21,21
5,21,1,21
21,1,5,21
21,5,1,21
15,3,21,12
15,21,3,12
3,15,21,12
3,21,15,12
21,15,3,12
21,3,15,12
12,9,16,9
12,16,9,9
9,12,16,9
9,16,12,9
16,12,9,9
