i,j,k,count
22,11,19,17
22,1,19,6
19,22,11,17
19,22,1,6
19,5,1,13
19,11,22,17
19,11,1,14
19,1,22,6
19,1,5,13
19,1,11,14
5,19,1,13
5,1,19,13
11,22,19,17
11,19,22,17
11,19,1,14
11,1,19,14
1,22,19,6
1,19,22,6
1,19,5,13
1,19,11,14
1,5,19,13
1,11,19,14
11,3,4,35
11,4,3,35
3,11,4,35
3,4,11,35
4,11,3,35
4,3,11,35
6,20,11,23
6,11,20,23
20,6,11,23
20,11,6,23
11,6,20,23
11,20,6,23
21,6,13,22
21,13,6,22
6,21,13,22
6,13,21,22
13,21,6,22
13,6,21,22
9,8,10,11
9,23,10,7
9,10,8,11
9,10,23,7
8,9,10,11
8,10,9,11
23,9,10,7
23,10,9,7
10,9,8,11
10,9,23,7
10,8,9,11
10,23,9,7
19,14,4,8
19,4,14,8
2,14,4,8
2,4,14,8
14,19,4,8
14,2,4,8
14,4,19,8
14,4,2,8
4,19,14,8
4,2,14,8
4,14,19,8
4,14,2,8
11,18,15,13
11,15,18,13
18,11,15,13
18,15,11,13
15,11,18,13
15,18,11,13
5,15,23,18
5,4,23,16
5,23,15,18
5,23,4,16
2,15,4,11
2,15,23,9
2,4,15,11
2,23,15,9
15,5,23,18
15,2,4,11
15,2,23,9
15,4,2,11
15,4,23,8
15,23,5,18
15,23,2,9
15,23,4,8
4,5,23,16
4,2,15,11
4,15,2,11
4,15,23,8
4,23,5,16
4,23,15,8
23,5,15,18
23,5,4,16
23,2,15,9
23,15,5,18
23,15,2,9
23,15,4,8
23,4,5,16
23,4,15,8
11,22,6,32
11,6,22,32
22,11,6,32
22,6,11,32
22,6,14,12
22,14,6,12
22,14,1,8
22,1,14,8
6,11,22,32
6,22,11,32
6,22,14,12
6,14,22,12
14,22,6,12
14,22,1,8
14,6,22,12
14,1,22,8
1,22,14,8
1,14,22,8
2,21,10,14
2,21,7,11
2,10,21,14
2,7,21,11
13,21,7,7
13,7,21,7
21,2,10,14
21,2,7,11
21,13,7,7
21,10,2,14
21,7,2,11
21,7,13,7
10,2,21,14
10,21,2,14
7,2,21,11
7,13,21,7
7,21,2,11
7,21,13,7
14,8,20,3
14,8,7,7
14,20,8,3
14,20,7,5
14,7,8,7
14,7,20,5
8,14,20,3
8,14,7,7
8,20,14,3
8,7,14,7
20,14,8,3
20,14,7,5
20,8,14,3
20,7,14,5
7,14,8,7
7,14,20,5
7,8,14,7
7,20,14,5
13,21,19,7
13,19,21,7
17,21,19,12
17,19,21,12
21,13,19,7
21,17,19,12
21,19,13,7
21,19,17,12
19,13,21,7
19,17,21,12
19,21,13,7
19,21,17,12
3,1,4,9
3,4,1,9
1,3,4,9
1,4,3,9
4,3,1,9
4,1,3,9
12,9,21,3
12,21,9,3
5,9,21,3
5,21,9,3
9,12,21,3
9,5,21,3
9,21,12,3
9,21,5,3
21,12,9,3
21,5,9,3
21,9,12,3
21,9,5,3
13,14,19,5
13,14,4,4
13,19,14,5
13,4,14,4
14,13,19,5
14,13,4,4
14,19,13,5
14,4,13,4
19,13,14,5
19,14,13,5
4,13,14,4
4,14,13,4
11,23,6,9
11,6,23,9
23,11,6,9
23,6,11,9
23,6,7,3
23,7,6,3
6,11,23,9
6,23,11,9
6,23,7,3
6,7,23,3
7,23,6,3
7,6,23,3
19,9,10,3
19,10,9,3
9,19,10,3
9,10,19,3
10,19,9,3
10,9,19,3
10,4,11,30
10,11,4,30
4,10,11,30
4,11,10,30
11,10,4,30
11,4,10,30
23,12,18,3
23,18,12,3
12,23,18,3
12,18,23,3
18,23,12,3
18,12,23,3
5,6,8,22
5,8,6,22
6,5,8,22
6,8,5,22
8,5,6,22
8,6,5,22
2,17,9,10
2,9,17,10
12,17,9,11
12,9,17,11
17,2,9,10
17,12,9,11
17,9,2,10
17,9,12,11
9,2,17,10
9,12,17,11
9,17,2,10
9,17,12,11
21,20,10,11
21,10,20,11
20,21,10,11
20,10,21,11
10,21,20,11
10,20,21,11
18,6,11,12
18,6,16,18
18,11,6,12
18,16,6,18
6,18,11,12
6,18,16,18
6,11,18,12
6,16,18,18
11,18,6,12
11,6,18,12
16,18,6,18
16,6,18,18
22,14,16,6
22,6,16,7
22,16,14,6
22,16,6,7
14,22,16,6
14,16,22,6
6,22,16,7
6,16,22,7
16,22,14,6
16,22,6,7
16,14,22,6
16,6,22,7
22,14,17,4
22,17,14,4
3,14,17,27
3,17,14,27
14,22,17,4
14,3,17,27
14,17,22,4
14,17,3,27
17,22,14,4
17,3,14,27
17,14,22,4
17,14,3,27
22,6,21,10
22,6,17,24
22,21,6,10
22,17,6,24
6,22,21,10
6,22,17,24
6,21,22,10
6,17,22,24
21,22,6,10
21,6,22,10
17,22,6,24
17,6,22,24
19,5,7,14
19,3,7,12
19,7,5,14
19,7,3,12
5,19,7,14
5,7,19,14
3,19,7,12
3,7,19,12
7,19,5,14
7,19,3,12
7,5,19,14
7,3,19,12
1,11,2,19
1,2,11,19
11,1,2,19
11,2,1,19
2,1,11,19
2,11,1,19
6,22,2,34
6,2,22,34
22,6,2,34
22,2,6,34
2,6,22,34
2,22,6,34
3,16,13,26
3,13,16,26
16,3,13,26
16,13,3,26
13,3,16,26
13,16,3,26
8,6,19,15
8,19,6,15
6,8,19,15
6,19,8,15
19,8,6,15
19,6,8,15
21,23,3,4
21,7,3,7
21,3,23,4
21,3,7,7
23,21,3,4
23,3,21,4
7,21,3,7
7,3,21,7
3,21,23,4
3,21,7,7
3,23,21,4
3,7,21,7
1,15,5,23
1,15,7,24
1,5,15,23
1,7,15,24
15,1,5,23
15,1,7,24
15,5,1,23
15,7,1,24
5,1,15,23
5,15,1,23
7,1,15,24
7,15,1,24
6,21,12,13
6,12,21,13
21,6,12,13
21,12,6,13
12,6,21,13
12,21,6,13
20,7,18,4
20,18,7,4
7,20,18,4
7,18,20,4
18,20,7,4
18,7,20,4
19,2,7,16
19,7,2,16
19,7,13,7
19,13,7,7
2,19,7,16
2,7,19,16
7,19,2,16
7,19,13,7
7,2,19,16
7,13,19,7
13,19,7,7
13,7,19,7
11,10,20,24
11,20,10,24
10,11,20,24
10,20,11,24
10,20,7,19
10,7,20,19
20,11,10,24
20,10,11,24
20,10,7,19
20,7,10,19
7,10,20,19
7,20,10,19
9,8,12,20
9,12,8,20
8,9,12,20
8,12,9,20
12,9,8,20
12,8,9,20
6,9,11,15
6,11,9,15
9,6,11,15
9,11,6,15
11,6,9,15
11,9,6,15
12,16,21,6
12,21,16,6
16,12,21,6
16,21,12,6
21,12,16,6
21,16,12,6
16,15,8,15
16,8,15,15
15,16,8,15
15,8,16,15
8,16,15,15
8,15,16,15
3,17,23,16
3,23,17,16
3,23,8,19
3,8,23,19
17,3,23,16
17,23,3,16
23,3,17,16
23,3,8,19
23,17,3,16
23,8,3,19
8,3,23,19
8,23,3,19
17,12,21,15
17,21,12,15
12,17,21,15
12,11,21,12
12,21,17,15
12,21,11,12
11,12,21,12
11,21,12,12
21,17,12,15
21,12,17,15
21,12,11,12
21,11,12,12
2,20,8,12
2,8,20,12
3,20,8,14
3,8,20,14
20,2,8,12
20,3,8,14
20,8,2,12
20,8,3,14
8,2,20,12
8,3,20,14
8,20,2,12
8,20,3,14
3,2,9,7
3,9,2,7
2,3,9,7
2,9,3,7
9,3,2,7
9,2,3,7
9,17,16,10
9,16,17,10
17,9,16,10
17,16,9,10
16,9,17,10
16,17,9,10
19,10,15,11
19,10,23,6
19,15,10,11
19,15,23,8
19,23,10,6
19,23,15,8
10,19,15,11
10,19,23,6
10,15,19,11
10,23,19,6
15,19,10,11
15,19,23,8
15,10,19,11
15,23,19,8
23,19,10,6
23,19,15,8
23,10,19,6
23,15,19,8
19,7,8,4
19,8,7,4
7,19,8,4
7,8,19,4
8,19,7,4
8,7,19,4
22,4,2,10
22,2,4,10
4,22,2,10
4,2,22,10
2,22,4,10
2,4,22,10
5,4,17,24
5,17,4,24
16,4,17,26
16,17,4,26
4,5,17,24
4,16,17,26
4,17,5,24
4,17,16,26
17,5,4,24
17,16,4,26
17,4,5,24
17,4,16,26
17,5,7,36
17,5,18,15
17,7,5,36
17,18,5,15
5,17,7,36
5,17,18,15
5,7,17,36
5,7,18,5
5,18,17,15
5,18,7,5
7,17,5,36
7,5,17,36
7,5,18,5
7,18,5,5
18,17,5,15
18,5,17,15
18,5,7,5
18,7,5,5
11,10,13,40
11,13,10,40
10,11,13,40
10,13,11,40
13,11,10,40
13,10,11,40
3,1,7,18
3,7,1,18
1,3,7,18
1,7,3,18
7,3,1,18
7,1,3,18
14,19,12,8
14,12,19,8
14,12,4,5
14,4,12,5
19,14,12,8
19,12,14,8
12,14,19,8
12,14,4,5
12,19,14,8
12,4,14,5
4,14,12,5
4,12,14,5
23,13,10,11
23,10,13,11
13,23,10,11
13,10,23,11
10,23,13,11
10,13,23,11
19,4,15,5
19,15,4,5
4,19,15,5
4,15,19,5
15,19,4,5
15,4,19,5
3,10,23,15
3,23,10,15
10,3,23,15
10,23,3,15
23,3,10,15
23,10,3,15
11,17,9,17
11,9,17,17
17,11,9,17
17,9,11,17
9,11,17,17
9,17,11,17
14,6,17,21
14,17,6,21
14,17,4,9
14,4,17,9
6,14,17,21
6,17,14,21
17,14,6,21
17,14,4,9
17,6,14,21
17,4,14,9
4,14,17,9
4,17,14,9
8,23,2,10
8,2,23,10
23,8,2,10
23,2,8,10
2,8,23,10
2,23,8,10
14,12,15,11
14,5,15,20
14,15,12,11
14,15,5,20
12,14,15,11
12,15,14,11
5,14,15,20
5,15,14,20
15,14,12,11
15,14,5,20
15,12,14,11
15,5,14,20
11,5,21,22
11,21,5,22
11,21,20,10
11,20,21,10
5,11,21,22
5,21,11,22
5,21,7,11
5,21,20,10
5,7,21,11
5,20,21,10
21,11,5,22
21,11,20,10
21,5,11,22
21,5,7,11
21,5,20,10
21,7,5,11
21,20,11,10
21,20,5,10
7,5,21,11
7,21,5,11
20,11,21,10
20,5,21,10
20,21,11,10
20,21,5,10
19,13,1,4
19,1,13,4
13,19,1,4
13,1,19,4
1,19,13,4
1,13,19,4
3,4,16,33
3,16,4,33
4,3,16,33
4,16,3,33
16,3,4,33
16,4,3,33
8,4,23,5
8,23,4,5
4,8,23,5
4,23,8,5
23,8,4,5
23,4,8,5
10,4,1,13
10,1,4,13
4,10,1,13
4,1,10,13
1,10,4,13
1,4,10,13
16,12,17,27
16,12,7,18
16,17,12,27
16,7,12,18
12,16,17,27
12,16,7,18
12,17,16,27
12,7,16,18
17,16,12,27
17,12,16,27
7,16,12,18
7,12,16,18
19,9,14,3
19,14,9,3
2,9,14,5
2,14,9,5
9,19,14,3
9,2,14,5
9,14,19,3
9,14,2,5
14,19,9,3
14,2,9,5
14,9,19,3
14,9,2,5
6,7,22,19
6,4,22,7
6,22,7,19
6,22,4,7
7,6,22,19
7,22,6,19
7,22,12,10
7,22,17,13
7,12,22,10
7,17,22,13
4,6,22,7
4,22,6,7
4,22,12,8
4,22,17,10
4,12,22,8
4,17,22,10
22,6,7,19
22,6,4,7
22,7,6,19
22,7,12,10
22,7,17,13
22,4,6,7
22,4,12,8
22,4,17,10
22,12,7,10
22,12,4,8
22,17,7,13
22,17,4,10
12,7,22,10
12,4,22,8
12,22,7,10
12,22,4,8
17,7,22,13
17,4,22,10
17,22,7,13
17,22,4,10
2,9,11,12
2,12,11,20
2,11,9,12
2,11,12,20
9,2,11,12
9,11,2,12
12,2,11,20
12,11,2,20
11,2,9,12
11,2,12,20
11,9,2,12
11,12,2,20
19,11,12,27
19,12,11,27
11,19,12,27
11,12,19,27
12,19,11,27
12,11,19,27
7,11,1,11
7,1,11,11
11,7,1,11
11,1,7,11
1,7,11,11
1,11,7,11
5,6,18,10
5,18,6,10
6,5,18,10
6,18,5,10
18,5,6,10
18,6,5,10
14,5,1,19
14,1,5,19
5,14,1,19
5,1,14,19
1,14,5,19
1,5,14,19
5,14,18,10
5,18,14,10
14,5,18,10
14,18,5,10
18,5,14,10
18,14,5,10
19,20,10,10
19,20,21,8
19,20,18,4
19,20,8,11
19,10,20,10
19,10,18,13
19,21,20,8
19,21,18,3
19,21,8,10
19,18,20,4
19,18,10,13
19,18,21,3
19,18,8,3
19,8,20,11
19,8,21,10
19,8,18,3
20,19,10,10
20,19,21,8
20,19,18,4
20,19,8,11
20,10,19,10
20,10,18,6
20,10,8,16
20,21,19,8
20,21,18,2
20,21,8,14
20,18,19,4
20,18,10,6
20,18,21,2
20,18,8,5
20,8,19,11
20,8,10,16
20,8,21,14
20,8,18,5
10,19,20,10
10,19,18,13
10,20,19,10
10,20,18,6
10,20,8,16
10,21,18,11
10,18,19,13
10,18,20,6
10,18,21,11
10,18,8,7
10,8,20,16
10,8,18,7
21,19,20,8
21,19,18,3
21,19,8,10
21,20,19,8
21,20,18,2
21,20,8,14
21,10,18,11
21,18,19,3
21,18,20,2
21,18,10,11
21,18,8,8
21,8,19,10
21,8,20,14
21,8,18,8
18,19,20,4
18,19,10,13
18,19,21,3
18,19,8,3
18,20,19,4
18,20,10,6
18,20,21,2
18,20,8,5
18,10,19,13
18,10,20,6
18,10,21,11
18,10,8,7
18,21,19,3
18,21,20,2
18,21,10,11
18,21,8,8
18,8,19,3
18,8,20,5
18,8,10,7
18,8,21,8
8,19,20,11
8,19,21,10
8,19,18,3
8,20,19,11
8,20,10,16
8,20,21,14
8,20,18,5
8,10,20,16
8,10,18,7
8,21,19,10
8,21,20,14
8,21,18,8
8,18,19,3
8,18,20,5
8,18,10,7
8,18,21,8
13,4,22,7
13,22,4,7
4,13,22,7
4,22,13,7
22,13,4,7
22,4,13,7
3,1,21,18
3,21,1,18
1,3,21,18
1,21,3,18
21,3,1,18
21,1,3,18
17,22,11,46
17,11,22,46
22,17,11,46
22,11,17,46
11,17,22,46
11,22,17,46
12,1,21,9
12,21,1,9
1,12,21,9
1,21,12,9
21,12,1,9
21,1,12,9
23,14,15,42
23,15,14,42
14,23,15,42
14,15,23,42
15,23,14,42
15,14,23,42
6,2,21,16
6,21,2,16
2,6,21,16
2,12,21,4
2,21,6,16
2,21,12,4
12,2,21,4
12,21,2,4
21,6,2,16
21,2,6,16
21,2,12,4
21,12,2,4
19,12,1,11
19,1,12,11
12,19,1,11
12,1,19,11
1,19,12,11
1,12,19,11
3,5,23,12
3,23,5,12
5,3,23,12
5,23,3,12
23,3,5,12
23,5,3,12
11,15,8,18
11,8,15,18
15,11,8,18
15,8,11,18
8,11,15,18
8,15,11,18
6,22,20,17
6,20,22,17
22,6,20,17
22,20,6,17
20,6,22,17
20,22,6,17
3,1,13,18
3,13,1,18
1,3,13,18
1,13,3,18
13,3,1,18
13,1,3,18
3,13,18,9
3,18,13,9
13,3,18,9
13,18,3,9
18,3,13,9
18,13,3,9
11,2,18,10
11,7,18,4
11,18,2,10
11,18,7,4
2,11,18,10
2,18,11,10
7,11,18,4
7,18,11,4
18,11,2,10
18,11,7,4
18,2,11,10
18,7,11,4
12,9,3,3
12,3,9,3
9,12,3,3
9,16,3,3
9,3,12,3
9,3,16,3
16,9,3,3
16,3,9,3
3,12,9,3
3,9,12,3
3,9,16,3
3,16,9,3
19,8,4,7
19,4,8,7
8,19,4,7
8,4,19,7
4,19,8,7
4,8,19,7
6,19,1,10
6,1,19,10
19,6,1,10
19,1,6,10
19,1,16,4
19,1,10,8
19,16,1,4
19,10,1,8
1,6,19,10
1,19,6,10
1,19,16,4
1,19,10,8
1,16,19,4
1,10,19,8
16,19,1,4
16,1,19,4
10,19,1,8
10,1,19,8
13,5,8,8
13,8,5,8
13,8,20,7
13,20,8,7
5,13,8,8
5,8,13,8
8,13,5,8
8,13,20,7
8,5,13,8
8,20,13,7
20,13,8,7
20,8,13,7
6,13,15,9
6,15,13,9
13,6,15,9
13,15,6,9
15,6,13,9
15,13,6,9
3,17,18,26
3,22,18,13
3,18,17,26
3,18,22,13
3,18,10,15
3,10,18,15
17,3,18,26
17,22,18,2
17,18,3,26
17,18,22,2
17,18,10,20
17,10,18,20
11,22,18,8
11,18,22,8
11,18,10,19
11,10,18,19
22,3,18,13
22,17,18,2
22,11,18,8
22,18,3,13
22,18,17,2
22,18,11,8
22,18,10,14
22,10,18,14
18,3,17,26
18,3,22,13
18,3,10,15
18,17,3,26
18,17,22,2
18,17,10,20
18,11,22,8
18,11,10,19
18,22,3,13
18,22,17,2
18,22,11,8
18,22,10,14
18,10,3,15
18,10,17,20
18,10,11,19
18,10,22,14
10,3,18,15
10,17,18,20
10,11,18,19
10,22,18,14
10,18,3,15
10,18,17,20
10,18,11,19
10,18,22,14
14,9,8,3
14,8,9,3
5,9,8,9
5,8,9,9
9,14,8,3
9,5,8,9
9,8,14,3
9,8,5,9
8,14,9,3
8,5,9,9
8,9,14,3
8,9,5,9
8,23,14,27
8,14,23,27
23,8,14,27
23,14,8,27
14,8,23,27
14,23,8,27
3,2,23,5
3,23,2,5
2,3,23,5
2,23,3,5
23,3,2,5
23,2,3,5
16,23,10,13
16,10,23,13
23,16,10,13
23,10,16,13
23,10,4,16
23,4,10,16
10,16,23,13
10,23,16,13
10,23,4,16
10,4,23,16
4,23,10,16
4,10,23,16
4,5,18,6
4,18,5,6
5,4,18,6
5,18,4,6
18,4,5,6
18,5,4,6
18,17,23,4
18,23,17,4
17,18,23,4
17,23,18,4
23,18,17,4
23,17,18,4
2,12,22,6
2,22,12,6
12,2,22,6
12,22,2,6
22,2,12,6
22,12,2,6
5,21,6,21
5,6,21,21
21,5,6,21
21,6,5,21
6,5,21,21
6,21,5,21
13,2,11,15
13,11,2,15
2,13,11,15
2,11,13,15
11,13,2,15
11,2,13,15
14,2,10,21
14,10,2,21
2,14,10,21
2,10,14,21
10,14,2,21
10,2,14,21
23,3,18,7
23,18,3,7
3,23,18,7
3,18,23,7
18,23,3,7
18,3,23,7
8,19,15,8
8,15,19,8
19,8,15,8
19,15,8,8
15,8,19,8
15,19,8,8
19,22,6,4
19,6,22,4
22,19,6,4
22,6,19,4
6,19,22,4
6,22,19,4
18,6,22,4
18,22,6,4
6,18,22,4
6,22,18,4
22,18,6,4
22,6,18,4
10,14,4,16
10,4,14,16
14,10,4,16
14,4,10,16
4,10,14,16
4,14,10,16
18,6,2,7
18,2,6,7
6,18,2,7
6,2,18,7
2,18,6,7
2,6,18,7
19,1,20,7
19,20,1,7
1,19,20,7
1,20,19,7
20,19,1,7
20,1,19,7
15,23,1,20
15,1,23,20
15,1,4,5
15,4,1,5
23,15,1,20
23,1,15,20
23,1,4,3
23,4,1,3
1,15,23,20
1,15,4,5
1,23,15,20
1,23,4,3
1,17,4,11
1,4,15,5
1,4,23,3
1,4,17,11
17,1,4,11
17,4,1,11
4,15,1,5
4,23,1,3
4,1,15,5
4,1,23,3
4,1,17,11
4,17,1,11
7,9,10,11
7,10,9,11
9,7,10,11
9,10,7,11
10,7,9,11
10,9,7,11
10,20,12,12
10,12,20,12
20,10,12,12
20,12,10,12
12,10,20,12
12,20,10,12
8,15,4,7
8,4,15,7
15,8,4,7
15,4,8,7
15,4,10,11
15,10,4,11
4,8,15,7
4,15,8,7
4,15,10,11
4,10,15,11
10,15,4,11
10,4,15,11
20,21,4,7
20,4,21,7
21,20,4,7
21,4,20,7
4,20,21,7
4,21,20,7
13,18,22,1
13,22,18,1
18,13,22,1
18,22,13,1
22,13,18,1
22,18,13,1
5,8,7,7
5,7,8,7
8,5,7,7
8,7,5,7
7,5,8,7
7,8,5,7
13,7,17,19
13,17,7,19
7,13,17,19
7,17,13,19
17,13,7,19
17,7,13,19
10,11,1,41
10,1,11,41
11,10,1,41
11,1,10,41
1,10,11,41
1,11,10,41
4,7,20,11
4,7,8,11
4,20,7,11
4,20,8,8
4,8,7,11
4,8,20,8
7,4,20,11
7,4,8,11
7,20,4,11
7,8,4,11
20,4,7,11
20,4,8,8
20,7,4,11
20,8,4,8
8,4,7,11
8,4,20,8
8,7,4,11
8,20,4,8
5,2,18,10
5,18,2,10
2,5,18,10
2,18,5,10
18,5,2,10
18,2,5,10
22,15,1,5
22,20,1,8
22,1,15,5
22,1,20,8
15,22,1,5
15,1,22,5
20,22,1,8
20,1,22,8
1,22,15,5
1,22,20,8
1,15,22,5
1,20,22,8
18,6,8,4
18,8,6,4
6,18,8,4
6,8,18,4
8,18,6,4
8,6,18,4
20,8,15,42
20,15,8,42
8,20,15,42
8,15,20,42
15,20,8,42
15,8,20,42
9,3,22,15
9,3,14,10
9,22,3,15
9,22,14,4
9,14,3,10
9,14,22,4
3,9,22,15
3,9,14,10
3,22,9,15
3,14,9,10
22,9,3,15
22,9,14,4
22,3,9,15
22,14,9,4
14,9,3,10
14,9,22,4
14,3,9,10
14,22,9,4
23,13,3,6
23,3,13,6
13,23,3,6
13,3,23,6
3,23,13,6
3,13,23,6
18,16,7,4
18,7,16,4
16,18,7,4
16,7,18,4
7,18,16,4
7,16,18,4
15,12,21,7
15,19,21,3
15,21,12,7
15,21,19,3
12,15,21,7
12,19,21,9
12,21,15,7
12,21,19,9
19,15,21,3
19,12,21,9
19,21,15,3
19,21,12,9
21,15,12,7
21,15,19,3
21,12,15,7
21,12,19,9
21,19,15,3
21,19,12,9
6,17,18,16
6,15,18,7
6,18,17,16
6,18,15,7
17,6,18,16
17,15,18,15
17,18,6,16
17,18,15,15
15,6,18,7
15,17,18,15
15,18,6,7
15,18,17,15
18,6,17,16
18,6,15,7
18,17,6,16
18,17,15,15
18,15,6,7
18,15,17,15
14,19,15,4
14,15,19,4
19,14,15,4
19,15,14,4
15,14,19,4
15,19,14,4
9,8,15,7
9,15,8,7
8,9,15,7
8,15,9,7
15,9,8,7
15,8,9,7
6,1,8,14
6,8,1,14
1,6,8,14
1,8,6,14
8,6,1,14
8,1,6,14
11,17,20,33
11,20,17,33
17,11,20,33
17,20,11,33
20,11,17,33
20,17,11,33
6,7,8,9
6,8,7,9
7,6,8,9
7,8,6,9
8,6,7,9
8,7,6,9
22,4,21,3
22,21,4,3
4,22,21,3
4,21,22,3
21,22,4,3
21,4,22,3
17,14,8,7
17,8,14,7
14,17,8,7
14,8,17,7
8,17,14,7
8,14,17,7
8,16,22,4
8,16,19,6
8,22,16,4
8,22,19,7
8,19,16,6
8,19,22,7
16,8,22,4
16,8,19,6
16,22,8,4
16,22,19,2
16,19,8,6
16,19,22,2
22,8,16,4
22,8,19,7
22,16,8,4
22,16,19,2
22,19,8,7
22,19,16,2
19,8,16,6
19,8,22,7
19,16,8,6
19,16,22,2
19,22,8,7
19,22,16,2
16,5,22,14
16,22,5,14
5,16,22,14
5,22,16,14
22,16,5,14
22,5,16,14
13,10,1,30
13,1,10,30
10,13,1,30
10,1,13,30
1,13,10,30
1,10,13,30
3,2,4,16
3,4,2,16
2,3,4,16
2,11,4,20
2,4,3,16
2,4,11,20
11,2,4,20
11,4,2,20
4,3,2,16
4,2,3,16
4,2,11,20
4,11,2,20
18,5,15,9
18,15,5,9
5,18,15,9
5,15,18,9
15,18,5,9
15,5,18,9
2,23,13,8
2,13,23,8
23,2,13,8
23,13,2,8
13,2,23,8
13,23,2,8
17,9,4,10
17,4,9,10
11,9,4,3
11,4,9,3
9,17,4,10
9,11,4,3
9,4,17,10
9,4,11,3
4,17,9,10
4,11,9,3
4,9,17,10
4,9,11,3
20,5,9,8
20,9,5,8
20,9,7,3
20,7,9,3
5,20,9,8
5,9,20,8
5,9,7,7
5,7,9,7
9,20,5,8
9,20,7,3
9,5,20,8
9,5,7,7
9,7,20,3
9,7,5,7
7,20,9,3
7,5,9,7
7,9,20,3
7,9,5,7
16,1,14,6
16,14,1,6
1,16,14,6
1,17,14,15
1,14,16,6
1,14,17,15
17,1,14,15
17,14,1,15
14,16,1,6
14,1,16,6
14,1,17,15
14,17,1,15
1,21,6,15
1,6,21,15
21,1,6,15
21,6,1,15
6,1,21,15
6,21,1,15
17,14,23,4
17,23,14,4
14,17,23,4
14,23,17,4
23,17,14,4
23,14,17,4
5,18,8,5
5,8,18,5
18,5,8,5
18,8,5,5
8,5,18,5
8,18,5,5
11,2,16,29
11,16,2,29
2,11,16,29
2,16,11,29
16,11,2,29
16,2,11,29
5,11,23,26
5,23,11,26
5,23,1,14
5,1,23,14
11,5,23,26
11,23,5,26
11,23,1,14
11,1,23,14
23,5,11,26
23,5,1,14
23,11,5,26
23,11,1,14
23,1,5,14
23,1,11,14
1,5,23,14
1,11,23,14
1,23,5,14
1,23,11,14
20,16,10,11
20,16,1,9
20,10,16,11
20,10,1,31
20,1,16,9
20,1,10,31
16,20,10,11
16,20,1,9
16,10,20,11
16,1,20,9
10,20,16,11
10,20,1,31
10,16,20,11
10,1,20,31
1,20,16,9
1,20,10,31
1,16,20,9
1,10,20,31
3,19,18,12
3,18,19,12
19,3,18,12
19,2,18,3
19,18,3,12
19,18,2,3
2,19,18,3
2,18,19,3
18,3,19,12
18,19,3,12
18,19,2,3
18,2,19,3
8,7,23,26
8,23,7,26
7,8,23,26
7,23,8,26
23,8,7,26
23,7,8,26
10,3,7,38
10,7,3,38
3,10,7,38
3,7,10,38
7,10,3,38
7,3,10,38
4,16,13,15
4,13,16,15
16,4,13,15
16,13,4,15
13,4,16,15
13,16,4,15
10,23,11,19
10,11,23,19
23,10,11,19
23,17,11,16
23,11,10,19
23,11,17,16
17,23,11,16
17,11,23,16
11,10,23,19
11,23,10,19
11,23,17,16
11,17,23,16
21,22,2,13
21,2,22,13
22,21,2,13
22,2,21,13
2,21,22,13
2,22,21,13
1,15,10,26
1,10,15,26
21,15,10,22
21,10,15,22
15,1,10,26
15,21,10,22
15,10,1,26
15,10,21,22
10,1,15,26
10,21,15,22
10,15,1,26
10,15,21,22
5,21,1,13
5,1,21,13
21,5,1,13
21,1,5,13
1,5,21,13
1,21,5,13
16,11,12,20
16,12,11,20
11,16,12,20
11,12,16,20
12,16,11,20
12,11,16,20
12,21,20,5
12,21,7,7
12,20,21,5
12,7,21,7
21,12,20,5
21,12,7,7
21,20,12,5
21,7,12,7
20,12,21,5
20,21,12,5
7,12,21,7
7,21,12,7
16,4,1,8
16,1,4,8
4,16,1,8
4,1,16,8
1,16,4,8
1,4,16,8
15,3,20,9
15,20,3,9
3,15,20,9
3,20,15,9
20,15,3,9
20,3,15,9
10,2,18,6
10,18,2,6
2,10,18,6
2,18,10,6
18,10,2,6
18,2,10,6
15,20,16,10
15,16,20,10
20,15,16,10
20,16,15,10
16,15,20,10
16,20,15,10
13,7,20,9
13,20,7,9
7,13,20,9
7,20,13,9
20,13,7,9
20,7,13,9
8,22,12,9
8,12,22,9
22,8,12,9
22,12,8,9
12,8,22,9
12,22,8,9
23,6,10,8
23,10,6,8
6,23,10,8
6,10,23,8
10,23,6,8
10,6,23,8
23,3,1,4
23,3,16,15
23,1,3,4
23,16,3,15
3,23,1,4
3,23,16,15
3,1,23,4
3,16,23,15
1,23,3,4
1,3,23,4
16,23,3,15
16,3,23,15
10,2,1,21
10,1,2,21
2,10,1,21
2,1,10,21
1,10,2,21
1,2,10,21
10,1,7,23
10,7,1,23
1,10,7,23
1,8,7,9
1,7,10,23
1,7,8,9
8,1,7,9
8,7,1,9
7,10,1,23
7,1,10,23
7,1,8,9
7,8,1,9
19,9,13,5
19,13,9,5
9,19,13,5
9,13,19,5
13,19,9,5
13,9,19,5
23,14,3,6
23,14,16,6
23,3,14,6
23,16,14,6
14,23,3,6
14,23,16,6
14,3,23,6
14,16,23,6
3,23,14,6
3,14,23,6
16,23,14,6
16,14,23,6
18,21,7,2
18,7,21,2
21,18,7,2
21,7,18,2
7,18,21,2
7,21,18,2
5,13,18,10
5,18,13,10
13,5,18,10
13,18,5,10
13,18,14,5
13,14,18,5
18,5,13,10
18,13,5,10
18,13,14,5
18,14,13,5
14,13,18,5
14,18,13,5
15,21,7,10
15,7,21,10
21,15,7,10
21,7,15,10
7,15,21,10
