anon-netid,blocks
03bbe92b5e1d053c39dfc6a032364ebfdf2f3dd59f08927261ba11209dd98394,[17]
03c1d17259e314c4e87d73173c042ce2b96cb57a5984433c3b316714f153d5b8,"[15, 17, 16]"
03c3ceeb42ff0a14e591368c12ad1c8165a5eaf2b97bd3a628db043b08e10f59,"[4, 20]"
03d640acc2fa1b8528332dafefaa6b85fbf7123d0ba1ea4bca80c4358cd57531,"[10, 20, 14]"
03d664acb486fdc48470b6704617117c8f555e9b455f989014cc3fe31b4baaf0,"[6, 8, 12, 13, 14]"
03d945740f40f44380f1dbbe2452a7e591a182cd5df84ab03ec7a1faf86cc4a7,[18]
03e2479c5fb8a531899b02c29eaf74f32e7bdc33bb481fb2c9d6042cc96addbd,[4]
03e42e61108f8419b865e2cbbace424a18f8368d679275b741f4be09799871cc,[14]
03e68b9a3d764c88929ef00e7133224159a1d2e83b9ef87bca8b14fadbe9fb3c,[3]
03e6e938d1ec24ccc2975ed7b11921b9ce3e551bfab37cbaaa22230c455057d7,"[1, 19, 16, 3]"
03ebb18464829c42741b85348ff8f84b8af04475590a1fd660da48d0e5adcc6a,"[9, 2]"
03eeed8fde56c9eba2a6b4c6288a19480eabf2a12e4a23877ee648e7fd271238,"[11, 15, 16, 12]"
03eef9153658746460785c41c8bb234a1c378ee8beb9e06671135bc72395915c,"[15, 2, 17]"
03f2f313316a15fa568ee4e89da70b0f21064a366f2f6733d0d04f54634821a7,[13]
03f5fdee589656b682068294cb7204b9b24ad2e2cf47466b22be5480b5f96eb2,"[2, 7, 9]"
03f7b446f7341dbafc3208b3d0a9ebfc1b45fa6f36c6c2aaad773a50ac2804d8,[5]
0400a1ce48b5497a06168096dc9a2e1ebf2248b6f908965fadf56962f550fed9,"[10, 20, 17, 3]"
040257b31aa9747e296a595e64c5ebe5ef096c8bbb7641ebd9df49421b044d0d,"[14, 5, 17]"
0402bbec8cefc6b0f76ac89f5b2f644dc1449399d3168be75a981023f242f0d0,[13]
0407963e6e3ffc5c0d71979a653e796eae2aa9f19567d19e652be38fd8330eb4,"[10, 18, 5]"
040c193d7b8a40f096ef04a30846990b8047461cfdb2a8b510d6453b3c4d3c22,[10]
04101b7c8d169e4e941b98b97d6ec07a0f2bde1426b6cb8974bf7c269678d052,"[6, 19, 20]"
0414ab28c2c788271049e583a39a2311b87e399cee22a53138f67eefd6d9403c,"[13, 7, 6, 8]"
041b2b320232bf25d41c9aefd6130a036f086392279f277cb4320b093af043fb,"[18, 6, 1, 19]"
041c867a9dc9507765c89320da22ebff92a087ba5fc65cf2be8faea9789dc341,"[15, 20, 16]"
0420a17608657c47f19224b7ddb8269d0764e2f61d8b7c6b14c4f2b69326b496,"[6, 7, 5]"
0422a711b12dbcce88d7d0dcb80348a5dafe972c82f70c107cded7a3ec24513f,"[17, 5, 8]"
042862feff3426297c56e3a2c825f8f667614df12c1a3940df8dcb5053b205b6,"[12, 8, 1]"
04287bb01ee504a4834ff55cd20d24cae4bb1550823bddc69bcc55e3f3048b5a,[7]
042beea9cc5cac648c4aea8ca4a3e12e7718cea4b972ed8098ec7fe0c09b7992,"[3, 14]"
04315c702efba3b68b5b6266f5a49f355b01e450e4af05b88f33f5147c6a0390,"[20, 5]"
04315f11e735a805608f8b3e2c8ca4b9f04571c9021adf5fc49649e90d556ec7,[12]
0431fe01343c852e9fa08b67369a033862bbc9edacfef4947cd47acbf33f7951,[17]
043844becf14b76ed57240442f8a7f8e5bce8a6f03e9d1ea1dd2889a133e896f,[9]
043b48018a09e3606f0aa5bece496f2501ee31b9c28810d8e95b299afce4de91,"[12, 20, 12]"
0441b29c87e94425d0b4539c1e8fc72c31e19ca233ececc07edc345c884fb082,"[14, 7, 8, 20]"
0445c86f0eafd089181e045b1b549240f14edd7a485dd7eca5977a640ce12250,"[5, 3]"
0451607e633f2a38367829b811781ec42b5f63478be82a50701b6c7d3a02929b,[11]
0458f54ac11d92570477b6d8aa71bdd39db6ef4d3a1daa3a9c38e3cf0a2c6c7e,"[14, 15, 16]"
045e757bf622e21473a80fa93b3c1f6ebc3f7cedc631b3a198e1f53875286245,"[3, 14, 18, 1, 14, 9]"
045ea2c28b93ede322e7313090296cc262811ef7e79f0a4250e247c90df737fe,"[13, 1, 10]"
0465801ba9839a9e320c548f94b16a8ece774f258231bcd80bc1c4c105e7457d,"[18, 11, 9, 14]"
0465d5437b6dfff8c3d78c2b6fad8c1dbd0dae7d3a9e5977f23401d440439cc2,[13]
04674af6719a6bd7fe0657339ddb02e11f58e16f2f5a6dcf7ef7bf6152d2e655,"[16, 3, 20]"
0468e1815e5ad4b191f620733d46fed5827d1fbf0ad8a7125cdb32fddc364358,[10]
046b3bd541083e7c92ed40d0cc7436e1c1e453a822d9772f90f16e703ea2df6a,[15]
046bcaddfb6f5ae5970564c834228f44acfd20cbc047a7695461d3b600e1791b,"[16, 20, 8]"
046f2328cceb218b557c557b3ae38d37852bb7b456c23307f08c713df962fb58,"[6, 20, 17, 14]"
047430c568813e851e3ca2bab5ac768006fd66661d4c3c7852f7cf77021a7aba,"[12, 7]"
047449461f01a7eef0405253c6ceaedb88441e00692b0d988e4fb36c204abf52,"[1, 9, 5]"
0474d6c20140b00a990da2a1325706915290f2584cf4bc31c2c3c7ac18849509,[5]
0475c2f9ed7dde55e66b187da8ed344c539c2655cb8bf7a191f96b21ebdebe3c,"[1, 6, 19]"
047c8952be863ecbb4435d2ee22ca6f8d7de7e21250657f37a6bd8ba039af477,[16]
047dac3945520335d83a628c97e9b62ac7c6a059e647a8304b29803e65a2205c,"[6, 11, 7, 8, 2]"
0487508efa84f32bf1a78709206586e23b641572b940911c3f1ca801522830f7,"[1, 15, 16]"
048adcbf78ffde54cadfdf6c50c6ee9e2ff1268dc4d53462dd44abefb86f62c8,[15]
048e79f775b98279baa6da09c3679ce322abf111c4293efb238e46da2372fbb8,"[10, 4]"
0495ecdbbac8921434f2929488a486208c41ea55bfe4e1c48f46d26e001e26f6,"[4, 5]"
049b536c90aaf84586365872e4d0f3618cd2cf7cdc2aecc917eb28dc1183be68,"[11, 20, 2]"
049f90bbc0a5b7f586b91faa40fad901ee92d9d94ab708e17d472093b8204335,"[11, 20, 7, 18]"
04a485cfd041356b2e38f6efe89844d0800ee5e23fb5410d5e80ac5b0315e01c,"[18, 3]"
04a926d9fedd71c4cd56ced833b602515f714b0209c0ba2e8b746abfe84aee5e,"[20, 14, 13, 1]"
04ab59bdd337fc079793a105567536e6d3553161924f7f156b30e5d2fb53659f,"[10, 12]"
04abeb0457ddd7213cca5e11f45603f75f93ed38550cd7e19263bdb2ef0fb3a2,"[16, 9]"
04b0d2eb1752f74e7f87ab88497626d608275f25e6e4a961f9663c0b73f0ce1b,"[20, 13, 17, 1]"
04b0dddfd66d0262f691c753f3b6434286258b52ca6d6986906566a7dc4f0179,[6]
04b3cc10e3ec0c57c851652b552c255cd3711990934c1b6bbe81ba1a7754db06,"[16, 3]"
04b4c247bc757e116ad2ab6a08b0193999d3d82838ebb1529bb9f5e052b7dc72,"[10, 14]"
04ba1dad4b802a969e17b47965445225751cb2d349b417792771ce6a228938bc,"[14, 19]"
04c1f2d75fd53bb9631c40ebe9d52752b55dc1098c8b801e12f53fbc569a9b6d,"[12, 4, 7, 17]"
04c34de8b454d684cda67bf9b80699884fdcb6ba63b2dee8d073c70e591fa29f,"[20, 4, 7, 8, 5, 1]"
04c533f9091d941d9fd13524adfac280ebc6cdcb7263eeff613a03d7508738e0,[20]
04c61f61152e7fe0c7f91463f50b3b44e7b8b4ca3c4f1c355f9f38fa9e97cfb7,[11]
04ca90b59073364bf183ec9f611c3d20e20dcfead32b9f92213c10a9b948c6dc,"[6, 8, 1]"
04ce71bde2da74b2197f616568060854df8df7f8b6ee143c0357a11d1c800e71,"[10, 17]"
04d822f844d1ea6ed63d53add011066c2aefe85802dddebca463c01ae8c188c5,"[2, 7, 12, 16, 8]"
04dbe14a3358867d0c1f2b2a349244b6bcbd6a3be35d45cc5141a440b6898132,"[16, 3, 12, 6, 11]"
04dd7d2561217cd5c3e18ecc79b3e729471c306f3fe96c1609579dc5de89da7b,"[15, 17, 1, 7]"
04e20a8e6842ff1e68b543622f813627adaeb57451ace100ff6a4c7c3998d975,"[1, 13]"
04e89d6d2f55d9a223122b9b90c0158b8068f943a3fb34ee180258ae24b4e758,"[8, 15]"
04ec52276cda1e261395bb5334e140f20bd46318436e1054517c96a54f1661aa,"[17, 5]"
04f21edac029c0dd575cd46b0edeaa394caec8ca09d7c4f8ee2a144c2ddf5c43,"[15, 20, 7]"
04f88d41cc9eecd443fceb03aadfebea449f680a9870b347018f1c86c0d5346b,[5]
04f8c77a8a3af213e665ef0cd12cb6b0458849b3511d6df377ad46b5da77a845,"[3, 6, 9, 15]"
050106d2804bbcb1753cd4d16f86380a134240f6553843eee3e3c0e7a6974ad1,"[16, 10, 17, 8, 2]"
050277442c23b492eb097236e0ac27d5ed6af6d0a137b9baede92edf7c14ec95,"[9, 3]"
05090c61fd0bd055626760c617fbfdb23bcb27a60b689f11dc1b4c70b928a0b5,"[10, 11]"
050ed4ed228de60d73a5ecc3899e260c0bfc8884488bf03d638d548aaed9fda3,"[18, 8, 7]"
050fc7e35c4ee9d3ae45d435f29fb1b141244a2a717d0d65e7000f7a2c814999,[19]
051c93086c5c5813bfd08a856b9f82de507b0f2021b118bfae250c0aa427c9aa,"[1, 17, 13]"
0522e7a729ab031a9ed85cdaddf035522274b00fefd667af1adc18b6b90a779c,[18]
052375d2f3ebc53c91e14e928ed5dfdd4ffbb081a5062c2ad50f9db4d20ed22d,[15]
0525af4b967d7c2e4c37185676ec3c8abe95661dec28559562b60fa7f8983cbb,"[3, 9]"
05325c291906fd199c30f0515d9fe420dd63214e85ee7db1be227c722ae3252a,"[3, 17, 14, 9]"
0533fcccbc59e4701dc18395ad17778cb5a6aea2f82b99200cea46c98270bd30,"[20, 5]"
053c22932bc727be645a35429a702dace07c8191466a5781a44a49de4e9a001e,"[9, 13, 15]"
0547bae2266aeb14ffc56ea0e6fc236d0a0b0e6c404f848f771aee3af493cf91,[7]
0549afaa08c1be9504117a0221318d9e3e00134b7cc568054e089d4abc787691,"[19, 3, 8, 16]"
054b685ef6d4912cd15923225a07f8b70afc4eb2c81e587cf30895ee72b82b44,"[11, 5]"
054cbda4962568dfd9eae978502911306884a3d5a21fbee26f2824bc32989d87,"[14, 12, 9]"
054e086d68e5aa89074ce3de493a3cc6aa48296b1aed1b8dd044efebf18a446c,"[9, 3]"
0559aa05f35c55d52b1118e58f08278d9180c5912bed3a1bf4387769733508a3,"[2, 11, 17, 5]"
055df6342823f63dc7b304e6a59b432463f1825790f63f644646b31137073513,[9]
055f8a30de57de552f7c2bc6458e3195a8510b25f86c47068fb14d147e0014ee,"[9, 12, 14, 15, 4]"
0564e1a0d441705bdd3d1456961d1590d1cbef1b8583bf69f0881abacad3e0db,"[17, 20, 19, 5]"
056523ad0ba697047e20ba118f817ce32ba1202e54f90746d3037597ec81823c,"[5, 6, 10]"
0566729adacc4a254f3201d1e86d9f5e806fd9b1e8edaa91a25440580150a2e5,[5]
056a2eb38afbcd8689ede691127538f4934976ad123d3490fdac701fdc46c3a3,"[3, 6]"
056ae28fc1e581f755edc0714ce36aedc21e03ad61604aa732183e81ea50623f,"[14, 3]"
056b414a44024ae54a6651c4a0777bb8f74b1cfc72abe8888f0db0eccc0c9319,[11]
056cb1dfd992b5f0eb448264fa447b904698d854159a75d721960add9d2c6824,"[15, 17, 4]"
056fd7ac3bef560b3a7f42c84544daaeceea7ecfbfb07784fb689f3faf67d928,"[11, 10, 11]"
05708a9f18de58373c168ff4c19d418fd6f2cf8f58e47abbf8b92af0318e867d,[8]
0576f16dff14fe622971f549fdf9e0341e12a972c440846141877c4d102fe459,"[11, 2, 8, 14]"
0578f8e62c13ffe4a39daea01405b0788f3fd78d0add39b35d4d8acbdf65f8e0,"[10, 18]"
057977650faa0c9234015df2b7cf068c00fcd8cdd6c713205d6ed8b01182c343,[6]
0582f750227145a173779385ffc6d656a08516b33218e555cb5cd75faf2d0e65,"[6, 7, 14, 16]"
05855aebc7e3f9a40caacd44275f0188fa5d06857cf9dcff3a3852f5fceed1ae,"[14, 5, 2, 6]"
058631c9ea701051ef399599748f0eb57d1e47e691af30e2f771598286f59436,"[7, 14]"
058c1be30461ac5ef73f1727a9c5a7230f0e85e25a0f47ace0096ad541080dcd,"[10, 6, 13]"
058febdffa8286d9e4c1d51c29a7013a2ae8bb3d8a98f7d0148eaa07e852cca3,[3]
05945bee461914a6385e1eb11ee017b47af5669979cc92d71452cce1694cf589,"[5, 13]"
059b4f54dd7e9a6214e31957b385af15a0a887dfe9aa7dfc1b5b1d606cf9719a,"[9, 16, 15]"
059e4498d8a49c65c6b55434f004fcfb5b2f5c781c8ee2aee016b330f040c689,"[12, 9, 2, 7, 8]"
05a36f2d7fdbcc36f96dde81541f12f6712519e98d7fee92a1e9de7d913809d2,"[10, 14]"
05a385e250f343c4b0ceea059634344d669909a66ba23a94966a7e4b57ede592,"[3, 19]"
05a815b6b6d2f904b6468096b435d5c68bf7b40adfd2b4840cf06a489510ecf6,"[20, 10, 19, 9, 4]"
05a9a2b7e0b5b47caf89a196bbf2225fc693cc45d189f4fea8fd2856f1a609db,"[6, 13, 11, 1]"
05adac6c7d71b2f26eb415dfb0f1bc897f31aea03be4f0c6bb75fd65b0822d44,"[11, 14, 17, 18]"
05bafe09a30d9cf6d146523b5fcf8b23a62c778000e98fb6a9101348bbde6a33,"[16, 10, 5, 16]"
05bbda44e89bdbb7d59dcb0b4e63600430bc0067bcc492ec7128fcd33d4f1417,"[11, 12, 12, 9]"
05bca72206bddb5f62000894047957b0c82da7125ce82e0ba47c0c4ea1e4c5c1,[10]
05c52310228aa1c5bf3d1a698e104bcc55be3e824923670f91c722783e7ae983,"[2, 20]"
05ca4f93197f0393f5fbe7c4c3a657ff82e9dff5795e50006d03b524c80903e8,"[12, 1]"
05cbda98390b203592ca6af64229ad6700cc7e51703f9c8cffbe822d15e644f7,"[14, 17]"
05d002d46a4f14b248969d2f735968902d838130e79fe899cff399af4a2a4851,"[6, 19]"
05d50ccd0a99c823695a99e50bba6c8d49bded445ec39db481db2fa61125ae3b,[18]
05da1c06c23b741c64ff693661923f642fb16c0dc270fcb18bfcb7651e6b3f34,[15]
05dba6133ffd443c16a4ea58d9e6463aa7e5a03cdb2195eebd7f453399aea733,"[10, 3, 12]"
05e0434ec280e9f979e3997863fa2c84bba0137b92e05a5ba880ba8f000c36e3,"[10, 6, 17]"
05e27c94d83de549b5835c653c7cdea2ca153c17dde3640d0fcc16e978cf0813,[4]
05e35f062a8c0f45dc832d6c18e7d3899821cde3c3bff89628f3baf494488549,"[18, 4, 12, 14]"
05ea8a4fc95a7678b6b61db495d80524dbd29a980b142d4b01e60655596d091a,"[6, 10, 14]"
05ea8cba1535a6c76b7519350ca6b028691e96addc3474907113df5aed039741,"[8, 7]"
05ed4d1a18e059ac689f2fbc2c35c618ae17b3649ca970dc673f57b77094ae37,"[10, 7, 14, 13]"
05ee7253d9ab122ee320e019d48b49a0cd65a497d4ff563367a5f9101a29292d,[13]
05efce33b7e4f856abe2484d09a2c76cb183de962b1826e61bcb60b9d6367d52,"[20, 13, 4, 7, 11]"
05eff2f66f6c3cb7a3e95ca9a2e0ae02aadf63dd85fc127fe5d55441603993e0,"[3, 15]"
05f07fb66a8aa60d26f101eeed051dc9f939b2d1d5af6522a738637ea0a65aeb,[3]
05f676f19624255cbe9c1f6e4b4cc87fe462426749501458bd79130ce5683d39,[4]
05fad1ea88a6c09f68e1890e69273add4ebf974ae12e0954fecdbb9970f9e6db,"[20, 14, 13]"
06012337781edb12555d84cd5e24ee581e70a22039fcd22ce26f57a63efcd74d,[4]
060241cfd22f543c1c741e4a7f99497505f95a6c9232f7ce9988df73cc28c306,"[3, 10, 1, 2]"
060c7808ff638c5c55d668f4fd41fe5574c636121473e5d2cfb7afeeab3a8442,"[14, 10, 19, 16]"
0612f68ac50f12cf78d54c307d091a439da8de4ee92a67ee2a29e41abcaf8257,"[11, 19, 2]"
0613eef85e4bbfd98b38be2917add4bc001c5ecd49fe5d08fe8f14ccee0a66d5,"[5, 6]"
0614b33696526f82900763e8bf22f8e0fc298de25a1f27c85ec6faa8b4ed9bee,"[10, 4, 16]"
061ca86b77bd0ade56247c8597f4885474ba6d4253739342695fd7391ae9f9ac,"[18, 11]"
06225cb73ea1271f2649cd7c53c153a9a4ea40ca6385133b2c46051e2454ecd4,"[1, 19, 15]"
062351942e5af5098777d94530dd7590a5b0e29a35f45463bc20cf36831f5662,"[8, 1]"
0625b153cd0516ce92c77083c6ae31a95a339320e325a1819f906e8dda0bbea7,"[3, 14, 4, 20, 8]"
0625e6befb0739586dfbde3b894ae05c04bd82d00417038a41f5e47b9c1fc628,"[11, 11]"
062738aead722cca26c81fc42d42f4728760d83aab3c4c3f6b4ff614700a509f,"[10, 16, 13, 12]"
062c2872e94c4e14ac6a6bb0148991ade855ee87be9df6826f7ff76b10af6f81,"[5, 1, 19, 7]"
062ecd6c8f0dc7ef40f69cae02c58ea37bef23faeb6b2981d52d6b56dcbac234,"[3, 14, 17, 8]"
0630ffaba818b67316ca9578cdec5f96660c96499b916cf0ceaa2b96166aed0c,"[6, 12, 8]"
0634ba3c2e7781e389ad5a93a01003ebce88f587255991f7a3eb8a4040074905,"[2, 8, 7]"
0635692e8c8a9ecd98b53943c16b9af6a7c7de90d854a019f4ebc83ca4506b0d,"[12, 6]"
0637abd1fefe32525dc13279c5e84aec03c1d415c760b623d852acdbf040fdc2,"[5, 6, 20, 8]"
06392143dba06af1df7f0e36f5d555ef3e2840a65d21d00a3e44088427d56409,"[2, 11, 14, 6, 7]"
063f079fc1eabfc68fa9741202d70ca826fef35461c7dcfb5588046a03b10a7f,"[18, 2, 10]"
063fb0a6441b85a807412e047ef5a3d74cd57dbb6e7d43c873f722c679da2c15,[5]
0643695fd4cdde97cdb261d67fc2bdc9d5d82ea1fc2b77a9d2395ff84d115fa2,"[3, 16, 2, 17]"
064e813ae151952559a6089b44954903716382f73707be217e116ab3f75ca90a,"[11, 13]"
0653ec33b9c59935784df5cb98b9171594a71636b2becbf973319db206605bc1,"[6, 12, 1]"
0655a76ef91f528ca514fb9dc03e4ef086d36a9ecc44747ba248e3d86d1a919a,"[15, 17, 2]"
065b39ed7476d396d8e28d7ac662580e16f372970591a4710e6d7b4ffcca6775,"[7, 18, 9]"
066475888be50b3aea3f42e7ada4ce4e79064f9814dd0a7f4fada12d47b7d3c0,"[10, 3, 5, 1]"
0667513d025e8341dac5d29720db9ee0b993a8e7975aa921e18983a2ec3dcdd1,[13]
0668eb9b37a1b0b9df638c924771182f347d136a39cdb039bd7d93fa8b55d555,[1]
06693b80cc170112ad64640823bca724c98e7daaf32bfdef4692b825833ea94e,"[1, 16]"
06698f897f4f2b7aaba4b2733e7c492a8cb9cec5b7e9e9e8fbc9dd454e870ff2,"[18, 19, 14, 4]"
066d001d7d2edb1816416fac8c372883f8193889ab742e187317015d4f417bd2,"[11, 12, 16]"
066e0c6ceaf40d7e4e07c91e993507b141287202937102d2453ff9527929dc9d,"[5, 3]"
066e95189005ddb646fbb63dc283652ecfb72999daa471757b33d64026cbff96,"[11, 2, 13]"
066f351c43415766bd52b132a3db6f5ba7e5e648a38bc8e310f39180de801e35,"[12, 17, 6]"
0670e6a69d8f134066d67a4a87d2ab891c0dcc41b6c015bf4a3d83549b143e54,[1]
067160e8a8e69c423d63cd2374ee0dfee3b437644ea36cb6429a0d3dfefaf14e,"[3, 2, 1]"
0672b54a6a50366417f46ed0815bb6d82bfee1457bb24f64d024286a5f02833b,"[15, 7, 9]"
067a6419af43a3d71aab5ff45aa04ead3a285fa951f8ff1790149344db1f987b,"[10, 4]"
0687639c562512086d0f57ca6eda5bc9c4e9a823555c15d717ffcf0594a1529d,"[2, 17]"
068e551c8b66bc600d112af7111ec6ae441864ab74c5807c3284f65a9d2f413a,"[11, 20, 12, 3, 6]"
06902771f1a7b82feea4c02ab3d22c49cf1339de8b76971e0bdb3bcae0007a37,"[11, 4]"
069407694c5375d6abe83d5538cb4c2c1eefbdf3bc7258dfe29c0284e50c2e3a,"[16, 15]"
06984dac8776333e3d01e3886d13bba326b3b30137b7cc73947335506ce9c2bf,"[10, 18, 11]"
0699308a8c476cdecb7e6b71e41d5517e87060fe560eabf66ff0a10f2752ec91,[9]
06aadef191a57bcf933ba0c95b5edbb07b5eb1350ca7282fa889253d4e91b966,"[12, 11]"
06ab38c0381a661df86fd1d39bf5f13b4af3c233b32ec25aba7eca6017840f34,"[2, 13, 8, 20, 14]"
06b0fd6ecbf3a0460e8dcea0c6ac44268a0f41689f766c159bb98fc48ffffee1,"[20, 19]"
06b672c39b921685528cfbb208a0669cbb6728a965923840b3b872fd671814bf,"[5, 16, 15]"
06be7294493daf1963a8d695546d4250050d2b303fdfa3804660018ab81bda3a,"[10, 14, 19, 20, 14]"
06c32e655c699aac74e4adbc2bf1e0f1aead3cd7dc3f5524efd7e921b7122c51,"[5, 7, 12]"
06c4d71715bf1336468b8cfb3195afa16fedf6bd2ab9d18f6c1a37fcea387093,"[15, 17]"
06c651cb74e689b45bd3dcb9b81b5633c8a6df543e64f2ed06d928c90e43c272,[14]
06ceff98fd8c51986d04c2a8a6e86211f53285507907e84e2666de3c78beb523,"[20, 18]"
06d4eec259c521828dcb80116c2f2f8103436cc3f06d1fc322a57d625c476eac,"[11, 1, 15]"
06d865d109c20a04b1b6cadd20c910f7e06804125e8bc7d1df63ffab578dffe9,"[14, 16, 6]"
06d8964beb185d59989fb198d8178e84afea257a0c78bdd36e9910cd4a7aafb0,"[15, 7, 9, 19]"
06d9c6be21d718df3e506fda08653c6205ef0087be886e654b07736c18034051,[3]
06e3f027947d802e48a1ab34643e44a84c15eb84298ac59c7ca6a106f7e99605,[10]
06e419be00571e04265726ffe038a62e44e505cb60b2adbd15d7832dc92d5e60,"[10, 13]"
06e7d35f06a633c7bda4889c12c60e5b257028ab03ab7eab761b516109915ed2,"[15, 20]"
06ef525dc8fe97d2c800297d84acd2b637d8be0596d59e531ba4a3fe137ae3aa,"[3, 19, 17]"
06f15c5ae91cf7a47c5d3f25ee6fc8692fe7cdd14e5c4f3474c4e1026f6229a7,"[7, 6]"
06f3181ccca4eb3ecb96cc51f3e3530604fb11f76f2203619ee8b8067b3f7012,"[9, 14]"
06f58dc93b4f2243169dc87381c2642b395abcfd7508794dbcd09fbf10885843,"[14, 4]"
06f5cc6d5bdc3ed1e3ff8edfd4c43fba497de7a491f808d7777a98384375cd6f,"[15, 11, 11]"
06f810b114e9ab45acb5468df9ddcb97e4405460530e4d373bda97b2a1ecaf44,"[12, 16, 17, 10]"
06fc17047b535d9b5e6b474063ca2e9c61aa68683950f6fa9b34a52b0d6712b1,"[13, 9, 1]"
06fc54a0b57bf0163f3faaedb29eae44ba379ebdc914660b90861bf1c5ebec2b,"[11, 10, 13]"
0702a406bbcf59b891f8d95a46fa69f7561244d0a84c383b374232c751f8c55f,"[10, 12, 16, 20, 13]"
070970e9221e4e00e285e96a3b981a74f020b2f1c18d1a24e5cc3b07e59e55c0,[4]
070a329499be4a539078accbd87087987e0c21e47a8f1a856d531b7426167fdb,"[11, 16, 13, 8]"
070acf4c3e7e650eda9b595142209add285de5853b88c6b17ce78d7e34e02b67,[13]
070d4cd2237cc3217fd349ec484f492c85c4fbb83b7c38c9accf8356933c5a36,"[15, 16]"
0710fcb92d23e344b7bd7167049567c6bed25b0c7c16e26ac2050a7a28e42cf5,"[5, 3, 11, 18, 20]"
07276ea788b357be012753b55a9dff2a7d5eb4f8d4892b276e2aa5d1360a7f0d,"[7, 15]"
07282a18236d44d9acce28e96bc25eefcbd3878b45c98ae507b7b2d00f193df4,"[4, 17, 14]"
072888a79bde5cc40c69bee9fdf0ed9b7644f08d8475fe4e2b126468bc36057b,"[12, 16, 20]"
072b13f7aa20660db39731883f4b5de0d745c03a603d94f6622b05d65f6a16f8,"[20, 4, 3]"
072c81eaf4ad8e1809aa3d521c6ea78e0994af43ad455c6b19f95932a120eb35,[17]
0731a64a7762bdcb7039a3897eb3dc4ea96d565df7c4a3123c485963d329c194,"[12, 11]"
073853a72fb58b61cb0384be92b5692010ad9e1fa3d0f0d32ffe8d38b6c6b83e,"[16, 18, 19, 17]"
0739929e6c4de077c439d82eccd7b9d330d0c2a245e5c077116470669fb3f025,[17]
073cb641d8e68f3558cd229f5646c17b8ca6c68f83512f83214518fdd4592a6a,"[13, 3]"
0743878d5a0b275a0a9b273dc6de7d0e81e22ee5dbecf5d3893ac32a9a1ce895,"[11, 3, 20, 14]"
074750c7a3ad5fc196c4a68da749e9fea2ec0a9d48c9910dfe855f2dc18d665c,[5]
074c015798e6a0dd3a1ab4d4de8b9313af49c8a33fd92b64e83210c0677c2565,[1]
074e8971b63d0aa7edb4de3c9c90d0963ccc1f156afe00244352600bbda55655,"[12, 2, 9, 3]"
07577ce5dd70fe7cc5a16c551bfefa78d5203be7ab1bf9f393f0211762f96ea2,[1]
075e5916c30701d62227b5da66498164b519cee9c7a7901239c05bba8c9c6ed7,"[11, 4, 14]"
07632a4f4a28f2ea5ca63ad976fa781e48a9c554bcfa71394bb5f47a21e16166,"[10, 12, 15, 17]"
0768f4d98423c5174570b4dc53e76a3ee54b00831c13e43285940d94be5e167d,[11]
077628122cd67b35dfa59e52b03a0b8f0bf1c8b265e6dbfe89e217b572c33689,"[6, 12, 20, 15]"
07789ec7e12cad76df8e08e103c421450099ae23825fe32cd20ea04d3a271ca0,"[8, 16]"
0784713cf105cbff971fe3709501e28cf5d21d26fb6428272b38fa82bfd9276d,"[8, 12, 7]"
07976d791466a927798c6584bfb3deb64942852ea3a351ce85299f7a045df66d,[9]
079d14619d54e5f1024dea01ae1c799198e2dc9f85e80d9cdab3c6b3cac92c17,[6]
07a188a065f04ae4c94286f77e4c591ff0d7f87bbc633a0573a86872906dc1b1,"[11, 5, 2, 17]"
07a6e976b638cae83549c082629e60f9780a0683f4d3bbf4859e33588a188fe7,"[15, 13]"
07a70b5e3a52997fb4a4c6990d8d2a4db70efc75dc82f151f48784fc54368818,"[11, 20, 19, 5, 11]"
07aa55646021a0aa9a8466b3e6b37a7bfd3f8eb84a1d749dd015ce7e2ec8b092,"[7, 10]"
07aa6cf108fac43904a4b76f312831a4b6780809de2e07c104cb36df235fdfd1,"[6, 9, 19, 7]"
07abd046967b471ca61e19c56bf06ea2e9d5f9bd1ee23a8908c4cb26681327a8,"[11, 4, 17]"
07ad57fcfd4e0b05d984e012f1a75f29ed9314c94488eed5587e26239b0c939d,"[12, 5, 16, 10, 11]"
07adb741e58330a377d5fc08493a9be08f76aa14f187ef6331dc5f9c92898bd5,"[14, 4, 7, 15]"
07b49b7d1addfceffd63328996b54ce943191890fd86df118d546da6c633d517,"[16, 3, 12, 8]"
07b9d97adc51807c845267aaac8ae2f8645c72f940476dfb21ba4d964badcf32,"[7, 9, 1, 16]"
07bb4442fd0a67fc5d8dacd42dd40f14b468ffcf7a525a4fc939ca952bdd7ef2,"[10, 12, 12]"
07bdf365ee55f8647a093ca3d7f2a077acb7edc5bc293e2088ca833818eb0a40,[11]
07c08e8f74a9bee68b2935c4ff04d81ea3b0c03846d3cead7c45161cd409892b,"[2, 20, 6]"
07c8c4c8d4f04ab1852a751b268e38e2fc917d4a39ee0959f4fd05a3bf1ae31e,"[11, 9, 16, 8]"
07cad34f51989c61898c0057c931842a8d0fad96a331e1c9d9072732cb738a21,"[15, 10, 12, 20, 6, 7]"
07cb240c7a840ac0abb578a1e6e65228e3235085d0bce5c8ee17a523290585eb,"[14, 10, 7, 2]"
