Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,21,17,1-4531,94,3,0,12,12.34846043586731,0.1313666003815671
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,3,12,1-5775,244,25,0,9,32.01134532690048,0.13119403822500197
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,18,21,1-1580,400,21,0,40,52.161534786224365,0.1304038369655609
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,4,18,1-9055,12,0,0,2,1.5580767393112183,0.12983972827593485
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,13,14,1-3551,6,0,0,1,0.7790383696556091,0.12983972827593485
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1-6642,16,11,1-6642,36,0,0,6,4.674230217933655,0.12983972827593485
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,1,23,1-7204,26,1,0,3,3.3371151089668274,0.12835058111410874
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,19,1,1-8820,83,9,0,2,10.558076739311218,0.1272057438471231
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-9588,16,11,1-9588,14,1,0,1,1.7790383696556091,0.12707416926111495
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-2584,17,4,1-2584,36,3,0,2,4.558076739311218,0.12661324275864494
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,13,14,1-18409,22,2,0,1,2.779038369655609,0.12631992589343677
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,5,24,1-9452,16,2,0,0,2.0,0.125
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,1,23,1-18613,25,0,0,4,3.1161534786224365,0.12464613914489746
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,13,14,1-9768,241,25,0,6,29.674230217933655,0.12312958596652969
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,4,18,1-8826,123,8,0,9,15.011345326900482,0.12204345794228035
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,15,15,1-9436,21,1,0,2,2.5580767393112183,0.12181317806243896
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,21,17,1-1592,32,0,0,5,3.8951918482780457,0.12172474525868893
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,21,17,1-7152,109,0,0,17,13.243652284145355,0.12150139710225097
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,22,20,1-8544,54,5,0,2,6.558076739311218,0.12144586554280033
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,19,1,1-5197,72,4,0,6,8.674230217933655,0.12047541969352299
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,16,11,1-9416,13,0,0,2,1.5580767393112183,0.11985205687009372
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,6,5,1-1177,17,2,0,0,2.0,0.11764705882352941
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,18,21,1-7866,318,4,0,42,36.71961152553558,0.11547047649539492
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,5,24,MLG32,52,6,0,0,6.0,0.11538461538461539
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,5,24,1-2423,79,9,0,0,9.0,0.11392405063291139
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,7,10,1-3033,7,0,0,1,0.7790383696556091,0.11129119566508702
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,22,20,1-9614,30,1,0,3,3.3371151089668274,0.11123717029889425
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,4,18,1-7066,23,1,0,2,2.5580767393112183,0.11122072779613992
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,19,1,1-2297,25,2,0,1,2.779038369655609,0.11116153478622437
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,5,24,1-19166,45,5,0,0,5.0,0.1111111111111111
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,22,20,1-6216,45,5,0,0,5.0,0.1111111111111111
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1-9465,6,5,1-9465,18,2,0,0,2.0,0.1111111111111111
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,2,6,1-19549,29,0,0,4,3.1161534786224365,0.10745356822835989
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,13,14,1-20167,56,2,0,5,5.895191848278046,0.1052712830049651
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,1,23,1-19447,15,0,0,2,1.5580767393112183,0.10387178262074788
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,1,23,1-7819,59,6,0,0,6.0,0.1016949152542373
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,5,24,MLG44,59,6,0,0,6.0,0.1016949152542373
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,18,21,1-7991,46,3,0,2,4.558076739311218,0.09908862476763518
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,21,17,1-8503,16,0,0,2,1.5580767393112183,0.09737979620695114
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,12,2,1-17657,8,0,0,1,0.7790383696556091,0.09737979620695114
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,1,23,1-9861,8,0,0,1,0.7790383696556091,0.09737979620695114
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,18,21,1-11350,100,1,0,11,9.5694220662117,0.09569422066211701
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7722,6,5,1-7722,60,4,0,2,5.558076739311218,0.09263461232185363
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,1,23,1-0001,17,0,0,2,1.5580767393112183,0.0916515729006599
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,5,24,1-9722,22,2,0,0,2.0,0.09090909090909091
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,1-5653,20,9,1-5653,11,1,0,0,1.0,0.09090909090909091
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,17,4,1-5891,96,4,0,6,8.674230217933655,0.09035656477014224
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-8174,21,17,1-8174,45,4,0,0,4.0,0.08888888888888889
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,12,2,1-18423,47,1,0,4,4.1161534786224365,0.08757773358771141
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-8113,8,3,1-8113,9,0,0,1,0.7790383696556091,0.08655981885062324
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,1-2869,2,6,1-2869,9,0,0,1,0.7790383696556091,0.08655981885062324
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,19,1,1-1317,414,14,0,28,35.813074350357056,0.08650501050810883
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,20,9,1-7019,107,6,0,4,9.116153478622437,0.08519769606189193
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,1,23,1-9345,47,4,0,0,4.0,0.0851063829787234
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,1-20003,14,8,1-20003,21,1,0,1,1.7790383696556091,0.08471611284074329
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,9,19,1-9818,28,0,0,3,2.3371151089668274,0.08346839674881526
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,6,5,1-20012,12,1,0,0,1.0,0.08333333333333333
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-19897,15,15,1-19897,53,2,0,3,4.337115108966827,0.08183236054654391
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,3,12,1-9740,34,2,0,1,2.779038369655609,0.08173642263692968
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,18,21,1-7182,22,1,0,1,1.7790383696556091,0.08086538043889133
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,14,8,72-18936,20,0,0,2,1.5580767393112183,0.07790383696556091
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,19,1,1-9417,76,2,0,5,5.895191848278046,0.07756831379313218
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,2,6,1-2153,13,1,0,0,1.0,0.07692307692307693
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,5,24,1-18377,14,1,0,0,1.0,0.07142857142857142
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-9731,7,10,1-9731,11,0,0,1,0.7790383696556091,0.07082166996869174
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,19,1,1-9457,11,0,0,1,0.7790383696556091,0.07082166996869174
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,4,18,1-3068,180,8,0,6,12.674230217933655,0.07041239009963142
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-9646,16,11,1-9646,105,1,0,8,7.232306957244873,0.0688791138785226
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,19,1,1-9674,144,2,0,10,9.790383696556091,0.06798877567052841
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,19,1,1-1769,89,2,0,5,5.895191848278046,0.0662381106548095
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,5,24,1-8418,46,3,0,0,3.0,0.06521739130434782
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,1,23,1-5161,12,0,0,1,0.7790383696556091,0.06491986413796742
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,3,12,1-18004,12,0,0,1,0.7790383696556091,0.06491986413796742
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,1-0405,13,14,1-0405,64,4,0,0,4.0,0.0625
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG37,1,23,MLG37,116,1,0,8,7.232306957244873,0.06234747376935235
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-9331,7,10,1-9331,25,0,0,2,1.5580767393112183,0.06232306957244873
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,18,21,1-6900,67,1,0,4,4.1161534786224365,0.06143512654660353
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-8094,22,20,1-8094,58,2,0,2,3.5580767393112183,0.061346150677779626
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,7,10,1-8576,55,1,0,3,3.3371151089668274,0.06067482016303322
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,1-7453,1,23,1-7453,13,0,0,1,0.7790383696556091,0.05992602843504686
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,8,3,1-20467,13,0,0,1,0.7790383696556091,0.05992602843504686
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-20791,9,19,1-20791,13,0,0,1,0.7790383696556091,0.05992602843504686
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,2,6,1-19839,13,0,0,1,0.7790383696556091,0.05992602843504686
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,5,24,MLG49,185,11,0,0,11.0,0.05945945945945946
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,18,21,1-9850,27,0,0,2,1.5580767393112183,0.05770654590041549
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,18,21,1-8042,52,3,0,0,3.0,0.057692307692307696
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,5,24,1-5549,35,2,0,0,2.0,0.05714285714285714
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,19,1,MLG11,87,1,0,5,4.895191848278046,0.056266572968713166
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,1,23,MLG53,91,2,0,4,5.1161534786224365,0.05622146679804875
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,1,23,1-7995,14,0,0,1,0.7790383696556091,0.05564559783254351
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,17,4,1-9996,28,0,0,2,1.5580767393112183,0.05564559783254351
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,8,3,1-1972,32,1,0,1,1.7790383696556091,0.055594949051737785
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,3,12,1-9495,18,1,0,0,1.0,0.05555555555555555
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,19,1,1-8573,184,8,0,2,9.558076739311218,0.051946069235387055
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,13,14,1-19222,15,0,0,1,0.7790383696556091,0.05193589131037394
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,5,24,1-7058,80,4,0,0,4.0,0.05
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,2,6,1-18028,309,6,0,12,15.34846043586731,0.049671392996334336
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,1-5877,12,2,1-5877,79,0,0,5,3.8951918482780457,0.049306225927570196
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,11,7,1-9606,16,0,0,1,0.7790383696556091,0.04868989810347557
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,1,23,1-9578,42,2,0,0,2.0,0.047619047619047616
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,5,24,1-5002,45,2,0,0,2.0,0.044444444444444446
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,8,3,1-9137,111,1,0,5,4.895191848278046,0.04410082746196438
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1-5167,5,24,1-5167,24,1,0,0,1.0,0.041666666666666664
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,19,1,1-2294,75,3,0,0,3.0,0.04
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,15,15,1-2670,104,1,0,4,4.1161534786224365,0.03957839883290804
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,1,23,1-9697,20,0,0,1,0.7790383696556091,0.03895191848278046
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,22,20,1-1836,20,0,0,1,0.7790383696556091,0.03895191848278046
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,5,24,1-9805,26,1,0,0,1.0,0.038461538461538464
515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,1-6531,1,23,1-6531,27,1,0,0,1.0,0.037037037037037035
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,9,19,1-6918,43,0,0,2,1.5580767393112183,0.0362343427746795
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1-4088,15,15,1-4088,30,1,0,0,1.0,0.03333333333333333
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,1,23,1-18935,30,1,0,0,1.0,0.03333333333333333
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-18714,19,1,1-18714,32,1,0,0,1.0,0.03125
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,5,24,MLG13,140,4,0,0,4.0,0.02857142857142857
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,4,18,1-19547,66,1,0,1,1.7790383696556091,0.026955126812963776
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,1,23,1-2596,35,0,0,1,0.7790383696556091,0.022258239133017405
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,14,8,1-7509,40,0,0,1,0.7790383696556091,0.01947595924139023
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,5,24,1-7341,110,2,0,0,2.0,0.01818181818181818
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,19,1,1-9831,132,1,0,1,1.7790383696556091,0.013477563406481888
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1-9955,21,17,1-9955,60,0,0,1,0.7790383696556091,0.012983972827593485
369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,1-6594,2,6,1-6594,70,0,0,1,0.7790383696556091,0.011129119566508703
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1-2104,5,24,1-2104,36,0,0,0,0.0,0.0
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-0022,9,19,1-0022,18,0,0,0,0.0,0.0
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-9907,1,23,1-9907,17,0,0,0,0.0,0.0
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-18603,14,8,1-18603,19,0,0,0,0.0,0.0
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1-3521,16,11,1-3521,22,0,0,0,0.0,0.0
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1-3519,13,14,1-3519,27,0,0,0,0.0,0.0
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-2025,10,13,1-2025,41,0,0,0,0.0,0.0
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,19,1,1-9607,19,0,0,0,0.0,0.0
530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,1-4847,3,12,1-4847,2,0,0,0,0.0,0.0
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,1,23,1-3175,6,0,0,0,0.0,0.0
317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,1-10978,10,13,1-10978,1,0,0,0,0.0,0.0
325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,1-19924,4,18,1-19924,1,0,0,0,0.0,0.0
297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,1-8352,13,14,1-8352,1,0,0,0,0.0,0.0
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,19,1,1-6217,44,0,0,0,0.0,0.0
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,7,10,1-19568,2,0,0,0,0.0,0.0
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,5,24,1-4842,6,0,0,0,0.0,0.0
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-4910,13,14,1-4910,4,0,0,0,0.0,0.0
229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,1-4361,2,6,1-4361,10,0,0,0,0.0,0.0
212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,1-10922,8,3,1-10922,1,0,0,0,0.0,0.0
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-18563,13,14,1-18563,8,0,0,0,0.0,0.0
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,2,6,1-5406,10,0,0,0,0.0,0.0
262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,1-8623,8,3,1-8623,5,0,0,0,0.0,0.0
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,1-21195,14,8,1-21195,1,0,0,0,0.0,0.0
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,1-6931,12,2,1-6931,1,0,0,0,0.0,0.0
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,5,24,1-18615,22,0,0,0,0.0,0.0
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,1,23,1-3639,17,0,0,0,0.0,0.0
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-9733,3,12,1-9733,4,0,0,0,0.0,0.0
194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,1-9253,14,8,1-9253,24,0,0,0,0.0,0.0
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,1-7721,11,7,1-7721,20,0,0,0,0.0,0.0
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,1-10948,7,10,1-10948,2,0,0,0,0.0,0.0
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,1-8641,1,23,1-8641,30,0,0,0,0.0,0.0
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-7525,12,2,1-7525,6,0,0,0,0.0,0.0
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-5929,8,3,1-5929,4,0,0,0,0.0,0.0
115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,1-3178,4,18,1-3178,6,0,0,0,0.0,0.0
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-10698,5,24,1-10698,6,0,0,0,0.0,0.0
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-9643,6,5,1-9643,8,0,0,0,0.0,0.0
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,1-7599,8,3,1-7599,3,0,0,0,0.0,0.0
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,5,24,1-8634,10,0,0,0,0.0,0.0
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-9447,16,11,1-9447,7,0,0,0,0.0,0.0
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,1-6971,1,23,1-6971,10,0,0,0,0.0,0.0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1-19598,1,23,1-19598,11,0,0,0,0.0,0.0
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1-18498,12,2,1-18498,13,0,0,0,0.0,0.0
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,1,23,1-9076,9,0,0,0,0.0,0.0
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,20,9,1-9806,8,0,0,0,0.0,0.0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1-8021,12,2,1-8021,58,0,0,0,0.0,0.0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-8020,8,3,1-8020,56,0,0,0,0.0,0.0
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,5,24,1-21192,4,0,0,0,0.0,0.0
565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,1-19927,9,19,1-19927,1,0,0,0,0.0,0.0
