Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,1,4,1-8503,16,2,0,0,2.0,0.125
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,18,8,1-6900,67,2,0,8,8.364317417144775,0.12484055846484739
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,17,10,1-7842,21,1,0,2,2.591079354286194,0.12338473115648542
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,19,17,1-8188,140,10,0,9,17.159857094287872,0.12257040781634194
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,7,4,1-7845,36,2,0,3,4.386619031429291,0.12185052865081364
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,2,10,1-7897,95,6,0,7,11.568777740001678,0.12177660778949136
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,1,11,1-19222,15,1,0,1,1.795539677143097,0.11970264514287313
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,19,17,1-3509,35,1,0,4,4.182158708572388,0.11949024881635394
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,10,14,1-7991,46,3,0,3,5.386619031429291,0.11710041372672371
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,3,22,1-5530,7,0,0,1,0.7955396771430969,0.1136485253061567
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,2,20,1-18377,14,0,0,2,1.5910793542861938,0.1136485253061567
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,3,22,1-5799,7,0,0,1,0.7955396771430969,0.1136485253061567
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,1,11,1-9667,14,0,0,2,1.5910793542861938,0.1136485253061567
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,4,1,1-1972,32,2,0,2,3.591079354286194,0.11222122982144356
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,3,22,1-3139,93,0,0,13,10.34201580286026,0.11120447099849742
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,1,11,1-9850,27,3,0,0,3.0,0.1111111111111111
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,5,7,1-9076,9,1,0,0,1.0,0.1111111111111111
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,3,22,1-9887,36,0,0,5,3.9776983857154846,0.11049162182543013
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-2584,4,1,1-2584,36,0,0,5,3.9776983857154846,0.11049162182543013
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,13,22,1-9518,22,0,0,3,2.3866190314292908,0.10848268324678595
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,3,22,1-3447,110,0,0,15,11.933095157146454,0.10848268324678595
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,6,8,1-6919,43,3,0,2,4.591079354286194,0.10676928730898125
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,7,22,1-9971,15,0,0,2,1.5910793542861938,0.10607195695241292
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,3,22,1-4390,45,0,0,6,4.7732380628585815,0.10607195695241292
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,2,20,1-8906,15,0,0,2,1.5910793542861938,0.10607195695241292
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,8,10,1-2701,61,4,0,3,6.386619031429291,0.10469867264638182
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,1,22,1-7213,23,0,0,3,2.3866190314292908,0.10376604484475177
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,4,1,1-6743,58,5,0,1,5.795539677143097,0.09992309788177753
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,6,8,1-9549,18,1,0,1,1.795539677143097,0.0997522042857276
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,15,6,1-8541,232,12,0,14,23.137555480003357,0.09973084258622136
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-18563,11,18,1-18563,8,0,0,1,0.7955396771430969,0.09944245964288712
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,3,22,MLG31,33,0,0,4,3.1821587085723877,0.09642905177492084
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,3,22,1-1005,125,0,0,15,11.933095157146454,0.09546476125717163
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,2,20,1-1177,17,0,0,2,1.5910793542861938,0.09359290319330552
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7722,2,20,1-7722,60,0,0,7,5.5687777400016785,0.09281296233336131
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,MLG09,1,11,MLG09,125,10,0,2,11.591079354286194,0.09272863483428954
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,1-9739,19,17,1-9739,31,2,0,1,2.795539677143097,0.09017869926268055
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,5,7,1-9839,20,1,0,1,1.795539677143097,0.08977698385715485
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,19,17,1-6787,56,5,0,0,5.0,0.08928571428571429
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,1-2869,7,4,1-2869,9,0,0,1,0.7955396771430969,0.0883932974603441
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-8113,3,22,1-8113,9,0,0,1,0.7955396771430969,0.0883932974603441
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,8,10,1-2596,35,3,0,0,3.0,0.08571428571428572
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,1,11,1-2178,12,1,0,0,1.0,0.08333333333333333
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,3,22,1-8018,58,0,0,6,4.7732380628585815,0.08229720798032038
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,13,9,1-18409,22,1,0,1,1.795539677143097,0.08161543987014076
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,MLG73,2,20,MLG73,10,0,0,1,0.7955396771430969,0.0795539677143097
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,13,9,72-18936,20,0,0,2,1.5910793542861938,0.0795539677143097
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,1,11,1-7521,10,0,0,1,0.7955396771430969,0.0795539677143097
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,5,7,1-7066,23,1,0,1,1.795539677143097,0.07806694248448247
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-20791,14,12,1-20791,13,1,0,0,1.0,0.07692307692307693
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,4,1,1-0031,13,1,0,0,1.0,0.07692307692307693
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,1-7453,1,11,1-7453,13,1,0,0,1.0,0.07692307692307693
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,3,22,1-8450,52,0,0,5,3.9776983857154846,0.07649419972529778
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,1-20003,5,7,1-20003,21,0,0,2,1.5910793542861938,0.0757656835374378
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,17,2,1-7467,64,4,0,1,4.795539677143097,0.07493030745536089
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,2,20,1-6918,43,0,0,4,3.1821587085723877,0.07400369089703228
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1-8767,18,13,1-8767,48,1,0,3,3.3866190314292908,0.07055456315477689
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,3,22,1-1942,34,0,0,3,2.3866190314292908,0.07019467739497914
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,1,11,1-7752,29,2,0,0,2.0,0.06896551724137931
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,2,20,1-20012,12,0,0,1,0.7955396771430969,0.06629497309525807
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,3,22,1-9444,24,0,0,2,1.5910793542861938,0.06629497309525807
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,19,17,1-9996,28,1,0,1,1.795539677143097,0.06412641704082489
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,3,22,1-8427,189,0,0,15,11.933095157146454,0.0631380696145315
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,3,22,1-19229,38,0,0,3,2.3866190314292908,0.06280576398498133
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,10,14,1-19839,13,0,0,1,0.7955396771430969,0.061195359780238226
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-19897,2,20,1-19897,53,0,0,4,3.1821587085723877,0.06004073035042241
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1-4088,7,4,1-4088,30,1,0,1,1.795539677143097,0.05985132257143656
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,4,1,1-3639,17,1,0,0,1.0,0.058823529411764705
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,1,11,1-5913,14,0,0,1,0.7955396771430969,0.05682426265307835
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-9588,3,22,1-9588,14,0,0,1,0.7955396771430969,0.05682426265307835
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-0022,1,11,1-0022,18,1,0,0,1.0,0.05555555555555555
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,1,11,1-19447,15,0,0,1,0.7955396771430969,0.05303597847620646
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,3,22,1-8910,137,0,0,9,7.159857094287872,0.05226173061523994
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-18714,3,22,1-18714,32,0,0,2,1.5910793542861938,0.04972122982144356
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,3,22,1-3104,16,0,0,1,0.7955396771430969,0.04972122982144356
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-9646,12,15,1-9646,105,5,0,0,5.0,0.047619047619047616
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-8125,19,17,1-8125,21,1,0,0,1.0,0.047619047619047616
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-9907,19,17,1-9907,17,0,0,1,0.7955396771430969,0.04679645159665276
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,5,7,1-0001,17,0,0,1,0.7955396771430969,0.04679645159665276
369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,1-6594,1,22,1-6594,70,0,0,4,3.1821587085723877,0.045459410122462685
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,3,22,1-6914,73,0,0,4,3.1821587085723877,0.04359121518592312
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,17,2,1-2670,104,2,0,3,4.386619031429291,0.04217902914835857
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-9331,19,17,1-9331,25,1,0,0,1.0,0.04
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,3,22,1-7964,202,0,0,10,7.955396771430969,0.03938315233381668
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,1,11,1-9137,111,1,0,4,4.182158708572388,0.03767710548263412
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,10,14,1-10451,46,0,0,2,1.5910793542861938,0.03458868161491726
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,3,22,1-18487,23,0,0,1,0.7955396771430969,0.03458868161491726
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1-8021,6,8,1-8021,58,2,0,0,2.0,0.034482758620689655
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1-5167,11,1,1-5167,24,0,0,1,0.7955396771430969,0.033147486547629036
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,2,20,1-4634,48,0,0,2,1.5910793542861938,0.033147486547629036
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,3,22,1-13247,29,0,0,1,0.7955396771430969,0.02743240266010679
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,12,15,1-9614,30,0,0,1,0.7955396771430969,0.02651798923810323
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,10,14,1-10071,30,0,0,1,0.7955396771430969,0.02651798923810323
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,3,22,1-9185,31,0,0,1,0.7955396771430969,0.025662570230422482
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1-2104,15,6,1-2104,36,0,0,1,0.7955396771430969,0.022098324365086026
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-8174,2,20,1-8174,45,0,0,1,0.7955396771430969,0.01767865949206882
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,3,22,1-18423,47,0,0,1,0.7955396771430969,0.016926376109427595
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,3,22,1-6227,52,0,0,1,0.7955396771430969,0.015298839945059556
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,3,22,MLG48,159,0,0,3,2.3866190314292908,0.015010182587605602
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,3,22,1-8398,54,0,0,1,0.7955396771430969,0.014732216243390684
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,11,18,72-0103,71,0,0,1,0.7955396771430969,0.011204784185114041
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,MLG07,3,22,MLG07,90,0,0,1,0.7955396771430969,0.00883932974603441
546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,5,7,1-7527,1,0,0,0,0.0,0.0
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,3,22,1-7993,24,0,0,0,0.0,0.0
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,3,22,1-8532,4,0,0,0,0.0,0.0
262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,1-8623,6,8,1-8623,5,0,0,0,0.0,0.0
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,3,22,1-3033,7,0,0,0,0.0,0.0
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-3647,15,6,1-3647,5,0,0,0,0.0,0.0
115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,1-3178,7,4,1-3178,6,0,0,0,0.0,0.0
325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,1-19924,19,17,1-19924,1,0,0,0,0.0,0.0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,18,15,1-8222,12,0,0,0,0.0,0.0
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,14,12,1-3175,6,0,0,0,0.0,0.0
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1-3521,2,22,1-3521,22,0,0,0,0.0,0.0
561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,6,1,1-9455,2,0,0,0,0.0,0.0
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,5,22,1-5803,15,0,0,0,0.0,0.0
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,8,10,P-0009,7,0,0,0,0.0,0.0
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1-8401,8,10,1-8401,57,0,0,0,0.0,0.0
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,2,20,1-4842,6,0,0,0,0.0,0.0
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,1-10948,15,6,1-10948,2,0,0,0,0.0,0.0
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1-9955,1,11,1-9955,60,0,0,0,0.0,0.0
229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,1-4361,5,7,1-4361,10,0,0,0,0.0,0.0
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,14,12,1-19568,2,0,0,0,0.0,0.0
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-3646,1,11,1-3646,7,0,0,0,0.0,0.0
556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,1-10951,15,6,1-10951,1,0,0,0,0.0,0.0
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,3,22,1-6028,2,0,0,0,0.0,0.0
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-10698,9,5,1-10698,6,0,0,0,0.0,0.0
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1-3519,7,4,1-3519,27,0,0,0,0.0,0.0
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,10,14,1-2153,13,0,0,0,0.0,0.0
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,3,22,MLG72,9,0,0,0,0.0,0.0
545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-19567,2,22,1-19567,2,0,0,0,0.0,0.0
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,1-21195,13,9,1-21195,1,0,0,0,0.0,0.0
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,1-5653,4,1,1-5653,11,0,0,0,0.0,0.0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1-19598,19,17,1-19598,11,0,0,0,0.0,0.0
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,1,11,1-8379,5,0,0,0,0.0,0.0
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,1,11,1-3216,5,0,0,0,0.0,0.0
317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,1-10978,11,18,1-10978,1,0,0,0,0.0,0.0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-8020,6,8,1-8020,56,0,0,0,0.0,0.0
