Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,6,7,1-8084,82,5,0,14,17.316455125808716,0.21117628202205752
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-8113,6,7,1-8113,9,1,0,1,1.8797467947006226,0.20886075496673584
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,2,22,1-9076,9,1,0,1,1.8797467947006226,0.20886075496673584
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,2,22,1-8450,52,2,0,10,10.797467947006226,0.20764361436550433
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,6,7,1-6918,43,1,0,9,8.917721152305603,0.20738886400710704
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,19,17,1-19166,45,4,0,6,9.278480768203735,0.20618846151563858
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,1,13,1-11330,14,2,0,1,2.8797467947006226,0.20569619962147304
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,4,20,1-6878,167,0,0,39,34.31012499332428,0.20544985025942683
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,15,11,MLG54,595,65,0,65,122.18354165554047,0.20535049017737894
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,19,17,MLG63,380,40,0,43,77.82911217212677,0.20481345308454413
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,1,13,1-1827,24,4,0,1,4.879746794700623,0.20332278311252594
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,9,15,1-8285,72,12,0,3,14.639240384101868,0.20332278311252594
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,2,22,1-4052,13,0,0,3,2.6392403841018677,0.20301849108475906
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,4,20,1-19839,13,0,0,3,2.6392403841018677,0.20301849108475906
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,22,10,1-7752,29,5,0,1,5.879746794700623,0.20274988947243527
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,5,23,1-9650,25,5,0,0,5.0,0.2
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,1,13,1-1592,32,2,0,5,6.398733973503113,0.19996043667197227
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,1,13,1-9850,27,1,0,5,5.398733973503113,0.19995311012974493
515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,1-6531,17,3,1-6531,27,1,0,5,5.398733973503113,0.19995311012974493
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,20,9,1-1769,89,8,0,11,17.677214741706848,0.19862039035625673
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,14,4,1-7839,24,3,0,2,4.759493589401245,0.19831223289171854
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,12,5,1-1570,142,14,0,16,28.07594871520996,0.1977179486986617
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,1,13,1-11329,14,1,0,2,2.759493589401245,0.1971066849572318
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,3,18,1-1972,32,1,0,6,6.278480768203735,0.19620252400636673
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,5,23,1-7991,46,9,0,0,9.0,0.1956521739130435
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,8,2,1-18613,25,4,0,1,4.879746794700623,0.1951898717880249
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-8094,11,16,1-8094,58,6,0,6,11.278480768203735,0.1944565649690299
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,2,22,1-8488,23,0,0,5,4.398733973503113,0.1912493031957875
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,19,17,MLG78,80,10,0,6,15.278480768203735,0.1909810096025467
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,21,24,MLG49,185,13,0,25,34.993669867515564,0.1891549722568409
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,9,4,1-0033,10,1,0,1,1.8797467947006226,0.18797467947006224
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,17,15,1-2701,61,6,0,6,11.278480768203735,0.18489312734760222
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,4,20,1-18234,43,0,0,9,7.917721152305603,0.18413305005361869
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,15,11,1-8906,15,1,0,2,2.759493589401245,0.18396623929341635
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,1,5,1-19447,15,1,0,2,2.759493589401245,0.18396623929341635
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,21,24,1-0303,212,28,0,12,38.55696153640747,0.18187246007739372
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,5,23,1-9630,33,6,0,0,6.0,0.18181818181818182
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,22,10,1-1224,151,15,0,14,27.316455125808716,0.18090367632985904
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,22,14,1-8023,16,2,0,1,2.8797467947006226,0.1799841746687889
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-20641,8,2,1-20641,16,2,0,1,2.8797467947006226,0.1799841746687889
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,4,20,MLG02,320,0,0,65,57.183541655540466,0.17869856767356396
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,21,24,MLG60,47,4,0,5,8.398733973503113,0.17869646752134283
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,21,24,1-9651,38,5,0,2,6.759493589401245,0.1778814102474012
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,5,23,MLG46,17,3,0,0,3.0,0.17647058823529413
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,9,15,1-8042,52,3,0,7,9.158227562904358,0.1761197608250838
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,1,13,1-4136,5,0,0,1,0.8797467947006226,0.1759493589401245
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,15,4,1-4051,5,0,0,1,0.8797467947006226,0.1759493589401245
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,1,13,1-20047,20,0,0,4,3.5189871788024902,0.1759493589401245
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,2,22,1-3216,5,0,0,1,0.8797467947006226,0.1759493589401245
287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,13,14,1-9836,5,0,0,1,0.8797467947006226,0.1759493589401245
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,9,15,1-1608,307,23,0,35,53.79113781452179,0.17521543262059214
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,2,22,1-8397,51,1,0,9,8.917721152305603,0.1748572774961883
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,3,18,1-7845,36,1,0,6,6.278480768203735,0.17440224356121486
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,3,18,1-3087,26,1,0,4,4.51898717880249,0.17380719918471116
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,4,20,MLG30,208,0,0,41,36.069618582725525,0.17341162780156502
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,17,3,1-9115,16,1,0,2,2.759493589401245,0.17246834933757782
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,22,10,1-9606,16,1,0,2,2.759493589401245,0.17246834933757782
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,5,23,1-8988,29,5,0,0,5.0,0.1724137931034483
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,3,18,1-6532,27,2,0,3,4.639240384101868,0.1718237179296988
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,1,13,1-9457,11,1,0,1,1.8797467947006226,0.17088607224551114
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,2,22,1-9518,22,2,0,2,3.759493589401245,0.17088607224551114
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,18,6,1-9500,33,3,0,3,5.639240384101868,0.17088607224551114
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,1,13,1-13247,29,4,0,1,4.879746794700623,0.1682671308517456
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,3,18,1-7842,21,0,0,4,3.5189871788024902,0.16757081803821383
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,21,24,1-9491,80,9,0,5,13.398733973503113,0.1674841746687889
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,20,9,1-5197,72,5,0,8,12.03797435760498,0.16719408830006918
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,7,24,1-6228,48,8,0,0,8.0,0.16666666666666666
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,14,4,P-16616,28,2,0,3,4.639240384101868,0.1656871565750667
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,20,9,1-17758,40,3,0,4,6.51898717880249,0.16297467947006225
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG37,18,6,MLG37,116,18,0,1,18.879746794700623,0.16275643788535019
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,21,24,1-18935,30,4,0,1,4.879746794700623,0.16265822649002076
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,18,6,1-7744,37,6,0,0,6.0,0.16216216216216217
361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,11,16,1-0008,230,10,0,31,37.2721506357193,0.16205282885095348
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,7,1,1-9516,76,7,0,6,12.278480768203735,0.16155895747636495
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,4,20,1-19004,60,0,0,11,9.677214741706848,0.1612869123617808
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,3,1,1-8095,46,3,0,5,7.398733973503113,0.16084204290224158
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-9331,16,8,1-9331,25,4,0,0,4.0,0.16
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,9,15,1-7770,11,0,0,2,1.7594935894012451,0.15995396267284046
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,7,1,1-2573,37,5,0,1,5.879746794700623,0.15891207553244927
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,1,13,1-8181,30,3,0,2,4.759493589401245,0.15864978631337484
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,7,1,1-6006,57,2,0,8,9.03797435760498,0.15856095364219264
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-18603,18,6,1-18603,19,3,0,0,3.0,0.15789473684210525
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,11,16,1-8659,91,9,0,6,14.278480768203735,0.15690638206817292
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,18,2,1-10696,24,2,0,2,3.759493589401245,0.15664556622505188
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,10,12,1-9055,12,1,0,1,1.8797467947006226,0.15664556622505188
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,7,1,1-3052,166,9,0,19,25.71518909931183,0.15491077770669776
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,21,24,1-5172,120,7,0,13,18.436708331108093,0.15363923609256744
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,3,18,1-9768,241,4,0,37,36.550631403923035,0.151662370970635
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,19,17,1-7204,26,3,0,1,3.8797467947006226,0.14922103056540856
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,2,22,1-19547,66,1,0,10,9.797467947006226,0.14844648404554886
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,4,20,1-8222,12,0,0,2,1.7594935894012451,0.1466244657834371
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,4,20,1-4634,48,0,0,8,7.0379743576049805,0.1466244657834371
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1-6642,2,22,1-6642,36,0,0,6,5.278480768203735,0.1466244657834371
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,1,9,1-9946,12,0,0,2,1.7594935894012451,0.1466244657834371
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,3,18,1-3175,6,0,0,1,0.8797467947006226,0.1466244657834371
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,4,20,1-7140,397,0,0,66,58.06328845024109,0.146255134635368
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,7,1,1-7005,285,7,0,39,41.31012499332428,0.14494780699412027
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,5,23,1-7995,14,2,0,0,2.0,0.14285714285714285
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,1,13,MLG12,146,11,0,11,20.677214741706848,0.14162475850484144
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,MLG09,2,22,MLG09,125,0,0,20,17.59493589401245,0.1407594871520996
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,7,1,1-3447,110,4,0,13,15.436708331108093,0.14033371210098267
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,11,9,1-9496,39,1,0,5,5.398733973503113,0.13842907624366957
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,9,23,1-4855,22,3,0,0,3.0,0.13636363636363635
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,5,23,1-6734,44,6,0,0,6.0,0.13636363636363635
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,7,1,1-9277,48,3,0,4,6.51898717880249,0.13581223289171854
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,6,18,1-9416,13,0,0,2,1.7594935894012451,0.1353456607231727
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,2,17,MLG43,14,1,0,1,1.8797467947006226,0.1342676281929016
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,2,22,1-6914,73,1,0,10,9.797467947006226,0.1342118896850168
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1-4088,6,7,1-4088,30,4,0,0,4.0,0.13333333333333333
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,18,6,1-9839,20,0,0,3,2.6392403841018677,0.13196201920509337
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,22,24,1-18615,22,2,0,1,2.8797467947006226,0.13089758157730103
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,22,10,1-7066,23,3,0,0,3.0,0.13043478260869565
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,4,20,1-8622,54,0,0,8,7.0379743576049805,0.1303328584741663
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,13,14,1-6787,56,2,0,6,7.278480768203735,0.129972870860781
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,MLG17,16,8,MLG17,153,17,0,3,19.639240384101868,0.1283610482621037
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,21,24,1-8018,58,3,0,5,7.398733973503113,0.12756437885350194
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,2,22,1-9818,28,0,0,4,3.5189871788024902,0.12567811352866037
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-9447,2,22,1-9447,7,0,0,1,0.8797467947006226,0.12567811352866037
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,21,24,1-9667,14,0,0,2,1.7594935894012451,0.12567811352866037
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-2584,12,5,1-2584,36,1,0,4,4.51898717880249,0.1255274216334025
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,16,8,1-8573,184,16,0,8,23.03797435760498,0.12520638237828793
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,18,1,1-3089,16,2,0,0,2.0,0.125
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-9643,5,23,1-9643,8,1,0,0,1.0,0.125
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,10,4,1-9855,8,1,0,0,1.0,0.125
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,4,12,1-9995,24,3,0,0,3.0,0.125
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,14,4,1-8541,232,18,0,12,28.55696153640747,0.1230903514500322
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,7,1,1-4649,244,15,0,17,29.955695509910583,0.12276924389307617
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,4,20,1-8066,86,0,0,12,10.55696153640747,0.12275536670241245
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,3,18,1-7509,40,4,0,1,4.879746794700623,0.12199366986751556
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,21,24,1-9338,29,0,0,4,3.5189871788024902,0.12134438547594793
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,19,17,1-4700,31,2,0,2,3.759493589401245,0.12127398675487887
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,14,23,MLG31,33,4,0,0,4.0,0.12121212121212122
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,3,5,1-8529,56,5,0,2,6.759493589401245,0.12070524266787938
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,4,20,1-9752,22,0,0,3,2.6392403841018677,0.11996547200463036
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,2,6,1-17835,17,2,0,0,2.0,0.11764705882352941
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1-7536,1,13,1-7536,17,2,0,0,2.0,0.11764705882352941
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,2,22,1-8590,24,1,0,2,2.759493589401245,0.11497889955838521
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,11,24,1-7481,33,2,0,2,3.759493589401245,0.11392404816367409
