conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens,source_file
7,0,5,9,51,37,246,508,1098,3045,1012,787,16.265871559633027,43385,218.0,2.0,23.0,26.684270799160004,44.86667841672897,3.836128115653992,5.633832812309265,1.9442813098430636,1228.5161912441254,16.546493768692017,38.59692513942719,356.90064430236816,3.635223865509033,0.785681426525116,0.1270790547132492,20250619_072545i295fl_test-23efc739a0d82bd791566aae4e909710.csv
1,0,4,4,55,56,334,248,1542,3417,1142,739,15.849541284403667,30651,203.0,3.0,20.0,69.51020896434784,46.16533696651459,8.698805570602417,9.072640538215635,0.2767947129905224,1268.553227186203,20.10013461112976,50.3579318523407,267.33328104019165,3.743707656860352,0.7980607151985168,0.2403104901313781,20250619_072545i296fl_test-32d156967798797393721d706ec69c1f.csv
0,0,2,1,49,15,331,618,807,3607,1133,624,16.38195718654434,32847,222.0,2.0,20.0,47.75340080261231,11.1791879683733,2.952442467212677,0.2613044157624244,1.8571104109287264,1943.7251091003416,15.855726599693298,71.74718976020813,265.6535506248474,3.858275890350342,0.6383830904960632,0.2290346920490265,20250619_072545i297fl_test-18673bbca2976c4dfa4082c6617dc02a.csv
0,0,2,10,39,51,382,329,1343,3244,842,604,15.121957186544345,21449,275.0,1.0,20.0,35.4070183634758,15.245070829987526,8.434319496154785,8.05229127407074,2.416849136352539,1347.6272523403168,79.94562983512878,38.94028961658478,273.428076505661,1.428656816482544,0.5303184390068054,0.993556559085846,20250619_072545i298fl_test-3c9d474541d9d8f3ceffc90c47b06152.csv
0,0,1,11,69,52,357,532,864,4283,1171,502,15.796269113149847,19850,222.0,2.0,20.0,32.70575761795044,37.22358167171478,3.7521976232528687,0.6099582463502884,6.648625135421753,1956.5393924713132,89.39469456672668,16.560564935207367,269.331830739975,0.7523490786552429,0.1848011016845703,0.5582353472709656,20250619_072545i299fl_test-dff4077c57174c158b451fd57ab809e0.csv
0,0,2,5,44,33,333,574,1246,2847,1084,663,16.479694189602448,36566,251.0,2.0,23.0,19.477077275514603,24.55689385533333,2.999861240386963,6.075184941291809,9.84729528427124,1943.6667561531067,68.37737560272217,26.297661662101746,313.98104429244995,2.485893487930298,0.5373594164848328,0.5995880365371704,20250619_072545i300fl_test-844d14c1dd21de1beffd51db4d71b35f.csv
0,0,3,4,39,23,418,433,1175,3460,942,588,16.241345565749235,27028,222.0,2.0,20.0,80.9379643201828,8.706009201705456,0.6928575038909912,1.5138649940490725,7.97271192073822,1583.1750631332395,57.70827531814575,43.86896789073944,332.19056129455566,1.8919960260391235,0.3135258257389068,0.5499293804168701,20250619_072545i301fl_test-47e8273764a158881c1f9ecd8f7bfc37.csv
0,0,2,4,63,22,401,459,1070,3880,1056,680,16.32256880733945,38770,221.0,1.0,23.0,40.40749281644821,9.883299805223942,4.430932700634003,2.321658283472061,7.476415634155273,1495.7172572612762,50.10285973548889,5.303739383816719,241.1175936460495,0.1044657230377197,0.0216310340911149,0.2748163342475891,20250619_072545i302fl_test-f5a4fbc2f312fa31bec04e34ee287b61.csv
2,0,3,2,43,21,275,384,868,3845,1256,659,16.77816513761468,39502,273.0,2.0,20.0,54.46903795003891,34.08548831939697,8.752732872962952,0.6059078872203827,9.508044719696043,1487.2379899024963,80.95065951347351,51.4228105545044,299.7542679309845,1.3568768501281738,0.2992257177829742,0.6436511278152466,20250619_072545i303fl_test-79f38c2a6b16780291d97e2f65b65bd2.csv
0,0,2,11,53,29,516,325,1302,3491,797,625,15.211743119266057,26343,275.0,1.0,20.0,87.4454915523529,13.441344276070597,7.1770817041397095,8.426788449287415,1.2370200455188751,1136.0135674476624,85.80650687217712,34.430310130119324,340.2501940727234,0.9699352979660034,0.5225176811218262,0.4761383235454559,20250619_072545i304fl_test-054693bc17b44cec3dd8c5a22807477a.csv
0,0,2,6,43,21,272,572,1154,3023,1190,715,16.578899082568807,38011,221.0,1.0,23.0,16.445555463433266,28.83723676204681,2.75181382894516,0.7270380854606628,1.72185018658638,1064.932346343994,50.17536878585816,82.52114653587341,287.4528884887696,3.997123718261719,0.8210861682891846,0.4159124493598938,20250619_072545i305fl_test-1262d79cd104e19a3f36abcab0ac661f.csv
0,0,2,10,31,25,262,396,915,3717,992,777,15.816330275229358,35052,222.0,2.0,20.0,89.9166750907898,16.097421869635582,5.253313779830933,3.993955254554749,1.949254721403122,1711.9287848472595,50.25953650474548,22.210028767585754,332.0485830307007,3.780518770217896,0.3347627222537994,0.2012575268745422,20250619_072545i306fl_test-86870ffe413101f2b16395ac03a98693.csv
1,0,3,5,45,33,375,369,1505,3302,938,559,15.645688073394496,34678,265.0,0.0,20.0,96.64702951908112,12.106262668967249,8.842778205871582,7.815008163452148,1.7642152309417725,1928.9040565490725,70.9306001663208,28.01735997200012,290.9372091293335,2.9338817596435547,0.4735861122608185,0.667514979839325,20250619_072545i307fl_test-faba732ae361d984e74d675a68100e22.csv
0,0,0,4,36,26,290,489,1134,3204,996,796,16.50966360856269,46673,251.0,2.0,23.0,60.162914395332336,22.51534253358841,4.689137041568756,2.653743028640747,4.0505000948905945,1295.1079607009888,95.3523814678192,24.405160546302795,201.05379670858383,0.696861982345581,0.2899138927459717,0.637630045413971,20250619_072545i308fl_test-c99964fde6e648bfecdaf3625f8870aa.csv
1,0,5,8,66,46,388,375,1181,3713,943,618,15.798532110091744,26883,203.0,3.0,20.0,16.752624809741974,34.81658339500427,5.496785640716553,1.2761946022510529,8.457204699516296,1417.6878929138184,79.04684543609619,27.068042755126957,361.658787727356,0.4655699431896209,0.1785202026367187,0.8241557478904724,20250619_072545i309fl_test-62c7f8e05970bc5fb8997fe3600a83f7.csv
1,0,5,9,76,40,438,568,1147,3741,735,509,15.158715596330277,28525,265.0,0.0,20.0,23.605943769216537,15.41930578649044,2.495329827070236,5.95450758934021,3.781359493732453,1739.4388914108276,70.34541368484497,45.18455862998962,339.5241379737854,0.6128485202789307,0.4064867794513702,0.9142643809318542,20250619_072545i310fl_test-6c3562a4c759b77e8ba44e038817f797.csv
1,0,5,12,75,33,467,702,811,3904,954,522,15.6702752293578,30754,265.0,0.0,20.0,40.751716792583466,35.713495314121246,2.567910254001617,0.5771061778068542,9.679701924324036,1973.578095436096,78.12272906303406,24.386122822761536,280.56180477142334,1.1684280633926392,0.0774628594517707,0.0088433027267456,20250619_072545i311fl_test-519949a172c20716e5f986bcbd2c90d9.csv
2,1,4,4,38,21,266,498,753,3927,1097,769,16.20360856269113,37098,273.0,2.0,20.0,21.672929376363754,33.248314559459686,9.29101049900055,3.2272064685821533,7.639354467391968,1528.3228158950806,59.44482684135437,98.60096573829652,337.4427080154419,2.371767044067383,0.1643329858779907,0.8265072703361511,20250619_072545i312fl_test-07cbb29071b38fdf1a672a84a6eeb387.csv
2,0,1,9,44,24,274,323,1041,3343,1052,658,16.00006116207951,27757,206.0,4.0,21.0,37.2796830534935,49.51589077711105,6.674631834030151,5.4324740171432495,6.264327764511108,1096.4905247092247,51.07467770576477,60.67982316017151,303.8233995437622,1.978790044784546,0.247182160615921,0.1949781030416488,20250619_072545i313fl_test-935984d8d83557bd4feed52cd2ee0e78.csv
0,1,2,3,55,22,339,473,1005,3420,1073,677,16.108256880733943,27568,222.0,2.0,20.0,36.75488471984863,49.31781768798828,9.324854612350464,7.012208104133606,9.003270864486694,1703.1655311584473,25.377848744392395,66.11233353614807,368.6174988746643,1.119590163230896,0.8438904881477356,0.7984239459037781,20250619_072545i314fl_test-396ed2e9fb073a3a901afdb7861d1fb3.csv
1,0,1,5,44,28,282,384,1042,3362,874,583,15.784770642201837,30238,268.0,2.0,21.0,65.65468370914459,23.220995515584946,7.788881659507751,9.79575216770172,8.312724232673645,1133.272498846054,93.10693740844728,77.091383934021,275.61355233192444,3.702534675598145,0.9002926349639893,0.9827538728713988,20250619_072545i315fl_test-f823793c2baf563b10c90786f505d4f4.csv
0,0,4,4,54,28,333,409,1153,3190,1300,622,16.343180428134556,28792,259.0,3.0,22.0,29.108718186616898,20.65432801842689,9.23789083957672,3.127344250679016,1.4915041625499723,1184.785783290863,67.40928292274475,11.83418184518814,278.8615107536316,1.3280624151229858,0.1477997004985809,0.7584131360054016,20250619_072545i316fl_test-126a5e79ce27674c86dd71557c22cd59.csv
0,0,0,4,38,27,266,533,975,3310,1261,771,16.666850152905198,38068,286.0,4.0,23.0,11.318466998636724,22.851545363664627,6.428154110908508,0.2057978138327598,8.608021140098572,1408.958613872528,91.02120995521544,73.40461611747742,285.9685182571411,2.200145721435547,0.2483960837125778,0.9301462173461914,20250619_072545i317fl_test-e2a3b65205075e4a50a5234279971dd6.csv
7,0,3,8,36,35,291,484,1078,2952,1088,661,16.021345565749236,29715,218.0,2.0,23.0,88.74143838882446,41.30355954170227,7.727458477020264,7.672275900840759,5.495496988296509,1381.1269998550415,72.00675010681152,70.4450011253357,324.1698622703552,2.2457833290100098,0.9082138538360596,0.8514804244041443,20250619_072545i318fl_test-eb8e6e5300a4538dc8702a7448cbc124.csv
1,1,2,10,49,41,448,487,1328,3822,681,433,15.02880733944954,25639,265.0,0.0,20.0,87.6831191778183,12.952353432774544,6.842932105064392,7.655613422393799,6.304653882980347,1463.195949792862,29.52873706817627,14.729499816894531,223.7297609448433,0.0716767609119415,0.1620900332927703,0.2145986258983612,20250619_072545i319fl_test-2e79adc1e69deedcd53ebd9a8fe9344a.csv
2,0,3,3,49,27,352,466,1094,2899,639,515,15.497553516819572,32509,206.0,4.0,21.0,45.21784424781799,8.280911929905415,7.867991924285889,6.017786264419556,0.9013844281435012,1677.9792308807373,17.468276619911194,0.4779492504894733,304.1649103164673,3.1756558418273926,0.5794892907142639,0.9409443140029908,20250619_072545i320fl_test-398d230fe1396a6bf38fd5a9b0607dc8.csv
0,0,2,6,65,23,352,507,1337,3029,1127,669,16.419510703363915,35976,251.0,2.0,23.0,17.4775380641222,45.70986300706864,6.107973456382752,5.744287967681885,1.0190312564373016,1309.4041049480438,41.04897081851959,76.46822929382324,396.84964418411255,1.077191948890686,0.7932614088058472,0.0563884526491165,20250619_072545i321fl_test-7e6b5c3729514da67ae8ce623b354fc3.csv
0,0,2,4,66,17,361,429,1014,3772,1296,658,16.18519877675841,32361,222.0,2.0,20.0,57.07867980003357,33.85455548763275,0.7758120447397232,5.3868430852890015,8.780310153961182,1816.7616128921509,9.0885691344738,91.70916080474854,220.20465731620789,2.518890857696533,0.6027987599372864,0.3215076327323913,20250619_072545i323fl_test-1ed8468d064510d3a14dd9a3b02b0ddb.csv
0,0,1,4,53,31,334,559,800,3712,1299,617,16.44862385321101,31335,222.0,2.0,20.0,89.43773448467255,41.71788036823273,6.488355398178101,2.8988751769065857,8.190215826034546,1768.5884833335876,39.60933387279511,75.6906270980835,295.66652178764343,2.99345064163208,0.8533222079277039,0.3636565506458282,20250619_072545i322fl_test-ca1dff8b6dc7ec66df0410586faaab8c.csv
1,0,2,1,39,26,242,330,839,3878,1164,705,16.582018348623855,38626,268.0,2.0,21.0,50.33862918615341,38.17544937133789,4.53567236661911,3.4178900718688965,2.6655620336532597,1298.681229352951,61.10995411872864,27.906078100204468,338.5643601417541,2.4305009841918945,0.1598830372095108,0.9321171045303344,20250619_072545i324fl_test-8fbc4ff5e187d3899f90f3d0e296b9f7.csv
1,1,3,3,41,29,317,253,1120,3567,648,609,15.11565749235474,29044,268.0,2.0,21.0,72.51135408878326,19.534688144922256,7.157444357872009,8.461467027664185,8.770753741264343,1125.2355575561523,73.80300760269165,20.423121750354767,311.75674200057983,1.4335843324661257,0.1738987416028976,0.954195201396942,20250619_072545i325fl_test-63dbe80172bfe035ee5fd4c77acaad6a.csv
14,1,14,9,131,48,470,755,1086,3835,878,525,15.008440366972478,27095,259.0,6.0,20.0,19.130680039525032,29.08126950263977,1.8984878063201904,9.805870652198792,7.296786308288574,1431.4983785152435,83.17794799804688,43.91874670982361,393.27160120010376,0.6129547357559204,0.483815461397171,0.6625057458877563,20250619_072545i326fl_test-4dcdf4693dc57ad02564d70c5b8bd14b.csv
0,0,4,3,53,32,316,332,1036,4066,1216,661,16.132354740061164,31960,222.0,2.0,20.0,33.28911393880844,48.50053250789642,1.843239665031433,0.3312181681394577,3.154633939266205,1721.0440039634705,14.407403767108915,94.83729004859924,219.437375664711,1.464915752410889,0.1857868731021881,0.5075989961624146,20250619_072545i327fl_test-3e1cb066bbc1ab659059a4724b8f7a33.csv
0,0,3,15,49,41,381,471,1486,2687,1080,606,16.237798165137615,32960,259.0,3.0,22.0,83.34496796131134,45.11575907468796,1.4699295163154602,4.608190059661865,1.7247852683067322,1940.4372572898865,77.26108431816101,0.4330530762672424,365.27897119522095,0.3574619591236114,0.7971914410591125,0.2093611657619476,20250619_072545i328fl_test-d51e274c476111dfc41931bc11b0d079.csv
1,0,1,5,39,15,293,369,941,3287,755,609,15.818348623853211,33712,268.0,2.0,21.0,84.34077560901642,9.99137606471777,0.9863223880529404,7.4896299839019775,6.9558268785476685,1494.1359758377075,11.26324087381363,27.448272705078125,354.5570015907288,3.611975908279419,0.2881764471530914,0.9304507374763488,20250619_072545i329fl_test-9b59d3028b00fe2100a6811fd1a235cb.csv
0,0,7,6,49,29,393,451,1318,3024,948,699,16.45749235474006,41215,251.0,2.0,23.0,15.123065486550331,33.25718730688095,1.8955354392528532,6.026294231414795,9.663016200065613,1609.9717617034912,72.7027416229248,19.030097126960754,273.07218313217163,3.983447790145874,0.5353624820709229,0.7959215641021729,20250619_072545i330fl_test-a43a064228338d5648ad1cf9030a7904.csv
0,0,0,4,36,28,287,499,1193,3017,974,791,16.436024464831803,46673,251.0,2.0,23.0,58.9140510559082,10.918758884072304,1.6898496448993685,1.821526288986206,0.5450960993766785,1600.0299453735352,16.18223786354065,58.91006588935852,212.64465302228928,2.582382202148437,0.611315906047821,0.0263324491679668,20250619_072545i331fl_test-9972bb578e73874f13bf08e6bb7f18f8.csv
0,0,0,11,45,41,252,460,1301,3232,874,635,15.94880733944954,27995,221.0,1.0,23.0,67.61268556118011,40.988115668296814,2.9782232642173767,5.689718127250671,3.935782909393311,1509.0627074241638,24.07876253128052,76.74712538719177,254.93199229240415,2.0597970485687256,0.5403423309326172,0.4688845574855804,20250619_072545i332fl_test-884d67b30f8d7cd3f87113dade282ad9.csv
7,0,2,3,43,20,251,583,965,2785,978,785,16.457125382262998,45113,218.0,2.0,23.0,38.104910254478455,20.419192165136337,0.8289556950330734,3.8331806659698486,7.236875295639038,1393.8603103160858,38.97656500339508,24.884673953056332,238.25488090515137,3.845682382583618,0.7943696975708008,0.7527371644973755,20250619_072545i333fl_test-82b17666d1ebcaeed0174214f5117860.csv
1,0,4,7,34,34,310,344,785,4169,1032,765,15.747217125382264,34457,268.0,2.0,21.0,32.574018239974976,29.401557445526123,3.1971392035484314,6.276316642761231,0.3982690721750259,1834.4821333885195,46.717023849487305,98.71614575386047,362.1886730194092,2.0321547985076904,0.1796472072601318,0.7367720603942871,20250619_072545i334fl_test-1956abee8a89d197c750dbb44f45b374.csv
0,0,4,2,27,31,241,407,965,3466,1107,746,16.504525993883792,42982,221.0,1.0,23.0,32.240053713321686,24.013876616954803,4.831072092056274,1.749304682016373,9.338363409042358,1306.9826662540436,87.03004121780396,71.50289416313171,205.37491999566555,2.530461072921753,0.2451982796192169,0.3112390339374542,20250619_072545i335fl_test-15b7e2997ebd8b07b1c878ed89513435.csv
0,0,5,5,57,31,318,589,1203,2860,1068,620,16.39308868501529,35837,251.0,2.0,23.0,26.0762032866478,28.71577560901642,7.130604982376099,5.703606605529785,8.745608925819397,1788.476288318634,71.99638485908508,32.76177644729614,386.3340377807617,1.2984392642974854,0.5510719418525696,0.9569029211997986,20250619_072545i336fl_test-c039c3254517b219f7bc9742386fe313.csv
0,0,2,8,43,29,328,609,1026,3313,961,722,16.405259938837922,41894,251.0,2.0,23.0,82.28355348110199,30.14317214488983,8.05903673171997,4.068383872509003,8.906901478767395,1747.5070357322693,26.824593544006348,32.753345370292664,206.60034716129303,1.902098059654236,0.1078842878341674,0.3167408108711242,20250619_072545i337fl_test-06ac0c11779f58f816799b4bfd918fa4.csv
1,0,5,3,30,28,288,494,699,3590,1154,863,16.58238532110092,41089,268.0,2.0,21.0,96.40544295310974,25.639385133981705,8.691489696502686,1.552322655916214,8.868509531021118,1978.141725063324,18.361590802669525,66.71116352081299,211.0841654241085,0.8089500665664673,0.8445749878883362,0.0252594854682683,20250619_072545i338fl_test-21ba2258305c2409656523aa8812b1d4.csv
7,0,1,7,39,18,337,522,920,2932,1188,921,16.74935779816514,47864,218.0,2.0,23.0,92.61771857738496,10.35983480513096,2.158810496330261,3.096551299095154,1.0929035395383837,1940.721154212952,44.675686955451965,80.60303926467896,209.3712955713272,1.6492738723754885,0.1157330200076103,0.794468104839325,20250619_072545i339fl_test-6db4600e5b94476c6e777418e7abb77c.csv
2,1,4,6,41,29,286,558,926,3353,1064,781,16.165688073394495,36133,273.0,2.0,20.0,21.480252891778942,42.34977126121521,5.087985396385193,8.240066766738892,2.1574071049690247,1520.2979445457458,33.79947245121002,49.78740215301514,345.200252532959,2.799042224884033,0.9221568703651428,0.2197112888097763,20250619_072545i340fl_test-1680ae347291a07ce269355328de1dd8.csv
1,1,5,9,58,43,376,485,1328,3306,928,560,15.546238532110092,32930,265.0,0.0,20.0,29.266151785850525,17.88194313645363,9.339978694915771,7.581532597541809,0.4335182905197143,1913.544058799744,84.97400283813477,67.34031438827515,289.12028670310974,2.2586300373077397,0.781914472579956,0.4577699303627014,20250619_072545i341fl_test-affbd2c37a790cbab250898a3fbf2aa0.csv
0,0,2,5,43,25,305,514,1286,2883,1116,735,16.561100917431194,37207,251.0,2.0,23.0,96.75255298614502,36.006907522678375,0.466584712266922,4.16664719581604,5.013196468353272,1275.9323716163635,88.36885094642639,83.92199277877808,339.9096369743347,3.659581899642944,0.8471720218658447,0.4494298994541168,20250619_072545i342fl_test-86e642012e1bf8af118d4efce9f11d22.csv
14,0,4,7,45,67,401,414,1335,3913,1121,577,15.806727828746178,29060,259.0,6.0,20.0,78.18662405014038,46.48616671562195,5.389708876609802,3.7959253787994394,0.7905980944633484,1616.1566376686096,45.04868984222412,94.98226046562196,238.00649642944336,1.338310956954956,0.3550527095794678,0.1216855943202972,20250619_072545i343fl_test-8875116e27db15bd4bfb3e50da8361ed.csv
2,0,1,6,42,25,279,389,1016,2872,946,628,16.16617737003058,32434,206.0,4.0,21.0,48.59197735786438,18.091831356287003,7.865926623344421,3.372052013874054,0.2510134875774383,1620.761156082153,20.820188522338867,79.28162217140198,364.4132375717163,3.930619239807129,0.7756999731063843,0.2812075316905975,20250619_072545i344fl_test-504d4a00f0e5ce5cd170a7563a24b563.csv
7,0,2,3,54,26,309,487,987,3230,970,646,16.30097859327217,41133,218.0,2.0,23.0,88.32329273223877,28.931991159915924,5.688262581825256,7.467974424362183,9.327035546302795,1324.6427476406095,48.04793894290924,60.35590171813965,386.2717509269714,3.657237052917481,0.2918805778026581,0.9359563589096068,20250619_072545i346fl_test-168de0507649a00aee949bcb3ab1c900.csv
0,0,1,8,68,25,325,487,1076,3142,884,727,15.960366972477065,27069,286.0,4.0,23.0,56.18913054466248,29.890945255756375,9.28330659866333,4.574742019176483,6.5193963050842285,1949.0883350372317,30.44542968273163,42.69018769264221,375.65706968307495,0.6874083876609802,0.1552555412054062,0.3021874725818634,20250619_072545i345fl_test-c4f2ea71c8b032caf4ee6c8962567627.csv
0,0,2,3,44,25,337,518,1386,2834,951,692,15.96079510703364,37650,221.0,1.0,23.0,99.8850566148758,15.069432407617567,0.6433233618736267,7.394587993621826,8.851122260093689,1414.963722229004,22.725850343704224,50.58627724647522,267.00501441955566,3.293162107467652,0.9005579948425293,0.2008767575025558,20250619_072545i347fl_test-47b9e918f0d9898c32b24208e05041c1.csv
2,0,0,5,41,26,282,395,1019,2921,953,644,16.104770642201835,31952,206.0,4.0,21.0,22.41983875632286,20.756309628486637,3.006395995616913,8.027259707450867,5.982348918914795,1399.5763659477234,6.307447701692581,96.55763506889345,256.7405045032501,1.3278254270553589,0.8306409120559692,0.2451977431774139,20250619_072545i349fl_test-64ec8df9cb45d55da7019da31ab3fb5e.csv
2,0,5,7,46,23,325,500,804,3774,1054,724,15.989847094801224,32543,273.0,2.0,20.0,45.08906602859497,17.53286302089691,2.799757421016693,5.622249245643616,5.12745201587677,1385.8997523784635,66.72435402870178,91.37779474258424,299.44032430648804,0.1848712712526321,0.4124274253845215,0.9645624756813048,20250619_072545i348fl_test-48515c5f06983b44021fd40cef5a529a.csv
0,1,1,1,49,17,321,417,1261,3452,1208,773,16.201039755351683,39667,259.0,3.0,22.0,49.62146550416946,48.21651339530945,2.498980760574341,8.752513527870178,0.3388458862900734,1945.8600878715515,52.00572609901428,93.4504210948944,355.65863847732544,2.431993246078491,0.2115478813648224,0.6022955775260925,20250619_072545i350fl_test-0bc46111cf06a7c62c549f79c65cd484.csv
0,0,0,5,51,25,267,536,1144,3022,1175,709,16.52605504587156,36284,286.0,4.0,23.0,95.42808890342712,48.538158535957336,0.6142743676900864,0.6453396379947662,4.141504168510437,1668.243408203125,67.77638792991638,32.73563086986542,220.6892490386963,0.1506126672029495,0.4974611401557922,0.7763347625732422,20250619_072545i351fl_test-765546fd93cddba66330cdde26599060.csv
2,0,0,7,43,15,293,488,783,3472,906,700,16.082874617737,46372,273.0,2.0,20.0,49.475507736206055,32.908521592617035,9.320306181907654,6.228898763656616,0.0488531403243541,1252.5687515735626,15.252649784088137,27.02536284923553,206.5203733742237,3.752269506454468,0.1946335136890411,0.9297155141830444,20250619_072545i352fl_test-26da1a42aae79b4f527b7c2b0ea702c6.csv
1,1,4,7,52,20,307,409,864,3949,1014,638,15.875963302752291,37117,268.0,2.0,21.0,45.66753000020981,33.836598098278046,7.799405455589294,3.986786603927612,6.230453252792358,1209.0007215738297,13.91562819480896,18.43664050102234,304.036808013916,3.8926479816436768,0.9044694900512696,0.2174110412597656,20250619_072545i353fl_test-61ed229533172a348eb1acd6134cd92f.csv
1,0,3,6,44,17,341,564,642,3629,782,634,15.3868501529052,30215,268.0,2.0,21.0,50.61203211545944,15.682913959026337,8.235008120536804,6.273903846740723,5.9709084033966064,1514.643669128418,49.17012453079224,27.27002203464508,297.2480654716492,3.044418334960937,0.1536910682916641,0.7899036407470703,20250619_072545i354fl_test-470716478b5b8f0b62ad30ba0dea14b8.csv
0,0,2,8,65,42,502,526,1065,4209,1021,545,15.289969418960244,19792,222.0,2.0,20.0,45.75240582227707,39.27549839019776,9.89331841468811,6.8777889013290405,0.3240308538079262,1707.8562378883362,0.2364198677241802,35.551878809928894,272.12433218955994,0.2163784652948379,0.2591544389724731,0.87067049741745,20250619_072545i355fl_test-9b673609cd956647ca86da276d7bbb3b.csv
14,0,8,15,103,45,457,656,1336,3309,1051,532,15.331009174311928,23999,259.0,6.0,20.0,45.60450345277786,14.84026312828064,7.711641788482666,1.3736709952354431,6.384388208389282,1039.9808064103129,9.005534648895264,18.96810531616211,299.3597865104676,0.7638630867004395,0.8294140696525574,0.772185206413269,20250619_072545i356fl_test-b9e1bba1c5ba892d26442da6de569fa3.csv
2,0,2,9,44,22,321,594,750,3082,723,783,15.730581039755352,34945,273.0,2.0,20.0,56.07669234275818,42.04769819974899,1.5563437342643738,8.918154835700989,6.764123439788818,1821.734607219696,44.73625719547272,85.46702265739441,399.5211958885193,0.0567856431007385,0.9215904474258424,0.3593282103538513,20250619_072545i357fl_test-830a2b451c7cffb904e7892f19ef783c.csv
0,0,2,3,38,15,310,526,1049,3283,1209,729,16.30018348623853,32474,286.0,4.0,23.0,89.90540981292725,49.04249161481857,6.20674192905426,1.4079390466213226,1.0027515143156052,1074.5151340961456,72.6442813873291,51.80767774581909,311.95279359817505,2.4853687286376958,0.3475355505943298,0.4173409044742584,20250619_072545i358fl_test-24fad05ce6bc8fde13872e975976c4d3.csv
2,0,2,2,40,22,306,533,784,2911,916,654,16.32868501529052,35724,206.0,4.0,21.0,69.75871562957764,33.3778840303421,6.740289330482483,0.2700340561568737,3.693090081214905,1391.5083706378937,57.21660852432251,20.43941468000412,385.3833079338074,3.1699233055114746,0.6135056614875793,0.8097624778747559,20250619_072545i359fl_test-d1512c08a8fd47ca8091b92e3a8e62ae.csv
0,0,4,11,54,34,546,320,1301,3600,772,613,14.977614678899082,26343,275.0,1.0,20.0,97.98977553844452,19.57562267780304,8.096457719802856,6.786187291145325,5.74797511100769,1724.3763208389282,8.106976747512817,80.71141839027405,365.2086853981018,0.3140584230422973,0.2800091505050659,0.5930966138839722,20250619_072545i360fl_test-9e52fa1b11fcb014f41e4ace9dad6aeb.csv
0,0,2,4,86,14,354,527,961,4195,1532,684,16.24097859327217,24497,222.0,2.0,20.0,26.14838019013405,24.931088835000992,8.318166732788086,0.7369932532310486,8.92901062965393,1810.8813166618347,56.93724751472473,98.64973425865172,299.47789907455444,1.5844969749450684,0.7323786020278931,0.0629767775535583,20250619_072545i361fl_test-248aea5dd7ac537e68b04942e7ad2d56.csv
1,0,4,7,56,34,333,600,1198,3269,765,504,15.43669724770642,31346,265.0,0.0,20.0,39.58723843097687,9.770011007785795,3.7850454449653625,3.643689155578613,4.930164217948914,1448.3126401901245,56.51620626449585,21.905256807804108,217.25677102804184,1.464766263961792,0.6612564325332642,0.6566813588142395,20250619_072545i362fl_test-b5cbdbafb8471ff2bd8b75fbc51d27d9.csv
0,1,4,2,53,29,274,513,1038,3547,1005,703,16.29553516819572,40454,221.0,1.0,23.0,47.940474152565,47.20653295516968,5.100027918815613,6.860131025314331,6.488863825798035,1738.517999649048,1.537139993160963,82.56202340126038,203.51132228970528,3.373356819152832,0.0362487323582172,0.434918463230133,20250619_072545i363fl_test-fbfb3cb3edc1a094467ab4e5b4f80d62.csv
2,0,1,4,41,47,339,281,1068,3601,1177,768,15.830336391437308,32372,206.0,4.0,21.0,25.855664014816284,47.801361083984375,9.862227439880373,3.0339401960372925,8.304181098937988,1487.2203469276428,61.21271252632141,26.62387192249298,394.1496372222901,1.1707286834716797,0.1967079639434814,0.3995113968849182,20250619_072545i364fl_test-461deec638d250e56190bafd41a09e0c.csv
1,1,8,6,103,38,367,651,1145,3422,845,561,15.382874617737004,20070,203.0,3.0,20.0,23.138205409049988,22.174362689256668,5.129936933517456,0.455426350235939,2.3650209605693817,1078.6173567175863,37.0250791311264,77.30584740638733,246.26112580299375,0.6294358968734741,0.3125962018966675,0.0122800897806882,20250619_072545i365fl_test-a3a55725aeba55b251af739ef0d9941d.csv
2,0,4,8,45,17,347,484,855,3749,738,762,15.477125382262996,36843,273.0,2.0,20.0,84.82606768608093,49.04664635658264,6.117059588432312,1.3625890016555786,5.400943756103516,1005.0499038770796,52.1394670009613,58.55294466018677,238.7767255306244,1.6257452964782717,0.4329704642295837,0.4194302856922149,20250619_072545i366fl_test-7f1c7e534c04d6144a50e327387efd52.csv
0,0,2,9,41,28,263,342,1076,3659,965,783,16.223241590214066,36829,286.0,4.0,23.0,26.29864290356636,18.87257009744644,6.688873171806336,3.4047532081604004,1.5046772360801697,1137.7795934677124,23.981615900993347,20.01254111528397,383.6866855621338,2.768850326538086,0.2198529541492462,0.4968311488628387,20250619_072545i367fl_test-da51911d55e71c8a58f9589cba5a3a32.csv
